 Hz,A
       1034.80000000,           .00432566
       1035.20000000,           .00432399
       1035.60000000,           .00432232
       1036.00000000,           .00432065
       1036.40000000,           .00431899
       1036.80000000,           .00431732
       1037.20000000,           .00431565
       1037.60000000,           .00431399
       1038.00000000,           .00431233
       1038.40000000,           .00431067
       1038.80000000,           .00430901
       1039.20000000,           .00430735
       1039.60000000,           .00430569
       1040.00000000,           .00430404
       1040.40000000,           .00430238
       1040.80000000,           .00430073
       1041.20000000,           .00429907
       1041.60000000,           .00429742
       1042.00000000,           .00429577
       1042.40000000,           .00429413
       1042.80000000,           .00429248
       1043.20000000,           .00429083
       1043.60000000,           .00428919
       1044.00000000,           .00428754
       1044.40000000,           .00428590
       1044.80000000,           .00428426
       1045.20000000,           .00428262
       1045.60000000,           .00428098
       1046.00000000,           .00427935
       1046.40000000,           .00427771
       1046.80000000,           .00427608
       1047.20000000,           .00427444
       1047.60000000,           .00427281
       1048.00000000,           .00427118
       1048.40000000,           .00426955
       1048.80000000,           .00426792
       1049.20000000,           .00426630
       1049.60000000,           .00426467
       1050.00000000,           .00426304
       1050.40000000,           .00426142
       1050.80000000,           .00425980
       1051.20000000,           .00425818
       1051.60000000,           .00425656
       1052.00000000,           .00425494
       1052.40000000,           .00425332
       1052.80000000,           .00425171
       1053.20000000,           .00425009
       1053.60000000,           .00424848
       1054.00000000,           .00424687
       1054.40000000,           .00424526
       1054.80000000,           .00424365
       1055.20000000,           .00424204
       1055.60000000,           .00424043
       1056.00000000,           .00423882
       1056.40000000,           .00423722
       1056.80000000,           .00423561
       1057.20000000,           .00423401
       1057.60000000,           .00423241
       1058.00000000,           .00423081
       1058.40000000,           .00422921
       1058.80000000,           .00422761
       1059.20000000,           .00422602
       1059.60000000,           .00422442
       1060.00000000,           .00422283
       1060.40000000,           .00422124
       1060.80000000,           .00421964
       1061.20000000,           .00421805
       1061.60000000,           .00421646
       1062.00000000,           .00421488
       1062.40000000,           .00421329
       1062.80000000,           .00421170
       1063.20000000,           .00421012
       1063.60000000,           .00420854
       1064.00000000,           .00420695
       1064.40000000,           .00420537
       1064.80000000,           .00420379
       1065.20000000,           .00420221
       1065.60000000,           .00420064
       1066.00000000,           .00419906
       1066.40000000,           .00419749
       1066.80000000,           .00419591
       1067.20000000,           .00419434
       1067.60000000,           .00419277
       1068.00000000,           .00419120
       1068.40000000,           .00418963
       1068.80000000,           .00418806
       1069.20000000,           .00418649
       1069.60000000,           .00418493
       1070.00000000,           .00418336
       1070.40000000,           .00418180
       1070.80000000,           .00418024
       1071.20000000,           .00417868
       1071.60000000,           .00417712
       1072.00000000,           .00417556
       1072.40000000,           .00417400
       1072.80000000,           .00417244
       1073.20000000,           .00417089
       1073.60000000,           .00416934
       1074.00000000,           .00416778
       1074.40000000,           .00416623
       1074.80000000,           .00416468
       1075.20000000,           .00416313
       1075.60000000,           .00416158
       1076.00000000,           .00416004
       1076.40000000,           .00415849
       1076.80000000,           .00415695
       1077.20000000,           .00415540
       1077.60000000,           .00415386
       1078.00000000,           .00415232
       1078.40000000,           .00415078
       1078.80000000,           .00414924
       1079.20000000,           .00414770
       1079.60000000,           .00414616
       1080.00000000,           .00414463
       1080.40000000,           .00414309
       1080.80000000,           .00414156
       1081.20000000,           .00414003
       1081.60000000,           .00413850
       1082.00000000,           .00413697
       1082.40000000,           .00413544
       1082.80000000,           .00413391
       1083.20000000,           .00413238
       1083.60000000,           .00413086
       1084.00000000,           .00412934
       1084.40000000,           .00412781
       1084.80000000,           .00412629
       1085.20000000,           .00412477
       1085.60000000,           .00412325
       1086.00000000,           .00412173
       1086.40000000,           .00412021
       1086.80000000,           .00411870
       1087.20000000,           .00411718
       1087.60000000,           .00411567
       1088.00000000,           .00411415
       1088.40000000,           .00411264
       1088.80000000,           .00411113
       1089.20000000,           .00410962
       1089.60000000,           .00410811
       1090.00000000,           .00410661
       1090.40000000,           .00410510
       1090.80000000,           .00410359
       1091.20000000,           .00410209
       1091.60000000,           .00410059
       1092.00000000,           .00409908
       1092.40000000,           .00409758
       1092.80000000,           .00409608
       1093.20000000,           .00409458
       1093.60000000,           .00409309
       1094.00000000,           .00409159
       1094.40000000,           .00409010
       1094.80000000,           .00408860
       1095.20000000,           .00408711
       1095.60000000,           .00408562
       1096.00000000,           .00408412
       1096.40000000,           .00408263
       1096.80000000,           .00408115
       1097.20000000,           .00407966
       1097.60000000,           .00407817
       1098.00000000,           .00407669
       1098.40000000,           .00407520
       1098.80000000,           .00407372
       1099.20000000,           .00407223
       1099.60000000,           .00407075
       1100.00000000,           .00406927
       1100.40000000,           .00406779
       1100.80000000,           .00406632
       1101.20000000,           .00406484
       1101.60000000,           .00406336
       1102.00000000,           .00406189
       1102.40000000,           .00406041
       1102.80000000,           .00405894
       1103.20000000,           .00405747
       1103.60000000,           .00405600
       1104.00000000,           .00405453
       1104.40000000,           .00405306
       1104.80000000,           .00405159
       1105.20000000,           .00405013
       1105.60000000,           .00404866
       1106.00000000,           .00404720
       1106.40000000,           .00404573
       1106.80000000,           .00404427
       1107.20000000,           .00404281
       1107.60000000,           .00404135
       1108.00000000,           .00403989
       1108.40000000,           .00403843
       1108.80000000,           .00403698
       1109.20000000,           .00403552
       1109.60000000,           .00403407
       1110.00000000,           .00403261
       1110.40000000,           .00403116
       1110.80000000,           .00402971
       1111.20000000,           .00402826
       1111.60000000,           .00402681
       1112.00000000,           .00402536
       1112.40000000,           .00402391
       1112.80000000,           .00402247
       1113.20000000,           .00402102
       1113.60000000,           .00401958
       1114.00000000,           .00401813
       1114.40000000,           .00401669
       1114.80000000,           .00401525
       1115.20000000,           .00401381
       1115.60000000,           .00401237
       1116.00000000,           .00401093
       1116.40000000,           .00400950
       1116.80000000,           .00400806
       1117.20000000,           .00400662
       1117.60000000,           .00400519
       1118.00000000,           .00400376
       1118.40000000,           .00400233
       1118.80000000,           .00400090
       1119.20000000,           .00399947
       1119.60000000,           .00399804
       1120.00000000,           .00399661
       1120.40000000,           .00399518
       1120.80000000,           .00399376
       1121.20000000,           .00399233
       1121.60000000,           .00399091
       1122.00000000,           .00398948
       1122.40000000,           .00398806
       1122.80000000,           .00398664
       1123.20000000,           .00398522
       1123.60000000,           .00398380
       1124.00000000,           .00398239
       1124.40000000,           .00398097
       1124.80000000,           .00397955
       1125.20000000,           .00397814
       1125.60000000,           .00397673
       1126.00000000,           .00397531
       1126.40000000,           .00397390
       1126.80000000,           .00397249
       1127.20000000,           .00397108
       1127.60000000,           .00396967
       1128.00000000,           .00396826
       1128.40000000,           .00396686
       1128.80000000,           .00396545
       1129.20000000,           .00396405
       1129.60000000,           .00396264
       1130.00000000,           .00396124
       1130.40000000,           .00395984
       1130.80000000,           .00395844
       1131.20000000,           .00395704
       1131.60000000,           .00395564
       1132.00000000,           .00395424
       1132.40000000,           .00395285
       1132.80000000,           .00395145
       1133.20000000,           .00395005
       1133.60000000,           .00394866
       1134.00000000,           .00394727
       1134.40000000,           .00394588
       1134.80000000,           .00394449
       1135.20000000,           .00394310
       1135.60000000,           .00394171
       1136.00000000,           .00394032
       1136.40000000,           .00393893
       1136.80000000,           .00393755
       1137.20000000,           .00393616
       1137.60000000,           .00393478
       1138.00000000,           .00393339
       1138.40000000,           .00393201
       1138.80000000,           .00393063
       1139.20000000,           .00392925
       1139.60000000,           .00392787
       1140.00000000,           .00392649
       1140.40000000,           .00392512
       1140.80000000,           .00392374
       1141.20000000,           .00392236
       1141.60000000,           .00392099
       1142.00000000,           .00391962
       1142.40000000,           .00391824
       1142.80000000,           .00391687
       1143.20000000,           .00391550
       1143.60000000,           .00391413
       1144.00000000,           .00391276
       1144.40000000,           .00391140
       1144.80000000,           .00391003
       1145.20000000,           .00390866
       1145.60000000,           .00390730
       1146.00000000,           .00390594
       1146.40000000,           .00390457
       1146.80000000,           .00390321
       1147.20000000,           .00390185
       1147.60000000,           .00390049
       1148.00000000,           .00389913
       1148.40000000,           .00389777
       1148.80000000,           .00389642
       1149.20000000,           .00389506
       1149.60000000,           .00389370
       1150.00000000,           .00389235
       1150.40000000,           .00389100
       1150.80000000,           .00388964
       1151.20000000,           .00388829
       1151.60000000,           .00388694
       1152.00000000,           .00388559
       1152.40000000,           .00388424
       1152.80000000,           .00388290
       1153.20000000,           .00388155
       1153.60000000,           .00388020
       1154.00000000,           .00387886
       1154.40000000,           .00387751
       1154.80000000,           .00387617
       1155.20000000,           .00387483
       1155.60000000,           .00387349
       1156.00000000,           .00387215
       1156.40000000,           .00387081
       1156.80000000,           .00386947
       1157.20000000,           .00386813
       1157.60000000,           .00386680
       1158.00000000,           .00386546
       1158.40000000,           .00386413
       1158.80000000,           .00386279
       1159.20000000,           .00386146
       1159.60000000,           .00386013
       1160.00000000,           .00385880
       1160.40000000,           .00385747
       1160.80000000,           .00385614
       1161.20000000,           .00385481
       1161.60000000,           .00385348
       1162.00000000,           .00385215
       1162.40000000,           .00385083
       1162.80000000,           .00384950
       1163.20000000,           .00384818
       1163.60000000,           .00384686
       1164.00000000,           .00384554
       1164.40000000,           .00384421
       1164.80000000,           .00384289
       1165.20000000,           .00384158
       1165.60000000,           .00384026
       1166.00000000,           .00383894
       1166.40000000,           .00383762
       1166.80000000,           .00383631
       1167.20000000,           .00383499
       1167.60000000,           .00383368
       1168.00000000,           .00383237
       1168.40000000,           .00383105
       1168.80000000,           .00382974
       1169.20000000,           .00382843
       1169.60000000,           .00382712
       1170.00000000,           .00382582
       1170.40000000,           .00382451
       1170.80000000,           .00382320
       1171.20000000,           .00382190
       1171.60000000,           .00382059
       1172.00000000,           .00381929
       1172.40000000,           .00381798
       1172.80000000,           .00381668
       1173.20000000,           .00381538
       1173.60000000,           .00381408
       1174.00000000,           .00381278
       1174.40000000,           .00381148
       1174.80000000,           .00381018
       1175.20000000,           .00380889
       1175.60000000,           .00380759
       1176.00000000,           .00380630
       1176.40000000,           .00380500
       1176.80000000,           .00380371
       1177.20000000,           .00380242
       1177.60000000,           .00380112
       1178.00000000,           .00379983
       1178.40000000,           .00379854
       1178.80000000,           .00379726
       1179.20000000,           .00379597
       1179.60000000,           .00379468
       1180.00000000,           .00379339
       1180.40000000,           .00379211
       1180.80000000,           .00379082
       1181.20000000,           .00378954
       1181.60000000,           .00378826
       1182.00000000,           .00378698
       1182.40000000,           .00378569
       1182.80000000,           .00378441
       1183.20000000,           .00378313
       1183.60000000,           .00378186
       1184.00000000,           .00378058
       1184.40000000,           .00377930
       1184.80000000,           .00377803
       1185.20000000,           .00377675
       1185.60000000,           .00377548
       1186.00000000,           .00377420
       1186.40000000,           .00377293
       1186.80000000,           .00377166
       1187.20000000,           .00377039
       1187.60000000,           .00376912
       1188.00000000,           .00376785
       1188.40000000,           .00376658
       1188.80000000,           .00376531
       1189.20000000,           .00376405
       1189.60000000,           .00376278
       1190.00000000,           .00376152
       1190.40000000,           .00376025
       1190.80000000,           .00375899
       1191.20000000,           .00375773
       1191.60000000,           .00375647
       1192.00000000,           .00375521
       1192.40000000,           .00375395
       1192.80000000,           .00375269
       1193.20000000,           .00375143
       1193.60000000,           .00375017
       1194.00000000,           .00374892
       1194.40000000,           .00374766
       1194.80000000,           .00374641
       1195.20000000,           .00374515
       1195.60000000,           .00374390
       1196.00000000,           .00374265
       1196.40000000,           .00374140
       1196.80000000,           .00374014
       1197.20000000,           .00373890
       1197.60000000,           .00373765
       1198.00000000,           .00373640
       1198.40000000,           .00373515
       1198.80000000,           .00373391
       1199.20000000,           .00373266
       1199.60000000,           .00373141
       1200.00000000,           .00373017
       1200.40000000,           .00372893
       1200.80000000,           .00372769
       1201.20000000,           .00372644
       1201.60000000,           .00372520
       1202.00000000,           .00372396
       1202.40000000,           .00372273
       1202.80000000,           .00372149
       1203.20000000,           .00372025
       1203.60000000,           .00371901
       1204.00000000,           .00371778
       1204.40000000,           .00371654
       1204.80000000,           .00371531
       1205.20000000,           .00371408
       1205.60000000,           .00371284
       1206.00000000,           .00371161
       1206.40000000,           .00371038
       1206.80000000,           .00370915
       1207.20000000,           .00370792
       1207.60000000,           .00370670
       1208.00000000,           .00370547
       1208.40000000,           .00370424
       1208.80000000,           .00370302
       1209.20000000,           .00370179
       1209.60000000,           .00370057
       1210.00000000,           .00369934
       1210.40000000,           .00369812
       1210.80000000,           .00369690
       1211.20000000,           .00369568
       1211.60000000,           .00369446
       1212.00000000,           .00369324
       1212.40000000,           .00369202
       1212.80000000,           .00369080
       1213.20000000,           .00368959
       1213.60000000,           .00368837
       1214.00000000,           .00368715
       1214.40000000,           .00368594
       1214.80000000,           .00368473
       1215.20000000,           .00368351
       1215.60000000,           .00368230
       1216.00000000,           .00368109
       1216.40000000,           .00367988
       1216.80000000,           .00367867
       1217.20000000,           .00367746
       1217.60000000,           .00367625
       1218.00000000,           .00367505
       1218.40000000,           .00367384
       1218.80000000,           .00367263
       1219.20000000,           .00367143
       1219.60000000,           .00367022
       1220.00000000,           .00366902
       1220.40000000,           .00366782
       1220.80000000,           .00366662
       1221.20000000,           .00366542
       1221.60000000,           .00366422
       1222.00000000,           .00366302
       1222.40000000,           .00366182
       1222.80000000,           .00366062
       1223.20000000,           .00365942
       1223.60000000,           .00365823
       1224.00000000,           .00365703
       1224.40000000,           .00365584
       1224.80000000,           .00365464
       1225.20000000,           .00365345
       1225.60000000,           .00365226
       1226.00000000,           .00365107
       1226.40000000,           .00364987
       1226.80000000,           .00364868
       1227.20000000,           .00364750
       1227.60000000,           .00364631
       1228.00000000,           .00364512
       1228.40000000,           .00364393
       1228.80000000,           .00364275
       1229.20000000,           .00364156
       1229.60000000,           .00364038
       1230.00000000,           .00363919
       1230.40000000,           .00363801
       1230.80000000,           .00363683
       1231.20000000,           .00363565
       1231.60000000,           .00363446
       1232.00000000,           .00363328
       1232.40000000,           .00363211
       1232.80000000,           .00363093
       1233.20000000,           .00362975
       1233.60000000,           .00362857
       1234.00000000,           .00362740
       1234.40000000,           .00362622
       1234.80000000,           .00362505
       1235.20000000,           .00362387
       1235.60000000,           .00362270
       1236.00000000,           .00362153
       1236.40000000,           .00362036
       1236.80000000,           .00361918
       1237.20000000,           .00361801
       1237.60000000,           .00361684
       1238.00000000,           .00361568
       1238.40000000,           .00361451
       1238.80000000,           .00361334
       1239.20000000,           .00361217
       1239.60000000,           .00361101
       1240.00000000,           .00360984
       1240.40000000,           .00360868
       1240.80000000,           .00360752
       1241.20000000,           .00360635
       1241.60000000,           .00360519
       1242.00000000,           .00360403
       1242.40000000,           .00360287
       1242.80000000,           .00360171
       1243.20000000,           .00360055
       1243.60000000,           .00359939
       1244.00000000,           .00359824
       1244.40000000,           .00359708
       1244.80000000,           .00359592
       1245.20000000,           .00359477
       1245.60000000,           .00359362
       1246.00000000,           .00359246
       1246.40000000,           .00359131
       1246.80000000,           .00359016
       1247.20000000,           .00358901
       1247.60000000,           .00358785
       1248.00000000,           .00358670
       1248.40000000,           .00358556
       1248.80000000,           .00358441
       1249.20000000,           .00358326
       1249.60000000,           .00358211
       1250.00000000,           .00358097
       1250.40000000,           .00357982
       1250.80000000,           .00357868
       1251.20000000,           .00357753
       1251.60000000,           .00357639
       1252.00000000,           .00357525
       1252.40000000,           .00357410
       1252.80000000,           .00357296
       1253.20000000,           .00357182
       1253.60000000,           .00357068
       1254.00000000,           .00356954
       1254.40000000,           .00356841
       1254.80000000,           .00356727
       1255.20000000,           .00356613
       1255.60000000,           .00356500
       1256.00000000,           .00356386
       1256.40000000,           .00356273
       1256.80000000,           .00356159
       1257.20000000,           .00356046
       1257.60000000,           .00355933
       1258.00000000,           .00355819
       1258.40000000,           .00355706
       1258.80000000,           .00355593
       1259.20000000,           .00355480
       1259.60000000,           .00355367
       1260.00000000,           .00355255
       1260.40000000,           .00355142
       1260.80000000,           .00355029
       1261.20000000,           .00354917
       1261.60000000,           .00354804
       1262.00000000,           .00354692
       1262.40000000,           .00354579
       1262.80000000,           .00354467
       1263.20000000,           .00354355
       1263.60000000,           .00354242
       1264.00000000,           .00354130
       1264.40000000,           .00354018
       1264.80000000,           .00353906
       1265.20000000,           .00353795
       1265.60000000,           .00353683
       1266.00000000,           .00353571
       1266.40000000,           .00353459
       1266.80000000,           .00353348
       1267.20000000,           .00353236
       1267.60000000,           .00353125
       1268.00000000,           .00353013
       1268.40000000,           .00352902
       1268.80000000,           .00352791
       1269.20000000,           .00352680
       1269.60000000,           .00352568
       1270.00000000,           .00352457
       1270.40000000,           .00352346
       1270.80000000,           .00352235
       1271.20000000,           .00352125
       1271.60000000,           .00352014
       1272.00000000,           .00351903
       1272.40000000,           .00351793
       1272.80000000,           .00351682
       1273.20000000,           .00351572
       1273.60000000,           .00351461
       1274.00000000,           .00351351
       1274.40000000,           .00351240
       1274.80000000,           .00351130
       1275.20000000,           .00351020
       1275.60000000,           .00350910
       1276.00000000,           .00350800
       1276.40000000,           .00350690
       1276.80000000,           .00350580
       1277.20000000,           .00350470
       1277.60000000,           .00350361
       1278.00000000,           .00350251
       1278.40000000,           .00350141
       1278.80000000,           .00350032
       1279.20000000,           .00349923
       1279.60000000,           .00349813
       1280.00000000,           .00349704
       1280.40000000,           .00349595
       1280.80000000,           .00349485
       1281.20000000,           .00349376
       1281.60000000,           .00349267
       1282.00000000,           .00349158
       1282.40000000,           .00349049
       1282.80000000,           .00348941
       1283.20000000,           .00348832
       1283.60000000,           .00348723
       1284.00000000,           .00348614
       1284.40000000,           .00348506
       1284.80000000,           .00348397
       1285.20000000,           .00348289
       1285.60000000,           .00348181
       1286.00000000,           .00348072
       1286.40000000,           .00347964
       1286.80000000,           .00347856
       1287.20000000,           .00347748
       1287.60000000,           .00347640
       1288.00000000,           .00347532
       1288.40000000,           .00347424
       1288.80000000,           .00347316
       1289.20000000,           .00347208
       1289.60000000,           .00347101
       1290.00000000,           .00346993
       1290.40000000,           .00346885
       1290.80000000,           .00346778
       1291.20000000,           .00346670
       1291.60000000,           .00346563
       1292.00000000,           .00346456
       1292.40000000,           .00346349
       1292.80000000,           .00346241
       1293.20000000,           .00346134
       1293.60000000,           .00346027
       1294.00000000,           .00345920
       1294.40000000,           .00345813
       1294.80000000,           .00345707
       1295.20000000,           .00345600
       1295.60000000,           .00345493
       1296.00000000,           .00345387
       1296.40000000,           .00345280
       1296.80000000,           .00345173
       1297.20000000,           .00345067
       1297.60000000,           .00344961
       1298.00000000,           .00344854
       1298.40000000,           .00344748
       1298.80000000,           .00344642
       1299.20000000,           .00344536
       1299.60000000,           .00344430
       1300.00000000,           .00344324
       1300.40000000,           .00344218
       1300.80000000,           .00344112
       1301.20000000,           .00344006
       1301.60000000,           .00343901
       1302.00000000,           .00343795
       1302.40000000,           .00343689
       1302.80000000,           .00343584
       1303.20000000,           .00343478
       1303.60000000,           .00343373
       1304.00000000,           .00343268
       1304.40000000,           .00343162
       1304.80000000,           .00343057
       1305.20000000,           .00342952
       1305.60000000,           .00342847
       1306.00000000,           .00342742
       1306.40000000,           .00342637
       1306.80000000,           .00342532
       1307.20000000,           .00342427
       1307.60000000,           .00342323
       1308.00000000,           .00342218
       1308.40000000,           .00342113
       1308.80000000,           .00342009
       1309.20000000,           .00341904
       1309.60000000,           .00341800
       1310.00000000,           .00341695
       1310.40000000,           .00341591
       1310.80000000,           .00341487
       1311.20000000,           .00341383
       1311.60000000,           .00341279
       1312.00000000,           .00341175
       1312.40000000,           .00341071
       1312.80000000,           .00340967
       1313.20000000,           .00340863
       1313.60000000,           .00340759
       1314.00000000,           .00340655
       1314.40000000,           .00340552
       1314.80000000,           .00340448
       1315.20000000,           .00340344
       1315.60000000,           .00340241
       1316.00000000,           .00340138
       1316.40000000,           .00340034
       1316.80000000,           .00339931
       1317.20000000,           .00339828
       1317.60000000,           .00339725
       1318.00000000,           .00339621
       1318.40000000,           .00339518
       1318.80000000,           .00339415
       1319.20000000,           .00339312
       1319.60000000,           .00339210
       1320.00000000,           .00339107
       1320.40000000,           .00339004
       1320.80000000,           .00338901
       1321.20000000,           .00338799
       1321.60000000,           .00338696
       1322.00000000,           .00338594
       1322.40000000,           .00338491
       1322.80000000,           .00338389
       1323.20000000,           .00338287
       1323.60000000,           .00338185
       1324.00000000,           .00338082
       1324.40000000,           .00337980
       1324.80000000,           .00337878
       1325.20000000,           .00337776
       1325.60000000,           .00337674
       1326.00000000,           .00337572
       1326.40000000,           .00337471
       1326.80000000,           .00337369
       1327.20000000,           .00337267
       1327.60000000,           .00337166
       1328.00000000,           .00337064
       1328.40000000,           .00336963
       1328.80000000,           .00336861
       1329.20000000,           .00336760
       1329.60000000,           .00336658
       1330.00000000,           .00336557
       1330.40000000,           .00336456
       1330.80000000,           .00336355
       1331.20000000,           .00336254
       1331.60000000,           .00336153
       1332.00000000,           .00336052
       1332.40000000,           .00335951
       1332.80000000,           .00335850
       1333.20000000,           .00335749
       1333.60000000,           .00335649
       1334.00000000,           .00335548
       1334.40000000,           .00335447
       1334.80000000,           .00335347
       1335.20000000,           .00335246
       1335.60000000,           .00335146
       1336.00000000,           .00335046
       1336.40000000,           .00334945
       1336.80000000,           .00334845
       1337.20000000,           .00334745
       1337.60000000,           .00334645
       1338.00000000,           .00334545
       1338.40000000,           .00334445
       1338.80000000,           .00334345
       1339.20000000,           .00334245
       1339.60000000,           .00334145
       1340.00000000,           .00334046
       1340.40000000,           .00333946
       1340.80000000,           .00333846
       1341.20000000,           .00333747
       1341.60000000,           .00333647
       1342.00000000,           .00333548
       1342.40000000,           .00333448
       1342.80000000,           .00333349
       1343.20000000,           .00333250
       1343.60000000,           .00333151
       1344.00000000,           .00333051
       1344.40000000,           .00332952
       1344.80000000,           .00332853
       1345.20000000,           .00332754
       1345.60000000,           .00332655
       1346.00000000,           .00332557
       1346.40000000,           .00332458
       1346.80000000,           .00332359
       1347.20000000,           .00332260
       1347.60000000,           .00332162
       1348.00000000,           .00332063
       1348.40000000,           .00331965
       1348.80000000,           .00331866
       1349.20000000,           .00331768
       1349.60000000,           .00331669
       1350.00000000,           .00331571
       1350.40000000,           .00331473
       1350.80000000,           .00331375
       1351.20000000,           .00331277
       1351.60000000,           .00331179
       1352.00000000,           .00331081
       1352.40000000,           .00330983
       1352.80000000,           .00330885
       1353.20000000,           .00330787
       1353.60000000,           .00330689
       1354.00000000,           .00330592
       1354.40000000,           .00330494
       1354.80000000,           .00330396
       1355.20000000,           .00330299
       1355.60000000,           .00330201
       1356.00000000,           .00330104
       1356.40000000,           .00330007
       1356.80000000,           .00329909
       1357.20000000,           .00329812
       1357.60000000,           .00329715
       1358.00000000,           .00329618
       1358.40000000,           .00329521
       1358.80000000,           .00329424
       1359.20000000,           .00329327
       1359.60000000,           .00329230
       1360.00000000,           .00329133
       1360.40000000,           .00329036
       1360.80000000,           .00328940
       1361.20000000,           .00328843
       1361.60000000,           .00328746
       1362.00000000,           .00328650
       1362.40000000,           .00328553
       1362.80000000,           .00328457
       1363.20000000,           .00328361
       1363.60000000,           .00328264
       1364.00000000,           .00328168
       1364.40000000,           .00328072
       1364.80000000,           .00327976
       1365.20000000,           .00327880
       1365.60000000,           .00327784
       1366.00000000,           .00327688
       1366.40000000,           .00327592
       1366.80000000,           .00327496
       1367.20000000,           .00327400
       1367.60000000,           .00327304
       1368.00000000,           .00327208
       1368.40000000,           .00327113
       1368.80000000,           .00327017
       1369.20000000,           .00326922
       1369.60000000,           .00326826
       1370.00000000,           .00326731
       1370.40000000,           .00326635
       1370.80000000,           .00326540
       1371.20000000,           .00326445
       1371.60000000,           .00326350
       1372.00000000,           .00326255
       1372.40000000,           .00326159
       1372.80000000,           .00326064
       1373.20000000,           .00325969
       1373.60000000,           .00325874
       1374.00000000,           .00325780
       1374.40000000,           .00325685
       1374.80000000,           .00325590
       1375.20000000,           .00325495
       1375.60000000,           .00325401
       1376.00000000,           .00325306
       1376.40000000,           .00325212
       1376.80000000,           .00325117
       1377.20000000,           .00325023
       1377.60000000,           .00324928
       1378.00000000,           .00324834
       1378.40000000,           .00324740
       1378.80000000,           .00324645
       1379.20000000,           .00324551
       1379.60000000,           .00324457
       1380.00000000,           .00324363
       1380.40000000,           .00324269
       1380.80000000,           .00324175
       1381.20000000,           .00324081
       1381.60000000,           .00323988
       1382.00000000,           .00323894
       1382.40000000,           .00323800
       1382.80000000,           .00323706
       1383.20000000,           .00323613
       1383.60000000,           .00323519
       1384.00000000,           .00323426
       1384.40000000,           .00323332
       1384.80000000,           .00323239
       1385.20000000,           .00323146
       1385.60000000,           .00323052
       1386.00000000,           .00322959
       1386.40000000,           .00322866
       1386.80000000,           .00322773
       1387.20000000,           .00322680
       1387.60000000,           .00322587
       1388.00000000,           .00322494
       1388.40000000,           .00322401
       1388.80000000,           .00322308
       1389.20000000,           .00322215
       1389.60000000,           .00322122
       1390.00000000,           .00322030
       1390.40000000,           .00321937
       1390.80000000,           .00321844
       1391.20000000,           .00321752
       1391.60000000,           .00321659
       1392.00000000,           .00321567
       1392.40000000,           .00321475
       1392.80000000,           .00321382
       1393.20000000,           .00321290
       1393.60000000,           .00321198
       1394.00000000,           .00321106
       1394.40000000,           .00321014
       1394.80000000,           .00320921
       1395.20000000,           .00320829
       1395.60000000,           .00320737
       1396.00000000,           .00320646
       1396.40000000,           .00320554
       1396.80000000,           .00320462
       1397.20000000,           .00320370
       1397.60000000,           .00320279
       1398.00000000,           .00320187
       1398.40000000,           .00320095
       1398.80000000,           .00320004
       1399.20000000,           .00319912
       1399.60000000,           .00319821
       1400.00000000,           .00319729
       1400.40000000,           .00319638
       1400.80000000,           .00319547
       1401.20000000,           .00319456
       1401.60000000,           .00319364
       1402.00000000,           .00319273
       1402.40000000,           .00319182
       1402.80000000,           .00319091
       1403.20000000,           .00319000
       1403.60000000,           .00318909
       1404.00000000,           .00318819
       1404.40000000,           .00318728
       1404.80000000,           .00318637
       1405.20000000,           .00318546
       1405.60000000,           .00318456
       1406.00000000,           .00318365
       1406.40000000,           .00318275
       1406.80000000,           .00318184
       1407.20000000,           .00318094
       1407.60000000,           .00318003
       1408.00000000,           .00317913
       1408.40000000,           .00317823
       1408.80000000,           .00317732
       1409.20000000,           .00317642
       1409.60000000,           .00317552
       1410.00000000,           .00317462
       1410.40000000,           .00317372
       1410.80000000,           .00317282
       1411.20000000,           .00317192
       1411.60000000,           .00317102
       1412.00000000,           .00317012
       1412.40000000,           .00316922
       1412.80000000,           .00316833
       1413.20000000,           .00316743
       1413.60000000,           .00316653
       1414.00000000,           .00316564
       1414.40000000,           .00316474
       1414.80000000,           .00316385
       1415.20000000,           .00316295
       1415.60000000,           .00316206
       1416.00000000,           .00316117
       1416.40000000,           .00316027
       1416.80000000,           .00315938
       1417.20000000,           .00315849
       1417.60000000,           .00315760
       1418.00000000,           .00315671
       1418.40000000,           .00315582
       1418.80000000,           .00315493
       1419.20000000,           .00315404
       1419.60000000,           .00315315
       1420.00000000,           .00315226
       1420.40000000,           .00315138
       1420.80000000,           .00315049
       1421.20000000,           .00314960
       1421.60000000,           .00314871
       1422.00000000,           .00314783
       1422.40000000,           .00314694
       1422.80000000,           .00314606
       1423.20000000,           .00314518
       1423.60000000,           .00314429
       1424.00000000,           .00314341
       1424.40000000,           .00314253
       1424.80000000,           .00314164
       1425.20000000,           .00314076
       1425.60000000,           .00313988
       1426.00000000,           .00313900
       1426.40000000,           .00313812
       1426.80000000,           .00313724
       1427.20000000,           .00313636
       1427.60000000,           .00313548
       1428.00000000,           .00313460
       1428.40000000,           .00313373
       1428.80000000,           .00313285
       1429.20000000,           .00313197
       1429.60000000,           .00313110
       1430.00000000,           .00313022
       1430.40000000,           .00312934
       1430.80000000,           .00312847
       1431.20000000,           .00312759
       1431.60000000,           .00312672
       1432.00000000,           .00312585
       1432.40000000,           .00312497
       1432.80000000,           .00312410
       1433.20000000,           .00312323
       1433.60000000,           .00312236
       1434.00000000,           .00312149
