 Hz,A/m,Oe
        979.20000000,         13.07754761,           .16433731
        979.60000000,         13.07220775,           .16427021
        980.00000000,         13.06687226,           .16420316
        980.40000000,         13.06154111,           .16413617
        980.80000000,         13.05621431,           .16406923
        981.20000000,         13.05089186,           .16400235
        981.60000000,         13.04557374,           .16393552
        982.00000000,         13.04025996,           .16386874
        982.40000000,         13.03495050,           .16380202
        982.80000000,         13.02964537,           .16373536
        983.20000000,         13.02434455,           .16366875
        983.60000000,         13.01904804,           .16360219
        984.00000000,         13.01375584,           .16353568
        984.40000000,         13.00846794,           .16346923
        984.80000000,         13.00318434,           .16340284
        985.20000000,         12.99790502,           .16333650
        985.60000000,         12.99262999,           .16327021
        986.00000000,         12.98735925,           .16320397
        986.40000000,         12.98209277,           .16313779
        986.80000000,         12.97683056,           .16307167
        987.20000000,         12.97157262,           .16300559
        987.60000000,         12.96631894,           .16293957
        988.00000000,         12.96106951,           .16287361
        988.40000000,         12.95582433,           .16280769
        988.80000000,         12.95058340,           .16274184
        989.20000000,         12.94534670,           .16267603
        989.60000000,         12.94011423,           .16261028
        990.00000000,         12.93488600,           .16254458
        990.40000000,         12.92966199,           .16247893
        990.80000000,         12.92444219,           .16241334
        991.20000000,         12.91922661,           .16234779
        991.60000000,         12.91401523,           .16228231
        992.00000000,         12.90880806,           .16221687
        992.40000000,         12.90360509,           .16215149
        992.80000000,         12.89840630,           .16208616
        993.20000000,         12.89321171,           .16202088
        993.60000000,         12.88802130,           .16195566
        994.00000000,         12.88283506,           .16189048
        994.40000000,         12.87765300,           .16182536
        994.80000000,         12.87247510,           .16176030
        995.20000000,         12.86730137,           .16169528
        995.60000000,         12.86213179,           .16163032
        996.00000000,         12.85696637,           .16156541
        996.40000000,         12.85180509,           .16150055
        996.80000000,         12.84664795,           .16143574
        997.20000000,         12.84149496,           .16137099
        997.60000000,         12.83634609,           .16130629
        998.00000000,         12.83120135,           .16124164
        998.40000000,         12.82606074,           .16117704
        998.80000000,         12.82092424,           .16111249
        999.20000000,         12.81579185,           .16104799
        999.60000000,         12.81066357,           .16098355
       1000.00000000,         12.80553940,           .16091916
       1000.40000000,         12.80041932,           .16085482
       1000.80000000,         12.79530333,           .16079053
       1001.20000000,         12.79019143,           .16072629
       1001.60000000,         12.78508362,           .16066210
       1002.00000000,         12.77997988,           .16059797
       1002.40000000,         12.77488022,           .16053388
       1002.80000000,         12.76978462,           .16046985
       1003.20000000,         12.76469309,           .16040587
       1003.60000000,         12.75960561,           .16034194
       1004.00000000,         12.75452219,           .16027806
       1004.40000000,         12.74944282,           .16021423
       1004.80000000,         12.74436749,           .16015045
       1005.20000000,         12.73929620,           .16008672
       1005.60000000,         12.73422895,           .16002304
       1006.00000000,         12.72916572,           .15995942
       1006.40000000,         12.72410652,           .15989584
       1006.80000000,         12.71905134,           .15983232
       1007.20000000,         12.71400018,           .15976884
       1007.60000000,         12.70895303,           .15970542
       1008.00000000,         12.70390988,           .15964204
       1008.40000000,         12.69887073,           .15957872
       1008.80000000,         12.69383558,           .15951545
       1009.20000000,         12.68880441,           .15945222
       1009.60000000,         12.68377724,           .15938905
       1010.00000000,         12.67875405,           .15932593
       1010.40000000,         12.67373483,           .15926285
       1010.80000000,         12.66871959,           .15919983
       1011.20000000,         12.66370831,           .15913686
       1011.60000000,         12.65870100,           .15907393
       1012.00000000,         12.65369765,           .15901106
       1012.40000000,         12.64869825,           .15894823
       1012.80000000,         12.64370279,           .15888546
       1013.20000000,         12.63871129,           .15882273
       1013.60000000,         12.63372372,           .15876006
       1014.00000000,         12.62874009,           .15869743
       1014.40000000,         12.62376038,           .15863486
       1014.80000000,         12.61878460,           .15857233
       1015.20000000,         12.61381275,           .15850985
       1015.60000000,         12.60884481,           .15844742
       1016.00000000,         12.60388078,           .15838504
       1016.40000000,         12.59892066,           .15832271
       1016.80000000,         12.59396444,           .15826043
       1017.20000000,         12.58901212,           .15819820
       1017.60000000,         12.58406369,           .15813601
       1018.00000000,         12.57911915,           .15807388
       1018.40000000,         12.57417849,           .15801179
       1018.80000000,         12.56924172,           .15794975
       1019.20000000,         12.56430882,           .15788777
       1019.60000000,         12.55937979,           .15782583
       1020.00000000,         12.55445462,           .15776393
       1020.40000000,         12.54953332,           .15770209
       1020.80000000,         12.54461587,           .15764030
       1021.20000000,         12.53970228,           .15757855
       1021.60000000,         12.53479253,           .15751685
       1022.00000000,         12.52988663,           .15745520
       1022.40000000,         12.52498456,           .15739360
       1022.80000000,         12.52008633,           .15733205
       1023.20000000,         12.51519193,           .15727054
       1023.60000000,         12.51030135,           .15720909
       1024.00000000,         12.50541460,           .15714768
       1024.40000000,         12.50053166,           .15708632
       1024.80000000,         12.49565253,           .15702501
       1025.20000000,         12.49077721,           .15696374
       1025.60000000,         12.48590569,           .15690252
       1026.00000000,         12.48103797,           .15684135
       1026.40000000,         12.47617405,           .15678023
       1026.80000000,         12.47131391,           .15671916
       1027.20000000,         12.46645756,           .15665813
       1027.60000000,         12.46160499,           .15659715
       1028.00000000,         12.45675620,           .15653622
       1028.40000000,         12.45191118,           .15647534
       1028.80000000,         12.44706992,           .15641450
       1029.20000000,         12.44223243,           .15635371
       1029.60000000,         12.43739870,           .15629297
       1030.00000000,         12.43256872,           .15623227
       1030.40000000,         12.42774249,           .15617162
       1030.80000000,         12.42292001,           .15611102
       1031.20000000,         12.41810127,           .15605047
       1031.60000000,         12.41328626,           .15598996
       1032.00000000,         12.40847499,           .15592950
       1032.40000000,         12.40366744,           .15586909
       1032.80000000,         12.39886362,           .15580872
       1033.20000000,         12.39406352,           .15574840
       1033.60000000,         12.38926713,           .15568813
       1034.00000000,         12.38447446,           .15562790
       1034.40000000,         12.37968549,           .15556772
       1034.80000000,         12.37490022,           .15550759
       1035.20000000,         12.37011866,           .15544750
       1035.60000000,         12.36534078,           .15538746
       1036.00000000,         12.36056659,           .15532747
       1036.40000000,         12.35579609,           .15526752
       1036.80000000,         12.35102927,           .15520762
       1037.20000000,         12.34626613,           .15514776
       1037.60000000,         12.34150666,           .15508795
       1038.00000000,         12.33675086,           .15502819
       1038.40000000,         12.33199872,           .15496847
       1038.80000000,         12.32725024,           .15490880
       1039.20000000,         12.32250542,           .15484917
       1039.60000000,         12.31776424,           .15478959
       1040.00000000,         12.31302672,           .15473006
       1040.40000000,         12.30829284,           .15467057
       1040.80000000,         12.30356259,           .15461113
       1041.20000000,         12.29883598,           .15455174
       1041.60000000,         12.29411300,           .15449238
       1042.00000000,         12.28939365,           .15443308
       1042.40000000,         12.28467792,           .15437382
       1042.80000000,         12.27996580,           .15431461
       1043.20000000,         12.27525730,           .15425544
       1043.60000000,         12.27055241,           .15419631
       1044.00000000,         12.26585112,           .15413724
       1044.40000000,         12.26115344,           .15407820
       1044.80000000,         12.25645935,           .15401921
       1045.20000000,         12.25176886,           .15396027
       1045.60000000,         12.24708195,           .15390138
       1046.00000000,         12.24239863,           .15384252
       1046.40000000,         12.23771889,           .15378372
       1046.80000000,         12.23304272,           .15372495
       1047.20000000,         12.22837013,           .15366624
       1047.60000000,         12.22370110,           .15360756
       1048.00000000,         12.21903564,           .15354893
       1048.40000000,         12.21437374,           .15349035
       1048.80000000,         12.20971539,           .15343181
       1049.20000000,         12.20506060,           .15337332
       1049.60000000,         12.20040936,           .15331487
       1050.00000000,         12.19576165,           .15325647
       1050.40000000,         12.19111749,           .15319810
       1050.80000000,         12.18647687,           .15313979
       1051.20000000,         12.18183977,           .15308152
       1051.60000000,         12.17720620,           .15302329
       1052.00000000,         12.17257616,           .15296511
       1052.40000000,         12.16794964,           .15290697
       1052.80000000,         12.16332663,           .15284887
       1053.20000000,         12.15870713,           .15279082
       1053.60000000,         12.15409114,           .15273282
       1054.00000000,         12.14947865,           .15267486
       1054.40000000,         12.14486967,           .15261694
       1054.80000000,         12.14026418,           .15255906
       1055.20000000,         12.13566218,           .15250123
       1055.60000000,         12.13106366,           .15244345
       1056.00000000,         12.12646864,           .15238570
       1056.40000000,         12.12187709,           .15232800
       1056.80000000,         12.11728901,           .15227035
       1057.20000000,         12.11270441,           .15221274
       1057.60000000,         12.10812328,           .15215517
       1058.00000000,         12.10354561,           .15209764
       1058.40000000,         12.09897140,           .15204016
       1058.80000000,         12.09440065,           .15198273
       1059.20000000,         12.08983335,           .15192533
       1059.60000000,         12.08526949,           .15186798
       1060.00000000,         12.08070909,           .15181067
       1060.40000000,         12.07615212,           .15175341
       1060.80000000,         12.07159859,           .15169619
       1061.20000000,         12.06704849,           .15163901
       1061.60000000,         12.06250182,           .15158187
       1062.00000000,         12.05795857,           .15152478
       1062.40000000,         12.05341875,           .15146773
       1062.80000000,         12.04888234,           .15141073
       1063.20000000,         12.04434935,           .15135376
       1063.60000000,         12.03981976,           .15129684
       1064.00000000,         12.03529358,           .15123996
       1064.40000000,         12.03077081,           .15118313
       1064.80000000,         12.02625143,           .15112634
       1065.20000000,         12.02173544,           .15106959
       1065.60000000,         12.01722285,           .15101288
       1066.00000000,         12.01271364,           .15095622
       1066.40000000,         12.00820782,           .15089959
       1066.80000000,         12.00370537,           .15084301
       1067.20000000,         11.99920630,           .15078648
       1067.60000000,         11.99471060,           .15072998
       1068.00000000,         11.99021827,           .15067353
       1068.40000000,         11.98572930,           .15061712
       1068.80000000,         11.98124369,           .15056075
       1069.20000000,         11.97676144,           .15050443
       1069.60000000,         11.97228254,           .15044814
       1070.00000000,         11.96780698,           .15039190
       1070.40000000,         11.96333478,           .15033570
       1070.80000000,         11.95886591,           .15027955
       1071.20000000,         11.95440038,           .15022343
       1071.60000000,         11.94993819,           .15016736
       1072.00000000,         11.94547932,           .15011132
       1072.40000000,         11.94102379,           .15005533
       1072.80000000,         11.93657157,           .14999939
       1073.20000000,         11.93212267,           .14994348
       1073.60000000,         11.92767709,           .14988762
       1074.00000000,         11.92323482,           .14983179
       1074.40000000,         11.91879586,           .14977601
       1074.80000000,         11.91436020,           .14972027
       1075.20000000,         11.90992784,           .14966457
       1075.60000000,         11.90549877,           .14960891
       1076.00000000,         11.90107300,           .14955330
       1076.40000000,         11.89665052,           .14949772
       1076.80000000,         11.89223133,           .14944219
       1077.20000000,         11.88781542,           .14938670
       1077.60000000,         11.88340278,           .14933125
       1078.00000000,         11.87899342,           .14927584
       1078.40000000,         11.87458733,           .14922047
       1078.80000000,         11.87018451,           .14916514
       1079.20000000,         11.86578495,           .14910986
       1079.60000000,         11.86138866,           .14905461
       1080.00000000,         11.85699561,           .14899941
       1080.40000000,         11.85260583,           .14894424
       1080.80000000,         11.84821929,           .14888912
       1081.20000000,         11.84383599,           .14883404
       1081.60000000,         11.83945594,           .14877900
       1082.00000000,         11.83507913,           .14872399
       1082.40000000,         11.83070555,           .14866903
       1082.80000000,         11.82633520,           .14861412
       1083.20000000,         11.82196808,           .14855924
       1083.60000000,         11.81760419,           .14850440
       1084.00000000,         11.81324351,           .14844960
       1084.40000000,         11.80888605,           .14839484
       1084.80000000,         11.80453181,           .14834013
       1085.20000000,         11.80018077,           .14828545
       1085.60000000,         11.79583294,           .14823081
       1086.00000000,         11.79148832,           .14817622
       1086.40000000,         11.78714689,           .14812166
       1086.80000000,         11.78280866,           .14806714
       1087.20000000,         11.77847362,           .14801267
       1087.60000000,         11.77414177,           .14795823
       1088.00000000,         11.76981311,           .14790384
       1088.40000000,         11.76548762,           .14784948
       1088.80000000,         11.76116532,           .14779517
       1089.20000000,         11.75684619,           .14774089
       1089.60000000,         11.75253023,           .14768665
       1090.00000000,         11.74821744,           .14763246
       1090.40000000,         11.74390781,           .14757830
       1090.80000000,         11.73960134,           .14752419
       1091.20000000,         11.73529803,           .14747011
       1091.60000000,         11.73099787,           .14741607
       1092.00000000,         11.72670087,           .14736207
       1092.40000000,         11.72240701,           .14730812
       1092.80000000,         11.71811629,           .14725420
       1093.20000000,         11.71382872,           .14720032
       1093.60000000,         11.70954428,           .14714648
       1094.00000000,         11.70526297,           .14709268
       1094.40000000,         11.70098479,           .14703892
       1094.80000000,         11.69670974,           .14698519
       1095.20000000,         11.69243781,           .14693151
       1095.60000000,         11.68816900,           .14687787
       1096.00000000,         11.68390331,           .14682426
       1096.40000000,         11.67964073,           .14677070
       1096.80000000,         11.67538126,           .14671717
       1097.20000000,         11.67112489,           .14666368
       1097.60000000,         11.66687163,           .14661024
       1098.00000000,         11.66262146,           .14655683
       1098.40000000,         11.65837439,           .14650346
       1098.80000000,         11.65413041,           .14645013
       1099.20000000,         11.64988952,           .14639683
       1099.60000000,         11.64565172,           .14634358
       1100.00000000,         11.64141700,           .14629036
       1100.40000000,         11.63718536,           .14623719
       1100.80000000,         11.63295679,           .14618405
       1101.20000000,         11.62873129,           .14613095
       1101.60000000,         11.62450887,           .14607789
       1102.00000000,         11.62028950,           .14602487
       1102.40000000,         11.61607320,           .14597189
       1102.80000000,         11.61185996,           .14591894
       1103.20000000,         11.60764978,           .14586603
       1103.60000000,         11.60344264,           .14581316
       1104.00000000,         11.59923855,           .14576033
       1104.40000000,         11.59503751,           .14570754
       1104.80000000,         11.59083952,           .14565479
       1105.20000000,         11.58664456,           .14560207
       1105.60000000,         11.58245263,           .14554940
       1106.00000000,         11.57826374,           .14549676
       1106.40000000,         11.57407787,           .14544416
       1106.80000000,         11.56989504,           .14539159
       1107.20000000,         11.56571522,           .14533907
       1107.60000000,         11.56153842,           .14528658
       1108.00000000,         11.55736464,           .14523413
       1108.40000000,         11.55319387,           .14518172
       1108.80000000,         11.54902611,           .14512935
       1109.20000000,         11.54486136,           .14507701
       1109.60000000,         11.54069961,           .14502471
       1110.00000000,         11.53654085,           .14497245
       1110.40000000,         11.53238510,           .14492023
       1110.80000000,         11.52823234,           .14486804
       1111.20000000,         11.52408256,           .14481590
       1111.60000000,         11.51993578,           .14476379
       1112.00000000,         11.51579197,           .14471171
       1112.40000000,         11.51165115,           .14465968
       1112.80000000,         11.50751330,           .14460768
       1113.20000000,         11.50337843,           .14455572
       1113.60000000,         11.49924653,           .14450380
       1114.00000000,         11.49511759,           .14445191
       1114.40000000,         11.49099162,           .14440006
       1114.80000000,         11.48686861,           .14434825
       1115.20000000,         11.48274855,           .14429648
       1115.60000000,         11.47863146,           .14424474
       1116.00000000,         11.47451731,           .14419304
       1116.40000000,         11.47040611,           .14414138
       1116.80000000,         11.46629785,           .14408975
       1117.20000000,         11.46219254,           .14403816
       1117.60000000,         11.45809017,           .14398661
       1118.00000000,         11.45399073,           .14393510
       1118.40000000,         11.44989422,           .14388362
       1118.80000000,         11.44580065,           .14383218
       1119.20000000,         11.44170999,           .14378077
       1119.60000000,         11.43762227,           .14372940
       1120.00000000,         11.43353746,           .14367807
       1120.40000000,         11.42945557,           .14362678
       1120.80000000,         11.42537659,           .14357552
       1121.20000000,         11.42130052,           .14352430
       1121.60000000,         11.41722736,           .14347311
       1122.00000000,         11.41315710,           .14342197
       1122.40000000,         11.40908975,           .14337085
       1122.80000000,         11.40502529,           .14331978
       1123.20000000,         11.40096373,           .14326874
       1123.60000000,         11.39690506,           .14321774
       1124.00000000,         11.39284927,           .14316677
       1124.40000000,         11.38879638,           .14311584
       1124.80000000,         11.38474636,           .14306495
       1125.20000000,         11.38069923,           .14301409
       1125.60000000,         11.37665497,           .14296327
       1126.00000000,         11.37261358,           .14291248
       1126.40000000,         11.36857507,           .14286173
       1126.80000000,         11.36453942,           .14281102
       1127.20000000,         11.36050664,           .14276034
       1127.60000000,         11.35647672,           .14270970
       1128.00000000,         11.35244965,           .14265909
       1128.40000000,         11.34842544,           .14260852
       1128.80000000,         11.34440408,           .14255799
       1129.20000000,         11.34038558,           .14250749
       1129.60000000,         11.33636991,           .14245703
       1130.00000000,         11.33235709,           .14240660
       1130.40000000,         11.32834711,           .14235621
       1130.80000000,         11.32433997,           .14230586
       1131.20000000,         11.32033566,           .14225554
       1131.60000000,         11.31633418,           .14220525
       1132.00000000,         11.31233553,           .14215500
       1132.40000000,         11.30833971,           .14210479
       1132.80000000,         11.30434670,           .14205461
       1133.20000000,         11.30035652,           .14200447
       1133.60000000,         11.29636915,           .14195437
       1134.00000000,         11.29238459,           .14190429
       1134.40000000,         11.28840285,           .14185426
       1134.80000000,         11.28442391,           .14180426
       1135.20000000,         11.28044777,           .14175429
       1135.60000000,         11.27647444,           .14170436
       1136.00000000,         11.27250390,           .14165447
       1136.40000000,         11.26853616,           .14160461
       1136.80000000,         11.26457121,           .14155478
       1137.20000000,         11.26060905,           .14150499
       1137.60000000,         11.25664968,           .14145524
       1138.00000000,         11.25269309,           .14140552
       1138.40000000,         11.24873928,           .14135583
       1138.80000000,         11.24478825,           .14130618
       1139.20000000,         11.24083999,           .14125657
       1139.60000000,         11.23689450,           .14120698
       1140.00000000,         11.23295179,           .14115744
       1140.40000000,         11.22901184,           .14110793
       1140.80000000,         11.22507465,           .14105845
       1141.20000000,         11.22114022,           .14100901
       1141.60000000,         11.21720855,           .14095960
       1142.00000000,         11.21327963,           .14091023
       1142.40000000,         11.20935346,           .14086089
       1142.80000000,         11.20543005,           .14081159
       1143.20000000,         11.20150937,           .14076232
       1143.60000000,         11.19759144,           .14071309
       1144.00000000,         11.19367625,           .14066389
       1144.40000000,         11.18976380,           .14061472
       1144.80000000,         11.18585408,           .14056559
       1145.20000000,         11.18194709,           .14051650
       1145.60000000,         11.17804283,           .14046743
       1146.00000000,         11.17414130,           .14041840
       1146.40000000,         11.17024249,           .14036941
       1146.80000000,         11.16634640,           .14032045
       1147.20000000,         11.16245302,           .14027153
       1147.60000000,         11.15856236,           .14022263
       1148.00000000,         11.15467441,           .14017378
       1148.40000000,         11.15078917,           .14012495
       1148.80000000,         11.14690664,           .14007616
       1149.20000000,         11.14302680,           .14002741
       1149.60000000,         11.13914967,           .13997869
       1150.00000000,         11.13527523,           .13993000
       1150.40000000,         11.13140349,           .13988135
       1150.80000000,         11.12753444,           .13983273
       1151.20000000,         11.12366808,           .13978414
       1151.60000000,         11.11980440,           .13973559
       1152.00000000,         11.11594341,           .13968707
       1152.40000000,         11.11208510,           .13963858
       1152.80000000,         11.10822946,           .13959013
       1153.20000000,         11.10437650,           .13954171
       1153.60000000,         11.10052622,           .13949333
       1154.00000000,         11.09667860,           .13944498
       1154.40000000,         11.09283364,           .13939666
       1154.80000000,         11.08899135,           .13934838
       1155.20000000,         11.08515173,           .13930013
       1155.60000000,         11.08131476,           .13925191
       1156.00000000,         11.07748044,           .13920373
       1156.40000000,         11.07364878,           .13915558
       1156.80000000,         11.06981977,           .13910746
       1157.20000000,         11.06599340,           .13905938
       1157.60000000,         11.06216968,           .13901133
       1158.00000000,         11.05834860,           .13896331
       1158.40000000,         11.05453016,           .13891533
       1158.80000000,         11.05071435,           .13886738
       1159.20000000,         11.04690118,           .13881946
       1159.60000000,         11.04309064,           .13877157
       1160.00000000,         11.03928273,           .13872372
       1160.40000000,         11.03547744,           .13867590
       1160.80000000,         11.03167477,           .13862812
       1161.20000000,         11.02787473,           .13858036
       1161.60000000,         11.02407730,           .13853264
       1162.00000000,         11.02028248,           .13848496
       1162.40000000,         11.01649028,           .13843730
       1162.80000000,         11.01270069,           .13838968
       1163.20000000,         11.00891370,           .13834209
       1163.60000000,         11.00512932,           .13829454
       1164.00000000,         11.00134753,           .13824701
       1164.40000000,         10.99756835,           .13819952
       1164.80000000,         10.99379176,           .13815207
       1165.20000000,         10.99001776,           .13810464
       1165.60000000,         10.98624636,           .13805725
       1166.00000000,         10.98247754,           .13800989
       1166.40000000,         10.97871131,           .13796256
       1166.80000000,         10.97494765,           .13791526
       1167.20000000,         10.97118658,           .13786800
       1167.60000000,         10.96742809,           .13782077
       1168.00000000,         10.96367217,           .13777357
       1168.40000000,         10.95991882,           .13772641
       1168.80000000,         10.95616804,           .13767927
       1169.20000000,         10.95241982,           .13763217
       1169.60000000,         10.94867417,           .13758510
       1170.00000000,         10.94493108,           .13753806
       1170.40000000,         10.94119055,           .13749106
       1170.80000000,         10.93745258,           .13744409
       1171.20000000,         10.93371716,           .13739715
       1171.60000000,         10.92998429,           .13735024
       1172.00000000,         10.92625396,           .13730336
       1172.40000000,         10.92252619,           .13725652
       1172.80000000,         10.91880095,           .13720970
       1173.20000000,         10.91507826,           .13716292
       1173.60000000,         10.91135810,           .13711617
       1174.00000000,         10.90764048,           .13706946
       1174.40000000,         10.90392539,           .13702277
       1174.80000000,         10.90021283,           .13697612
       1175.20000000,         10.89650280,           .13692950
       1175.60000000,         10.89279529,           .13688291
       1176.00000000,         10.88909030,           .13683635
       1176.40000000,         10.88538784,           .13678982
       1176.80000000,         10.88168789,           .13674333
       1177.20000000,         10.87799045,           .13669686
       1177.60000000,         10.87429553,           .13665043
       1178.00000000,         10.87060311,           .13660403
       1178.40000000,         10.86691321,           .13655766
       1178.80000000,         10.86322580,           .13651133
       1179.20000000,         10.85954090,           .13646502
       1179.60000000,         10.85585850,           .13641875
       1180.00000000,         10.85217859,           .13637250
       1180.40000000,         10.84850118,           .13632629
       1180.80000000,         10.84482626,           .13628011
       1181.20000000,         10.84115383,           .13623396
       1181.60000000,         10.83748388,           .13618784
       1182.00000000,         10.83381642,           .13614176
       1182.40000000,         10.83015144,           .13609570
       1182.80000000,         10.82648894,           .13604968
       1183.20000000,         10.82282891,           .13600368
       1183.60000000,         10.81917136,           .13595772
       1184.00000000,         10.81551628,           .13591179
       1184.40000000,         10.81186367,           .13586589
       1184.80000000,         10.80821353,           .13582002
       1185.20000000,         10.80456585,           .13577418
       1185.60000000,         10.80092063,           .13572838
       1186.00000000,         10.79727786,           .13568260
       1186.40000000,         10.79363756,           .13563685
       1186.80000000,         10.78999971,           .13559114
       1187.20000000,         10.78636431,           .13554546
       1187.60000000,         10.78273136,           .13549980
       1188.00000000,         10.77910085,           .13545418
       1188.40000000,         10.77547279,           .13540859
       1188.80000000,         10.77184717,           .13536303
       1189.20000000,         10.76822399,           .13531750
       1189.60000000,         10.76460325,           .13527200
       1190.00000000,         10.76098494,           .13522653
       1190.40000000,         10.75736906,           .13518109
       1190.80000000,         10.75375561,           .13513568
       1191.20000000,         10.75014459,           .13509030
       1191.60000000,         10.74653599,           .13504496
       1192.00000000,         10.74292982,           .13499964
       1192.40000000,         10.73932606,           .13495436
       1192.80000000,         10.73572472,           .13490910
       1193.20000000,         10.73212579,           .13486387
       1193.60000000,         10.72852928,           .13481868
       1194.00000000,         10.72493518,           .13477351
       1194.40000000,         10.72134348,           .13472838
       1194.80000000,         10.71775419,           .13468328
       1195.20000000,         10.71416730,           .13463820
       1195.60000000,         10.71058281,           .13459316
       1196.00000000,         10.70700072,           .13454814
       1196.40000000,         10.70342103,           .13450316
       1196.80000000,         10.69984372,           .13445821
       1197.20000000,         10.69626881,           .13441328
       1197.60000000,         10.69269629,           .13436839
       1198.00000000,         10.68912615,           .13432352
       1198.40000000,         10.68555839,           .13427869
       1198.80000000,         10.68199301,           .13423389
       1199.20000000,         10.67843002,           .13418911
       1199.60000000,         10.67486940,           .13414437
       1200.00000000,         10.67131115,           .13409965
       1200.40000000,         10.66775528,           .13405497
       1200.80000000,         10.66420177,           .13401032
       1201.20000000,         10.66065063,           .13396569
       1201.60000000,         10.65710185,           .13392110
       1202.00000000,         10.65355544,           .13387653
       1202.40000000,         10.65001138,           .13383199
       1202.80000000,         10.64646969,           .13378749
       1203.20000000,         10.64293035,           .13374301
       1203.60000000,         10.63939336,           .13369856
       1204.00000000,         10.63585872,           .13365415
       1204.40000000,         10.63232642,           .13360976
       1204.80000000,         10.62879648,           .13356540
       1205.20000000,         10.62526887,           .13352107
       1205.60000000,         10.62174361,           .13347677
       1206.00000000,         10.61822069,           .13343250
       1206.40000000,         10.61470010,           .13338826
       1206.80000000,         10.61118184,           .13334405
       1207.20000000,         10.60766592,           .13329987
       1207.60000000,         10.60415233,           .13325571
       1208.00000000,         10.60064106,           .13321159
       1208.40000000,         10.59713212,           .13316749
       1208.80000000,         10.59362550,           .13312343
       1209.20000000,         10.59012120,           .13307939
       1209.60000000,         10.58661921,           .13303538
       1210.00000000,         10.58311955,           .13299141
       1210.40000000,         10.57962219,           .13294746
       1210.80000000,         10.57612715,           .13290354
       1211.20000000,         10.57263441,           .13285965
       1211.60000000,         10.56914399,           .13281578
       1212.00000000,         10.56565586,           .13277195
       1212.40000000,         10.56217004,           .13272815
       1212.80000000,         10.55868651,           .13268437
       1213.20000000,         10.55520529,           .13264063
       1213.60000000,         10.55172635,           .13259691
       1214.00000000,         10.54824971,           .13255322
       1214.40000000,         10.54477536,           .13250956
       1214.80000000,         10.54130330,           .13246593
       1215.20000000,         10.53783353,           .13242233
       1215.60000000,         10.53436603,           .13237875
       1216.00000000,         10.53090082,           .13233521
       1216.40000000,         10.52743789,           .13229169
       1216.80000000,         10.52397723,           .13224820
       1217.20000000,         10.52051885,           .13220474
       1217.60000000,         10.51706274,           .13216131
       1218.00000000,         10.51360891,           .13211791
       1218.40000000,         10.51015733,           .13207454
       1218.80000000,         10.50670803,           .13203119
       1219.20000000,         10.50326099,           .13198787
       1219.60000000,         10.49981621,           .13194459
       1220.00000000,         10.49637368,           .13190133
       1220.40000000,         10.49293342,           .13185809
       1220.80000000,         10.48949541,           .13181489
       1221.20000000,         10.48605965,           .13177172
       1221.60000000,         10.48262614,           .13172857
       1222.00000000,         10.47919487,           .13168545
       1222.40000000,         10.47576586,           .13164236
       1222.80000000,         10.47233909,           .13159930
       1223.20000000,         10.46891455,           .13155626
       1223.60000000,         10.46549226,           .13151326
       1224.00000000,         10.46207221,           .13147028
       1224.40000000,         10.45865438,           .13142733
       1224.80000000,         10.45523880,           .13138441
       1225.20000000,         10.45182544,           .13134152
       1225.60000000,         10.44841431,           .13129865
       1226.00000000,         10.44500540,           .13125581
       1226.40000000,         10.44159872,           .13121300
       1226.80000000,         10.43819426,           .13117022
       1227.20000000,         10.43479202,           .13112747
       1227.60000000,         10.43139200,           .13108474
       1228.00000000,         10.42799419,           .13104204
       1228.40000000,         10.42459859,           .13099937
       1228.80000000,         10.42120521,           .13095673
       1229.20000000,         10.41781403,           .13091412
       1229.60000000,         10.41442506,           .13087153
       1230.00000000,         10.41103829,           .13082897
       1230.40000000,         10.40765373,           .13078644
       1230.80000000,         10.40427137,           .13074393
       1231.20000000,         10.40089120,           .13070146
       1231.60000000,         10.39751323,           .13065901
       1232.00000000,         10.39413745,           .13061659
       1232.40000000,         10.39076387,           .13057419
       1232.80000000,         10.38739247,           .13053183
       1233.20000000,         10.38402326,           .13048949
       1233.60000000,         10.38065623,           .13044718
       1234.00000000,         10.37729139,           .13040489
       1234.40000000,         10.37392873,           .13036264
       1234.80000000,         10.37056825,           .13032041
       1235.20000000,         10.36720994,           .13027821
       1235.60000000,         10.36385381,           .13023603
       1236.00000000,         10.36049985,           .13019388
       1236.40000000,         10.35714806,           .13015176
       1236.80000000,         10.35379844,           .13010967
       1237.20000000,         10.35045098,           .13006761
       1237.60000000,         10.34710569,           .13002557
       1238.00000000,         10.34376256,           .12998356
       1238.40000000,         10.34042159,           .12994157
       1238.80000000,         10.33708278,           .12989962
       1239.20000000,         10.33374612,           .12985769
       1239.60000000,         10.33041161,           .12981578
       1240.00000000,         10.32707926,           .12977391
       1240.40000000,         10.32374906,           .12973206
       1240.80000000,         10.32042100,           .12969024
       1241.20000000,         10.31709509,           .12964844
       1241.60000000,         10.31377132,           .12960668
       1242.00000000,         10.31044969,           .12956494
       1242.40000000,         10.30713020,           .12952322
       1242.80000000,         10.30381285,           .12948153
       1243.20000000,         10.30049763,           .12943987
       1243.60000000,         10.29718455,           .12939824
       1244.00000000,         10.29387359,           .12935663
       1244.40000000,         10.29056477,           .12931505
       1244.80000000,         10.28725807,           .12927350
       1245.20000000,         10.28395349,           .12923197
       1245.60000000,         10.28065104,           .12919047
       1246.00000000,         10.27735071,           .12914900
