 Hz,vind,vres
        491.00000000,          2.97643018,         67.64811305
        491.20000000,          2.97643253,         67.67566829
        491.40000000,          2.97643487,         67.70322353
        491.60000000,          2.97643721,         67.73077877
        491.80000000,          2.97643955,         67.75833401
        492.00000000,          2.97644188,         67.78588925
        492.20000000,          2.97644421,         67.81344449
        492.40000000,          2.97644654,         67.84099973
        492.60000000,          2.97644887,         67.86855497
        492.80000000,          2.97645119,         67.89611021
        493.00000000,          2.97645351,         67.92366545
        493.20000000,          2.97645583,         67.95122069
        493.40000000,          2.97645814,         67.97877593
        493.60000000,          2.97646045,         68.00633116
        493.80000000,          2.97646276,         68.03388640
        494.00000000,          2.97646507,         68.06144164
        494.20000000,          2.97646737,         68.08899688
        494.40000000,          2.97646967,         68.11655212
        494.60000000,          2.97647197,         68.14410736
        494.80000000,          2.97647426,         68.17166260
        495.00000000,          2.97647656,         68.19921784
        495.20000000,          2.97647884,         68.22677308
        495.40000000,          2.97648113,         68.25432832
        495.60000000,          2.97648342,         68.28188356
        495.80000000,          2.97648570,         68.30943880
        496.00000000,          2.97648797,         68.33699404
        496.20000000,          2.97649025,         68.36454928
        496.40000000,          2.97649252,         68.39210452
        496.60000000,          2.97649479,         68.41965976
        496.80000000,          2.97649706,         68.44721500
        497.00000000,          2.97649932,         68.47477024
        497.20000000,          2.97650159,         68.50232548
        497.40000000,          2.97650385,         68.52988072
        497.60000000,          2.97650610,         68.55743596
        497.80000000,          2.97650836,         68.58499120
        498.00000000,          2.97651061,         68.61254643
        498.20000000,          2.97651286,         68.64010167
        498.40000000,          2.97651510,         68.66765691
        498.60000000,          2.97651734,         68.69521215
        498.80000000,          2.97651958,         68.72276739
        499.00000000,          2.97652182,         68.75032263
        499.20000000,          2.97652406,         68.77787787
        499.40000000,          2.97652629,         68.80543311
        499.60000000,          2.97652852,         68.83298835
        499.80000000,          2.97653074,         68.86054359
        500.00000000,          2.97653297,         68.88809883
        500.20000000,          2.97653519,         68.91565407
        500.40000000,          2.97653741,         68.94320931
        500.60000000,          2.97653963,         68.97076455
        500.80000000,          2.97654184,         68.99831979
        501.00000000,          2.97654405,         69.02587503
        501.20000000,          2.97654626,         69.05343027
        501.40000000,          2.97654846,         69.08098551
        501.60000000,          2.97655067,         69.10854075
        501.80000000,          2.97655287,         69.13609599
        502.00000000,          2.97655506,         69.16365123
        502.20000000,          2.97655726,         69.19120646
        502.40000000,          2.97655945,         69.21876170
        502.60000000,          2.97656164,         69.24631694
        502.80000000,          2.97656383,         69.27387218
        503.00000000,          2.97656601,         69.30142742
        503.20000000,          2.97656820,         69.32898266
        503.40000000,          2.97657038,         69.35653790
        503.60000000,          2.97657255,         69.38409314
        503.80000000,          2.97657473,         69.41164838
        504.00000000,          2.97657690,         69.43920362
        504.20000000,          2.97657907,         69.46675886
        504.40000000,          2.97658123,         69.49431410
        504.60000000,          2.97658340,         69.52186934
        504.80000000,          2.97658556,         69.54942458
        505.00000000,          2.97658772,         69.57697982
        505.20000000,          2.97658987,         69.60453506
        505.40000000,          2.97659203,         69.63209030
        505.60000000,          2.97659418,         69.65964554
        505.80000000,          2.97659633,         69.68720078
        506.00000000,          2.97659847,         69.71475602
        506.20000000,          2.97660062,         69.74231126
        506.40000000,          2.97660276,         69.76986650
        506.60000000,          2.97660490,         69.79742173
        506.80000000,          2.97660703,         69.82497697
        507.00000000,          2.97660917,         69.85253221
        507.20000000,          2.97661130,         69.88008745
        507.40000000,          2.97661343,         69.90764269
        507.60000000,          2.97661555,         69.93519793
        507.80000000,          2.97661768,         69.96275317
        508.00000000,          2.97661980,         69.99030841
        508.20000000,          2.97662191,         70.01786365
        508.40000000,          2.97662403,         70.04541889
        508.60000000,          2.97662614,         70.07297413
        508.80000000,          2.97662825,         70.10052937
        509.00000000,          2.97663036,         70.12808461
        509.20000000,          2.97663247,         70.15563985
        509.40000000,          2.97663457,         70.18319509
        509.60000000,          2.97663667,         70.21075033
        509.80000000,          2.97663877,         70.23830557
        510.00000000,          2.97664087,         70.26586081
        510.20000000,          2.97664296,         70.29341605
        510.40000000,          2.97664505,         70.32097129
        510.60000000,          2.97664714,         70.34852653
        510.80000000,          2.97664923,         70.37608176
        511.00000000,          2.97665131,         70.40363700
        511.20000000,          2.97665339,         70.43119224
        511.40000000,          2.97665547,         70.45874748
        511.60000000,          2.97665755,         70.48630272
        511.80000000,          2.97665962,         70.51385796
        512.00000000,          2.97666169,         70.54141320
        512.20000000,          2.97666376,         70.56896844
        512.40000000,          2.97666583,         70.59652368
        512.60000000,          2.97666789,         70.62407892
        512.80000000,          2.97666996,         70.65163416
        513.00000000,          2.97667202,         70.67918940
        513.20000000,          2.97667407,         70.70674464
        513.40000000,          2.97667613,         70.73429988
        513.60000000,          2.97667818,         70.76185512
        513.80000000,          2.97668023,         70.78941036
        514.00000000,          2.97668228,         70.81696560
        514.20000000,          2.97668432,         70.84452084
        514.40000000,          2.97668637,         70.87207608
        514.60000000,          2.97668841,         70.89963132
        514.80000000,          2.97669044,         70.92718656
        515.00000000,          2.97669248,         70.95474179
        515.20000000,          2.97669451,         70.98229703
        515.40000000,          2.97669654,         71.00985227
        515.60000000,          2.97669857,         71.03740751
        515.80000000,          2.97670060,         71.06496275
        516.00000000,          2.97670262,         71.09251799
        516.20000000,          2.97670465,         71.12007323
        516.40000000,          2.97670666,         71.14762847
        516.60000000,          2.97670868,         71.17518371
        516.80000000,          2.97671070,         71.20273895
        517.00000000,          2.97671271,         71.23029419
        517.20000000,          2.97671472,         71.25784943
        517.40000000,          2.97671673,         71.28540467
        517.60000000,          2.97671873,         71.31295991
        517.80000000,          2.97672073,         71.34051515
        518.00000000,          2.97672273,         71.36807039
        518.20000000,          2.97672473,         71.39562563
        518.40000000,          2.97672673,         71.42318087
        518.60000000,          2.97672872,         71.45073611
        518.80000000,          2.97673071,         71.47829135
        519.00000000,          2.97673270,         71.50584659
        519.20000000,          2.97673469,         71.53340183
        519.40000000,          2.97673667,         71.56095706
        519.60000000,          2.97673866,         71.58851230
        519.80000000,          2.97674064,         71.61606754
        520.00000000,          2.97674261,         71.64362278
        520.20000000,          2.97674459,         71.67117802
        520.40000000,          2.97674656,         71.69873326
        520.60000000,          2.97674853,         71.72628850
        520.80000000,          2.97675050,         71.75384374
        521.00000000,          2.97675247,         71.78139898
        521.20000000,          2.97675443,         71.80895422
        521.40000000,          2.97675639,         71.83650946
        521.60000000,          2.97675835,         71.86406470
        521.80000000,          2.97676031,         71.89161994
        522.00000000,          2.97676227,         71.91917518
        522.20000000,          2.97676422,         71.94673042
        522.40000000,          2.97676617,         71.97428566
        522.60000000,          2.97676812,         72.00184090
        522.80000000,          2.97677006,         72.02939614
        523.00000000,          2.97677201,         72.05695138
        523.20000000,          2.97677395,         72.08450662
        523.40000000,          2.97677589,         72.11206186
        523.60000000,          2.97677782,         72.13961709
        523.80000000,          2.97677976,         72.16717233
        524.00000000,          2.97678169,         72.19472757
        524.20000000,          2.97678362,         72.22228281
        524.40000000,          2.97678555,         72.24983805
        524.60000000,          2.97678748,         72.27739329
        524.80000000,          2.97678940,         72.30494853
        525.00000000,          2.97679132,         72.33250377
        525.20000000,          2.97679324,         72.36005901
        525.40000000,          2.97679516,         72.38761425
        525.60000000,          2.97679708,         72.41516949
        525.80000000,          2.97679899,         72.44272473
        526.00000000,          2.97680090,         72.47027997
        526.20000000,          2.97680281,         72.49783521
        526.40000000,          2.97680471,         72.52539045
        526.60000000,          2.97680662,         72.55294569
        526.80000000,          2.97680852,         72.58050093
        527.00000000,          2.97681042,         72.60805617
        527.20000000,          2.97681232,         72.63561141
        527.40000000,          2.97681421,         72.66316665
        527.60000000,          2.97681611,         72.69072189
        527.80000000,          2.97681800,         72.71827712
        528.00000000,          2.97681989,         72.74583236
        528.20000000,          2.97682178,         72.77338760
        528.40000000,          2.97682366,         72.80094284
        528.60000000,          2.97682554,         72.82849808
        528.80000000,          2.97682742,         72.85605332
        529.00000000,          2.97682930,         72.88360856
        529.20000000,          2.97683118,         72.91116380
        529.40000000,          2.97683305,         72.93871904
        529.60000000,          2.97683493,         72.96627428
        529.80000000,          2.97683680,         72.99382952
        530.00000000,          2.97683866,         73.02138476
        530.20000000,          2.97684053,         73.04894000
        530.40000000,          2.97684239,         73.07649524
        530.60000000,          2.97684425,         73.10405048
        530.80000000,          2.97684611,         73.13160572
        531.00000000,          2.97684797,         73.15916096
        531.20000000,          2.97684983,         73.18671620
        531.40000000,          2.97685168,         73.21427144
        531.60000000,          2.97685353,         73.24182668
        531.80000000,          2.97685538,         73.26938192
        532.00000000,          2.97685723,         73.29693716
        532.20000000,          2.97685907,         73.32449239
        532.40000000,          2.97686092,         73.35204763
        532.60000000,          2.97686276,         73.37960287
        532.80000000,          2.97686459,         73.40715811
        533.00000000,          2.97686643,         73.43471335
        533.20000000,          2.97686827,         73.46226859
        533.40000000,          2.97687010,         73.48982383
        533.60000000,          2.97687193,         73.51737907
        533.80000000,          2.97687376,         73.54493431
        534.00000000,          2.97687558,         73.57248955
        534.20000000,          2.97687741,         73.60004479
        534.40000000,          2.97687923,         73.62760003
        534.60000000,          2.97688105,         73.65515527
        534.80000000,          2.97688287,         73.68271051
        535.00000000,          2.97688468,         73.71026575
        535.20000000,          2.97688650,         73.73782099
        535.40000000,          2.97688831,         73.76537623
        535.60000000,          2.97689012,         73.79293147
        535.80000000,          2.97689193,         73.82048671
        536.00000000,          2.97689373,         73.84804195
        536.20000000,          2.97689554,         73.87559719
        536.40000000,          2.97689734,         73.90315242
        536.60000000,          2.97689914,         73.93070766
        536.80000000,          2.97690094,         73.95826290
        537.00000000,          2.97690273,         73.98581814
        537.20000000,          2.97690453,         74.01337338
        537.40000000,          2.97690632,         74.04092862
        537.60000000,          2.97690811,         74.06848386
        537.80000000,          2.97690990,         74.09603910
        538.00000000,          2.97691168,         74.12359434
        538.20000000,          2.97691347,         74.15114958
        538.40000000,          2.97691525,         74.17870482
        538.60000000,          2.97691703,         74.20626006
        538.80000000,          2.97691881,         74.23381530
        539.00000000,          2.97692058,         74.26137054
        539.20000000,          2.97692236,         74.28892578
        539.40000000,          2.97692413,         74.31648102
        539.60000000,          2.97692590,         74.34403626
        539.80000000,          2.97692767,         74.37159150
        540.00000000,          2.97692944,         74.39914674
        540.20000000,          2.97693120,         74.42670198
        540.40000000,          2.97693296,         74.45425722
        540.60000000,          2.97693472,         74.48181245
        540.80000000,          2.97693648,         74.50936769
        541.00000000,          2.97693824,         74.53692293
        541.20000000,          2.97693999,         74.56447817
        541.40000000,          2.97694174,         74.59203341
        541.60000000,          2.97694349,         74.61958865
        541.80000000,          2.97694524,         74.64714389
        542.00000000,          2.97694699,         74.67469913
        542.20000000,          2.97694874,         74.70225437
        542.40000000,          2.97695048,         74.72980961
        542.60000000,          2.97695222,         74.75736485
        542.80000000,          2.97695396,         74.78492009
        543.00000000,          2.97695570,         74.81247533
        543.20000000,          2.97695743,         74.84003057
        543.40000000,          2.97695916,         74.86758581
        543.60000000,          2.97696090,         74.89514105
        543.80000000,          2.97696262,         74.92269629
        544.00000000,          2.97696435,         74.95025153
        544.20000000,          2.97696608,         74.97780677
        544.40000000,          2.97696780,         75.00536201
        544.60000000,          2.97696952,         75.03291725
        544.80000000,          2.97697124,         75.06047249
        545.00000000,          2.97697296,         75.08802772
        545.20000000,          2.97697468,         75.11558296
        545.40000000,          2.97697639,         75.14313820
        545.60000000,          2.97697811,         75.17069344
        545.80000000,          2.97697982,         75.19824868
        546.00000000,          2.97698152,         75.22580392
        546.20000000,          2.97698323,         75.25335916
        546.40000000,          2.97698494,         75.28091440
        546.60000000,          2.97698664,         75.30846964
        546.80000000,          2.97698834,         75.33602488
        547.00000000,          2.97699004,         75.36358012
        547.20000000,          2.97699174,         75.39113536
        547.40000000,          2.97699343,         75.41869060
        547.60000000,          2.97699513,         75.44624584
        547.80000000,          2.97699682,         75.47380108
        548.00000000,          2.97699851,         75.50135632
        548.20000000,          2.97700020,         75.52891156
        548.40000000,          2.97700188,         75.55646680
        548.60000000,          2.97700357,         75.58402204
        548.80000000,          2.97700525,         75.61157728
        549.00000000,          2.97700693,         75.63913252
        549.20000000,          2.97700861,         75.66668775
        549.40000000,          2.97701029,         75.69424299
        549.60000000,          2.97701196,         75.72179823
        549.80000000,          2.97701364,         75.74935347
        550.00000000,          2.97701531,         75.77690871
        550.20000000,          2.97701698,         75.80446395
        550.40000000,          2.97701865,         75.83201919
        550.60000000,          2.97702031,         75.85957443
        550.80000000,          2.97702198,         75.88712967
        551.00000000,          2.97702364,         75.91468491
        551.20000000,          2.97702530,         75.94224015
        551.40000000,          2.97702696,         75.96979539
        551.60000000,          2.97702862,         75.99735063
        551.80000000,          2.97703027,         76.02490587
        552.00000000,          2.97703193,         76.05246111
        552.20000000,          2.97703358,         76.08001635
        552.40000000,          2.97703523,         76.10757159
        552.60000000,          2.97703688,         76.13512683
        552.80000000,          2.97703852,         76.16268207
        553.00000000,          2.97704017,         76.19023731
        553.20000000,          2.97704181,         76.21779255
        553.40000000,          2.97704345,         76.24534779
        553.60000000,          2.97704509,         76.27290302
        553.80000000,          2.97704673,         76.30045826
        554.00000000,          2.97704837,         76.32801350
        554.20000000,          2.97705000,         76.35556874
        554.40000000,          2.97705163,         76.38312398
        554.60000000,          2.97705326,         76.41067922
        554.80000000,          2.97705489,         76.43823446
        555.00000000,          2.97705652,         76.46578970
        555.20000000,          2.97705814,         76.49334494
        555.40000000,          2.97705977,         76.52090018
        555.60000000,          2.97706139,         76.54845542
        555.80000000,          2.97706301,         76.57601066
        556.00000000,          2.97706463,         76.60356590
        556.20000000,          2.97706624,         76.63112114
        556.40000000,          2.97706786,         76.65867638
        556.60000000,          2.97706947,         76.68623162
        556.80000000,          2.97707108,         76.71378686
        557.00000000,          2.97707269,         76.74134210
        557.20000000,          2.97707430,         76.76889734
        557.40000000,          2.97707591,         76.79645258
        557.60000000,          2.97707751,         76.82400782
        557.80000000,          2.97707911,         76.85156305
        558.00000000,          2.97708071,         76.87911829
        558.20000000,          2.97708231,         76.90667353
        558.40000000,          2.97708391,         76.93422877
        558.60000000,          2.97708551,         76.96178401
        558.80000000,          2.97708710,         76.98933925
        559.00000000,          2.97708869,         77.01689449
        559.20000000,          2.97709028,         77.04444973
        559.40000000,          2.97709187,         77.07200497
        559.60000000,          2.97709346,         77.09956021
        559.80000000,          2.97709505,         77.12711545
        560.00000000,          2.97709663,         77.15467069
        560.20000000,          2.97709821,         77.18222593
        560.40000000,          2.97709979,         77.20978117
        560.60000000,          2.97710137,         77.23733641
        560.80000000,          2.97710295,         77.26489165
        561.00000000,          2.97710452,         77.29244689
        561.20000000,          2.97710610,         77.32000213
        561.40000000,          2.97710767,         77.34755737
        561.60000000,          2.97710924,         77.37511261
        561.80000000,          2.97711081,         77.40266785
        562.00000000,          2.97711238,         77.43022308
        562.20000000,          2.97711394,         77.45777832
        562.40000000,          2.97711551,         77.48533356
        562.60000000,          2.97711707,         77.51288880
        562.80000000,          2.97711863,         77.54044404
        563.00000000,          2.97712019,         77.56799928
        563.20000000,          2.97712174,         77.59555452
        563.40000000,          2.97712330,         77.62310976
        563.60000000,          2.97712485,         77.65066500
        563.80000000,          2.97712641,         77.67822024
        564.00000000,          2.97712796,         77.70577548
        564.20000000,          2.97712950,         77.73333072
        564.40000000,          2.97713105,         77.76088596
        564.60000000,          2.97713260,         77.78844120
        564.80000000,          2.97713414,         77.81599644
        565.00000000,          2.97713568,         77.84355168
        565.20000000,          2.97713722,         77.87110692
        565.40000000,          2.97713876,         77.89866216
        565.60000000,          2.97714030,         77.92621740
        565.80000000,          2.97714184,         77.95377264
        566.00000000,          2.97714337,         77.98132788
        566.20000000,          2.97714490,         78.00888312
        566.40000000,          2.97714643,         78.03643835
        566.60000000,          2.97714796,         78.06399359
        566.80000000,          2.97714949,         78.09154883
        567.00000000,          2.97715102,         78.11910407
        567.20000000,          2.97715254,         78.14665931
        567.40000000,          2.97715406,         78.17421455
        567.60000000,          2.97715559,         78.20176979
        567.80000000,          2.97715710,         78.22932503
        568.00000000,          2.97715862,         78.25688027
        568.20000000,          2.97716014,         78.28443551
        568.40000000,          2.97716165,         78.31199075
        568.60000000,          2.97716317,         78.33954599
        568.80000000,          2.97716468,         78.36710123
        569.00000000,          2.97716619,         78.39465647
        569.20000000,          2.97716770,         78.42221171
        569.40000000,          2.97716920,         78.44976695
        569.60000000,          2.97717071,         78.47732219
        569.80000000,          2.97717221,         78.50487743
        570.00000000,          2.97717372,         78.53243267
        570.20000000,          2.97717522,         78.55998791
        570.40000000,          2.97717671,         78.58754315
        570.60000000,          2.97717821,         78.61509838
        570.80000000,          2.97717971,         78.64265362
        571.00000000,          2.97718120,         78.67020886
        571.20000000,          2.97718269,         78.69776410
        571.40000000,          2.97718419,         78.72531934
        571.60000000,          2.97718568,         78.75287458
        571.80000000,          2.97718716,         78.78042982
        572.00000000,          2.97718865,         78.80798506
        572.20000000,          2.97719013,         78.83554030
        572.40000000,          2.97719162,         78.86309554
        572.60000000,          2.97719310,         78.89065078
        572.80000000,          2.97719458,         78.91820602
        573.00000000,          2.97719606,         78.94576126
        573.20000000,          2.97719754,         78.97331650
        573.40000000,          2.97719901,         79.00087174
        573.60000000,          2.97720049,         79.02842698
        573.80000000,          2.97720196,         79.05598222
        574.00000000,          2.97720343,         79.08353746
        574.20000000,          2.97720490,         79.11109270
        574.40000000,          2.97720637,         79.13864794
        574.60000000,          2.97720783,         79.16620318
        574.80000000,          2.97720930,         79.19375841
        575.00000000,          2.97721076,         79.22131365
        575.20000000,          2.97721222,         79.24886889
        575.40000000,          2.97721368,         79.27642413
        575.60000000,          2.97721514,         79.30397937
        575.80000000,          2.97721660,         79.33153461
        576.00000000,          2.97721805,         79.35908985
        576.20000000,          2.97721951,         79.38664509
        576.40000000,          2.97722096,         79.41420033
        576.60000000,          2.97722241,         79.44175557
        576.80000000,          2.97722386,         79.46931081
        577.00000000,          2.97722531,         79.49686605
        577.20000000,          2.97722676,         79.52442129
        577.40000000,          2.97722820,         79.55197653
        577.60000000,          2.97722965,         79.57953177
        577.80000000,          2.97723109,         79.60708701
        578.00000000,          2.97723253,         79.63464225
        578.20000000,          2.97723397,         79.66219749
        578.40000000,          2.97723541,         79.68975273
        578.60000000,          2.97723684,         79.71730797
        578.80000000,          2.97723828,         79.74486321
        579.00000000,          2.97723971,         79.77241845
        579.20000000,          2.97724114,         79.79997368
        579.40000000,          2.97724257,         79.82752892
        579.60000000,          2.97724400,         79.85508416
        579.80000000,          2.97724543,         79.88263940
        580.00000000,          2.97724685,         79.91019464
        580.20000000,          2.97724828,         79.93774988
        580.40000000,          2.97724970,         79.96530512
        580.60000000,          2.97725112,         79.99286036
        580.80000000,          2.97725254,         80.02041560
        581.00000000,          2.97725396,         80.04797084
        581.20000000,          2.97725538,         80.07552608
        581.40000000,          2.97725679,         80.10308132
        581.60000000,          2.97725821,         80.13063656
        581.80000000,          2.97725962,         80.15819180
        582.00000000,          2.97726103,         80.18574704
        582.20000000,          2.97726244,         80.21330228
        582.40000000,          2.97726385,         80.24085752
        582.60000000,          2.97726526,         80.26841276
        582.80000000,          2.97726666,         80.29596800
        583.00000000,          2.97726806,         80.32352324
        583.20000000,          2.97726947,         80.35107848
        583.40000000,          2.97727087,         80.37863371
        583.60000000,          2.97727227,         80.40618895
        583.80000000,          2.97727367,         80.43374419
        584.00000000,          2.97727506,         80.46129943
        584.20000000,          2.97727646,         80.48885467
        584.40000000,          2.97727785,         80.51640991
        584.60000000,          2.97727924,         80.54396515
        584.80000000,          2.97728064,         80.57152039
        585.00000000,          2.97728203,         80.59907563
        585.20000000,          2.97728341,         80.62663087
        585.40000000,          2.97728480,         80.65418611
        585.60000000,          2.97728619,         80.68174135
        585.80000000,          2.97728757,         80.70929659
        586.00000000,          2.97728895,         80.73685183
        586.20000000,          2.97729033,         80.76440707
        586.40000000,          2.97729171,         80.79196231
        586.60000000,          2.97729309,         80.81951755
        586.80000000,          2.97729447,         80.84707279
        587.00000000,          2.97729584,         80.87462803
        587.20000000,          2.97729722,         80.90218327
        587.40000000,          2.97729859,         80.92973851
        587.60000000,          2.97729996,         80.95729375
        587.80000000,          2.97730133,         80.98484898
        588.00000000,          2.97730270,         81.01240422
        588.20000000,          2.97730407,         81.03995946
        588.40000000,          2.97730543,         81.06751470
        588.60000000,          2.97730680,         81.09506994
        588.80000000,          2.97730816,         81.12262518
        589.00000000,          2.97730952,         81.15018042
        589.20000000,          2.97731088,         81.17773566
        589.40000000,          2.97731224,         81.20529090
        589.60000000,          2.97731360,         81.23284614
        589.80000000,          2.97731495,         81.26040138
        590.00000000,          2.97731631,         81.28795662
        590.20000000,          2.97731766,         81.31551186
        590.40000000,          2.97731901,         81.34306710
        590.60000000,          2.97732036,         81.37062234
        590.80000000,          2.97732171,         81.39817758
        591.00000000,          2.97732306,         81.42573282
        591.20000000,          2.97732441,         81.45328806
        591.40000000,          2.97732575,         81.48084330
        591.60000000,          2.97732710,         81.50839854
        591.80000000,          2.97732844,         81.53595378
        592.00000000,          2.97732978,         81.56350901
        592.20000000,          2.97733112,         81.59106425
        592.40000000,          2.97733246,         81.61861949
        592.60000000,          2.97733379,         81.64617473
        592.80000000,          2.97733513,         81.67372997
        593.00000000,          2.97733646,         81.70128521
        593.20000000,          2.97733780,         81.72884045
        593.40000000,          2.97733913,         81.75639569
        593.60000000,          2.97734046,         81.78395093
        593.80000000,          2.97734179,         81.81150617
        594.00000000,          2.97734311,         81.83906141
        594.20000000,          2.97734444,         81.86661665
        594.40000000,          2.97734577,         81.89417189
        594.60000000,          2.97734709,         81.92172713
        594.80000000,          2.97734841,         81.94928237
        595.00000000,          2.97734973,         81.97683761
        595.20000000,          2.97735105,         82.00439285
        595.40000000,          2.97735237,         82.03194809
        595.60000000,          2.97735369,         82.05950333
        595.80000000,          2.97735500,         82.08705857
        596.00000000,          2.97735632,         82.11461381
        596.20000000,          2.97735763,         82.14216904
        596.40000000,          2.97735894,         82.16972428
        596.60000000,          2.97736025,         82.19727952
        596.80000000,          2.97736156,         82.22483476
        597.00000000,          2.97736287,         82.25239000
        597.20000000,          2.97736417,         82.27994524
        597.40000000,          2.97736548,         82.30750048
        597.60000000,          2.97736678,         82.33505572
        597.80000000,          2.97736808,         82.36261096
        598.00000000,          2.97736939,         82.39016620
        598.20000000,          2.97737069,         82.41772144
        598.40000000,          2.97737198,         82.44527668
        598.60000000,          2.97737328,         82.47283192
        598.80000000,          2.97737458,         82.50038716
        599.00000000,          2.97737587,         82.52794240
        599.20000000,          2.97737716,         82.55549764
        599.40000000,          2.97737846,         82.58305288
        599.60000000,          2.97737975,         82.61060812
        599.80000000,          2.97738104,         82.63816336
        600.00000000,          2.97738233,         82.66571860
        600.20000000,          2.97738361,         82.69327384
        600.40000000,          2.97738490,         82.72082908
        600.60000000,          2.97738618,         82.74838431
        600.80000000,          2.97738746,         82.77593955
        601.00000000,          2.97738875,         82.80349479
        601.20000000,          2.97739003,         82.83105003
        601.40000000,          2.97739131,         82.85860527
        601.60000000,          2.97739258,         82.88616051
        601.80000000,          2.97739386,         82.91371575
        602.00000000,          2.97739514,         82.94127099
        602.20000000,          2.97739641,         82.96882623
        602.40000000,          2.97739768,         82.99638147
        602.60000000,          2.97739895,         83.02393671
        602.80000000,          2.97740022,         83.05149195
        603.00000000,          2.97740149,         83.07904719
        603.20000000,          2.97740276,         83.10660243
        603.40000000,          2.97740403,         83.13415767
        603.60000000,          2.97740529,         83.16171291
        603.80000000,          2.97740656,         83.18926815
        604.00000000,          2.97740782,         83.21682339
        604.20000000,          2.97740908,         83.24437863
        604.40000000,          2.97741034,         83.27193387
        604.60000000,          2.97741160,         83.29948911
        604.80000000,          2.97741286,         83.32704434
        605.00000000,          2.97741411,         83.35459958
        605.20000000,          2.97741537,         83.38215482
        605.40000000,          2.97741662,         83.40971006
        605.60000000,          2.97741788,         83.43726530
        605.80000000,          2.97741913,         83.46482054
        606.00000000,          2.97742038,         83.49237578
        606.20000000,          2.97742163,         83.51993102
        606.40000000,          2.97742287,         83.54748626
        606.60000000,          2.97742412,         83.57504150
        606.80000000,          2.97742537,         83.60259674
        607.00000000,          2.97742661,         83.63015198
        607.20000000,          2.97742785,         83.65770722
        607.40000000,          2.97742909,         83.68526246
        607.60000000,          2.97743034,         83.71281770
        607.80000000,          2.97743157,         83.74037294
        608.00000000,          2.97743281,         83.76792818
        608.20000000,          2.97743405,         83.79548342
        608.40000000,          2.97743528,         83.82303866
        608.60000000,          2.97743652,         83.85059390
        608.80000000,          2.97743775,         83.87814914
        609.00000000,          2.97743898,         83.90570437
        609.20000000,          2.97744021,         83.93325961
        609.40000000,          2.97744144,         83.96081485
        609.60000000,          2.97744267,         83.98837009
        609.80000000,          2.97744390,         84.01592533
        610.00000000,          2.97744513,         84.04348057
        610.20000000,          2.97744635,         84.07103581
        610.40000000,          2.97744757,         84.09859105
        610.60000000,          2.97744880,         84.12614629
        610.80000000,          2.97745002,         84.15370153
        611.00000000,          2.97745124,         84.18125677
        611.20000000,          2.97745246,         84.20881201
        611.40000000,          2.97745367,         84.23636725
        611.60000000,          2.97745489,         84.26392249
        611.80000000,          2.97745610,         84.29147773
        612.00000000,          2.97745732,         84.31903297
        612.20000000,          2.97745853,         84.34658821
        612.40000000,          2.97745974,         84.37414345
        612.60000000,          2.97746095,         84.40169869
        612.80000000,          2.97746216,         84.42925393
        613.00000000,          2.97746337,         84.45680917
        613.20000000,          2.97746458,         84.48436441
        613.40000000,          2.97746578,         84.51191964
        613.60000000,          2.97746699,         84.53947488
        613.80000000,          2.97746819,         84.56703012
        614.00000000,          2.97746939,         84.59458536
        614.20000000,          2.97747059,         84.62214060
        614.40000000,          2.97747179,         84.64969584
        614.60000000,          2.97747299,         84.67725108
        614.80000000,          2.97747419,         84.70480632
        615.00000000,          2.97747538,         84.73236156
        615.20000000,          2.97747658,         84.75991680
        615.40000000,          2.97747777,         84.78747204
        615.60000000,          2.97747897,         84.81502728
        615.80000000,          2.97748016,         84.84258252
        616.00000000,          2.97748135,         84.87013776
        616.20000000,          2.97748254,         84.89769300
        616.40000000,          2.97748373,         84.92524824
        616.60000000,          2.97748491,         84.95280348
        616.80000000,          2.97748610,         84.98035872
        617.00000000,          2.97748728,         85.00791396
        617.20000000,          2.97748847,         85.03546920
        617.40000000,          2.97748965,         85.06302444
        617.60000000,          2.97749083,         85.09057967
        617.80000000,          2.97749201,         85.11813491
        618.00000000,          2.97749319,         85.14569015
        618.20000000,          2.97749437,         85.17324539
        618.40000000,          2.97749554,         85.20080063
        618.60000000,          2.97749672,         85.22835587
        618.80000000,          2.97749789,         85.25591111
        619.00000000,          2.97749907,         85.28346635
        619.20000000,          2.97750024,         85.31102159
        619.40000000,          2.97750141,         85.33857683
        619.60000000,          2.97750258,         85.36613207
        619.80000000,          2.97750375,         85.39368731
        620.00000000,          2.97750492,         85.42124255
        620.20000000,          2.97750608,         85.44879779
        620.40000000,          2.97750725,         85.47635303
        620.60000000,          2.97750841,         85.50390827
        620.80000000,          2.97750957,         85.53146351
        621.00000000,          2.97751074,         85.55901875
        621.20000000,          2.97751190,         85.58657399
        621.40000000,          2.97751306,         85.61412923
        621.60000000,          2.97751422,         85.64168447
        621.80000000,          2.97751537,         85.66923970
        622.00000000,          2.97751653,         85.69679494
        622.20000000,          2.97751768,         85.72435018
        622.40000000,          2.97751884,         85.75190542
        622.60000000,          2.97751999,         85.77946066
        622.80000000,          2.97752114,         85.80701590
        623.00000000,          2.97752229,         85.83457114
        623.20000000,          2.97752344,         85.86212638
        623.40000000,          2.97752459,         85.88968162
        623.60000000,          2.97752574,         85.91723686
        623.80000000,          2.97752689,         85.94479210
        624.00000000,          2.97752803,         85.97234734
