 Hz,vind,vres
        159.00000000,          5.05408094,         37.50393266
        159.20000000,          5.05419618,         37.55110742
        159.40000000,          5.05431100,         37.59828218
        159.60000000,          5.05442539,         37.64545694
        159.80000000,          5.05453936,         37.69263170
        160.00000000,          5.05465291,         37.73980645
        160.20000000,          5.05476604,         37.78698121
        160.40000000,          5.05487876,         37.83415597
        160.60000000,          5.05499106,         37.88133073
        160.80000000,          5.05510295,         37.92850549
        161.00000000,          5.05521443,         37.97568024
        161.20000000,          5.05532551,         38.02285500
        161.40000000,          5.05543618,         38.07002976
        161.60000000,          5.05554644,         38.11720452
        161.80000000,          5.05565631,         38.16437928
        162.00000000,          5.05576578,         38.21155404
        162.20000000,          5.05587484,         38.25872879
        162.40000000,          5.05598352,         38.30590355
        162.60000000,          5.05609179,         38.35307831
        162.80000000,          5.05619968,         38.40025307
        163.00000000,          5.05630718,         38.44742783
        163.20000000,          5.05641428,         38.49460258
        163.40000000,          5.05652101,         38.54177734
        163.60000000,          5.05662734,         38.58895210
        163.80000000,          5.05673330,         38.63612686
        164.00000000,          5.05683887,         38.68330162
        164.20000000,          5.05694407,         38.73047637
        164.40000000,          5.05704889,         38.77765113
        164.60000000,          5.05715333,         38.82482589
        164.80000000,          5.05725740,         38.87200065
        165.00000000,          5.05736110,         38.91917541
        165.20000000,          5.05746442,         38.96635016
        165.40000000,          5.05756738,         39.01352492
        165.60000000,          5.05766997,         39.06069968
        165.80000000,          5.05777220,         39.10787444
        166.00000000,          5.05787407,         39.15504920
        166.20000000,          5.05797557,         39.20222395
        166.40000000,          5.05807671,         39.24939871
        166.60000000,          5.05817750,         39.29657347
        166.80000000,          5.05827793,         39.34374823
        167.00000000,          5.05837800,         39.39092299
        167.20000000,          5.05847772,         39.43809774
        167.40000000,          5.05857709,         39.48527250
        167.60000000,          5.05867611,         39.53244726
        167.80000000,          5.05877479,         39.57962202
        168.00000000,          5.05887311,         39.62679678
        168.20000000,          5.05897109,         39.67397154
        168.40000000,          5.05906873,         39.72114629
        168.60000000,          5.05916603,         39.76832105
        168.80000000,          5.05926298,         39.81549581
        169.00000000,          5.05935960,         39.86267057
        169.20000000,          5.05945588,         39.90984533
        169.40000000,          5.05955183,         39.95702008
        169.60000000,          5.05964744,         40.00419484
        169.80000000,          5.05974272,         40.05136960
        170.00000000,          5.05983767,         40.09854436
        170.20000000,          5.05993229,         40.14571912
        170.40000000,          5.06002658,         40.19289387
        170.60000000,          5.06012054,         40.24006863
        170.80000000,          5.06021418,         40.28724339
        171.00000000,          5.06030750,         40.33441815
        171.20000000,          5.06040050,         40.38159291
        171.40000000,          5.06049317,         40.42876766
        171.60000000,          5.06058553,         40.47594242
        171.80000000,          5.06067757,         40.52311718
        172.00000000,          5.06076929,         40.57029194
        172.20000000,          5.06086070,         40.61746670
        172.40000000,          5.06095180,         40.66464145
        172.60000000,          5.06104258,         40.71181621
        172.80000000,          5.06113306,         40.75899097
        173.00000000,          5.06122322,         40.80616573
        173.20000000,          5.06131308,         40.85334049
        173.40000000,          5.06140263,         40.90051524
        173.60000000,          5.06149188,         40.94769000
        173.80000000,          5.06158082,         40.99486476
        174.00000000,          5.06166947,         41.04203952
        174.20000000,          5.06175781,         41.08921428
        174.40000000,          5.06184585,         41.13638904
        174.60000000,          5.06193360,         41.18356379
        174.80000000,          5.06202105,         41.23073855
        175.00000000,          5.06210820,         41.27791331
        175.20000000,          5.06219506,         41.32508807
        175.40000000,          5.06228163,         41.37226283
        175.60000000,          5.06236790,         41.41943758
        175.80000000,          5.06245389,         41.46661234
        176.00000000,          5.06253958,         41.51378710
        176.20000000,          5.06262499,         41.56096186
        176.40000000,          5.06271012,         41.60813662
        176.60000000,          5.06279496,         41.65531137
        176.80000000,          5.06287951,         41.70248613
        177.00000000,          5.06296379,         41.74966089
        177.20000000,          5.06304778,         41.79683565
        177.40000000,          5.06313149,         41.84401041
        177.60000000,          5.06321493,         41.89118516
        177.80000000,          5.06329808,         41.93835992
        178.00000000,          5.06338096,         41.98553468
        178.20000000,          5.06346357,         42.03270944
        178.40000000,          5.06354590,         42.07988420
        178.60000000,          5.06362796,         42.12705895
        178.80000000,          5.06370975,         42.17423371
        179.00000000,          5.06379127,         42.22140847
        179.20000000,          5.06387252,         42.26858323
        179.40000000,          5.06395350,         42.31575799
        179.60000000,          5.06403422,         42.36293275
        179.80000000,          5.06411467,         42.41010750
        180.00000000,          5.06419485,         42.45728226
        180.20000000,          5.06427478,         42.50445702
        180.40000000,          5.06435444,         42.55163178
        180.60000000,          5.06443384,         42.59880654
        180.80000000,          5.06451298,         42.64598129
        181.00000000,          5.06459186,         42.69315605
        181.20000000,          5.06467048,         42.74033081
        181.40000000,          5.06474885,         42.78750557
        181.60000000,          5.06482697,         42.83468033
        181.80000000,          5.06490483,         42.88185508
        182.00000000,          5.06498243,         42.92902984
        182.20000000,          5.06505979,         42.97620460
        182.40000000,          5.06513689,         43.02337936
        182.60000000,          5.06521374,         43.07055412
        182.80000000,          5.06529035,         43.11772887
        183.00000000,          5.06536671,         43.16490363
        183.20000000,          5.06544282,         43.21207839
        183.40000000,          5.06551868,         43.25925315
        183.60000000,          5.06559430,         43.30642791
        183.80000000,          5.06566968,         43.35360266
        184.00000000,          5.06574482,         43.40077742
        184.20000000,          5.06581971,         43.44795218
        184.40000000,          5.06589437,         43.49512694
        184.60000000,          5.06596878,         43.54230170
        184.80000000,          5.06604296,         43.58947645
        185.00000000,          5.06611690,         43.63665121
        185.20000000,          5.06619060,         43.68382597
        185.40000000,          5.06626407,         43.73100073
        185.60000000,          5.06633730,         43.77817549
        185.80000000,          5.06641030,         43.82535025
        186.00000000,          5.06648307,         43.87252500
        186.20000000,          5.06655561,         43.91969976
        186.40000000,          5.06662792,         43.96687452
        186.60000000,          5.06669999,         44.01404928
        186.80000000,          5.06677184,         44.06122404
        187.00000000,          5.06684347,         44.10839879
        187.20000000,          5.06691486,         44.15557355
        187.40000000,          5.06698603,         44.20274831
        187.60000000,          5.06705698,         44.24992307
        187.80000000,          5.06712770,         44.29709783
        188.00000000,          5.06719820,         44.34427258
        188.20000000,          5.06726848,         44.39144734
        188.40000000,          5.06733853,         44.43862210
        188.60000000,          5.06740837,         44.48579686
        188.80000000,          5.06747799,         44.53297162
        189.00000000,          5.06754739,         44.58014637
        189.20000000,          5.06761657,         44.62732113
        189.40000000,          5.06768554,         44.67449589
        189.60000000,          5.06775429,         44.72167065
        189.80000000,          5.06782283,         44.76884541
        190.00000000,          5.06789115,         44.81602016
        190.20000000,          5.06795926,         44.86319492
        190.40000000,          5.06802716,         44.91036968
        190.60000000,          5.06809485,         44.95754444
        190.80000000,          5.06816232,         45.00471920
        191.00000000,          5.06822959,         45.05189395
        191.20000000,          5.06829665,         45.09906871
        191.40000000,          5.06836351,         45.14624347
        191.60000000,          5.06843015,         45.19341823
        191.80000000,          5.06849659,         45.24059299
        192.00000000,          5.06856283,         45.28776775
        192.20000000,          5.06862886,         45.33494250
        192.40000000,          5.06869469,         45.38211726
        192.60000000,          5.06876031,         45.42929202
        192.80000000,          5.06882574,         45.47646678
        193.00000000,          5.06889096,         45.52364154
        193.20000000,          5.06895599,         45.57081629
        193.40000000,          5.06902081,         45.61799105
        193.60000000,          5.06908544,         45.66516581
        193.80000000,          5.06914987,         45.71234057
        194.00000000,          5.06921410,         45.75951533
        194.20000000,          5.06927813,         45.80669008
        194.40000000,          5.06934197,         45.85386484
        194.60000000,          5.06940562,         45.90103960
        194.80000000,          5.06946907,         45.94821436
        195.00000000,          5.06953233,         45.99538912
        195.20000000,          5.06959540,         46.04256387
        195.40000000,          5.06965828,         46.08973863
        195.60000000,          5.06972097,         46.13691339
        195.80000000,          5.06978346,         46.18408815
        196.00000000,          5.06984577,         46.23126291
        196.20000000,          5.06990789,         46.27843766
        196.40000000,          5.06996982,         46.32561242
        196.60000000,          5.07003157,         46.37278718
        196.80000000,          5.07009313,         46.41996194
        197.00000000,          5.07015450,         46.46713670
        197.20000000,          5.07021569,         46.51431145
        197.40000000,          5.07027670,         46.56148621
        197.60000000,          5.07033752,         46.60866097
        197.80000000,          5.07039817,         46.65583573
        198.00000000,          5.07045863,         46.70301049
        198.20000000,          5.07051890,         46.75018525
        198.40000000,          5.07057900,         46.79736000
        198.60000000,          5.07063892,         46.84453476
        198.80000000,          5.07069866,         46.89170952
        199.00000000,          5.07075823,         46.93888428
        199.20000000,          5.07081761,         46.98605904
        199.40000000,          5.07087682,         47.03323379
        199.60000000,          5.07093586,         47.08040855
        199.80000000,          5.07099471,         47.12758331
        200.00000000,          5.07105340,         47.17475807
        200.20000000,          5.07111191,         47.22193283
        200.40000000,          5.07117025,         47.26910758
        200.60000000,          5.07122841,         47.31628234
        200.80000000,          5.07128640,         47.36345710
        201.00000000,          5.07134423,         47.41063186
        201.20000000,          5.07140188,         47.45780662
        201.40000000,          5.07145936,         47.50498137
        201.60000000,          5.07151667,         47.55215613
        201.80000000,          5.07157382,         47.59933089
        202.00000000,          5.07163079,         47.64650565
        202.20000000,          5.07168760,         47.69368041
        202.40000000,          5.07174425,         47.74085516
        202.60000000,          5.07180072,         47.78802992
        202.80000000,          5.07185704,         47.83520468
        203.00000000,          5.07191318,         47.88237944
        203.20000000,          5.07196917,         47.92955420
        203.40000000,          5.07202499,         47.97672896
        203.60000000,          5.07208065,         48.02390371
        203.80000000,          5.07213614,         48.07107847
        204.00000000,          5.07219148,         48.11825323
        204.20000000,          5.07224665,         48.16542799
        204.40000000,          5.07230167,         48.21260275
        204.60000000,          5.07235652,         48.25977750
        204.80000000,          5.07241122,         48.30695226
        205.00000000,          5.07246575,         48.35412702
        205.20000000,          5.07252013,         48.40130178
        205.40000000,          5.07257436,         48.44847654
        205.60000000,          5.07262842,         48.49565129
        205.80000000,          5.07268233,         48.54282605
        206.00000000,          5.07273609,         48.59000081
        206.20000000,          5.07278969,         48.63717557
        206.40000000,          5.07284314,         48.68435033
        206.60000000,          5.07289643,         48.73152508
        206.80000000,          5.07294957,         48.77869984
        207.00000000,          5.07300256,         48.82587460
        207.20000000,          5.07305539,         48.87304936
        207.40000000,          5.07310808,         48.92022412
        207.60000000,          5.07316061,         48.96739887
        207.80000000,          5.07321300,         49.01457363
        208.00000000,          5.07326523,         49.06174839
        208.20000000,          5.07331732,         49.10892315
        208.40000000,          5.07336926,         49.15609791
        208.60000000,          5.07342105,         49.20327266
        208.80000000,          5.07347269,         49.25044742
        209.00000000,          5.07352419,         49.29762218
        209.20000000,          5.07357554,         49.34479694
        209.40000000,          5.07362674,         49.39197170
        209.60000000,          5.07367780,         49.43914646
        209.80000000,          5.07372872,         49.48632121
        210.00000000,          5.07377949,         49.53349597
        210.20000000,          5.07383012,         49.58067073
        210.40000000,          5.07388060,         49.62784549
        210.60000000,          5.07393095,         49.67502025
        210.80000000,          5.07398115,         49.72219500
        211.00000000,          5.07403121,         49.76936976
        211.20000000,          5.07408113,         49.81654452
        211.40000000,          5.07413091,         49.86371928
        211.60000000,          5.07418055,         49.91089404
        211.80000000,          5.07423005,         49.95806879
        212.00000000,          5.07427941,         50.00524355
        212.20000000,          5.07432864,         50.05241831
        212.40000000,          5.07437772,         50.09959307
        212.60000000,          5.07442667,         50.14676783
        212.80000000,          5.07447549,         50.19394258
        213.00000000,          5.07452416,         50.24111734
        213.20000000,          5.07457270,         50.28829210
        213.40000000,          5.07462111,         50.33546686
        213.60000000,          5.07466938,         50.38264162
        213.80000000,          5.07471752,         50.42981637
        214.00000000,          5.07476552,         50.47699113
        214.20000000,          5.07481340,         50.52416589
        214.40000000,          5.07486113,         50.57134065
        214.60000000,          5.07490874,         50.61851541
        214.80000000,          5.07495622,         50.66569016
        215.00000000,          5.07500356,         50.71286492
        215.20000000,          5.07505077,         50.76003968
        215.40000000,          5.07509786,         50.80721444
        215.60000000,          5.07514481,         50.85438920
        215.80000000,          5.07519163,         50.90156396
        216.00000000,          5.07523833,         50.94873871
        216.20000000,          5.07528490,         50.99591347
        216.40000000,          5.07533134,         51.04308823
        216.60000000,          5.07537765,         51.09026299
        216.80000000,          5.07542383,         51.13743775
        217.00000000,          5.07546989,         51.18461250
        217.20000000,          5.07551583,         51.23178726
        217.40000000,          5.07556163,         51.27896202
        217.60000000,          5.07560732,         51.32613678
        217.80000000,          5.07565288,         51.37331154
        218.00000000,          5.07569831,         51.42048629
        218.20000000,          5.07574362,         51.46766105
        218.40000000,          5.07578881,         51.51483581
        218.60000000,          5.07583387,         51.56201057
        218.80000000,          5.07587881,         51.60918533
        219.00000000,          5.07592363,         51.65636008
        219.20000000,          5.07596833,         51.70353484
        219.40000000,          5.07601291,         51.75070960
        219.60000000,          5.07605737,         51.79788436
        219.80000000,          5.07610170,         51.84505912
        220.00000000,          5.07614592,         51.89223387
        220.20000000,          5.07619002,         51.93940863
        220.40000000,          5.07623400,         51.98658339
        220.60000000,          5.07627786,         52.03375815
        220.80000000,          5.07632160,         52.08093291
        221.00000000,          5.07636523,         52.12810767
        221.20000000,          5.07640873,         52.17528242
        221.40000000,          5.07645213,         52.22245718
        221.60000000,          5.07649540,         52.26963194
        221.80000000,          5.07653856,         52.31680670
        222.00000000,          5.07658160,         52.36398146
        222.20000000,          5.07662453,         52.41115621
        222.40000000,          5.07666735,         52.45833097
        222.60000000,          5.07671004,         52.50550573
        222.80000000,          5.07675263,         52.55268049
        223.00000000,          5.07679510,         52.59985525
        223.20000000,          5.07683746,         52.64703000
        223.40000000,          5.07687971,         52.69420476
        223.60000000,          5.07692184,         52.74137952
        223.80000000,          5.07696386,         52.78855428
        224.00000000,          5.07700578,         52.83572904
        224.20000000,          5.07704757,         52.88290379
        224.40000000,          5.07708926,         52.93007855
        224.60000000,          5.07713084,         52.97725331
        224.80000000,          5.07717231,         53.02442807
        225.00000000,          5.07721367,         53.07160283
        225.20000000,          5.07725492,         53.11877758
        225.40000000,          5.07729606,         53.16595234
        225.60000000,          5.07733710,         53.21312710
        225.80000000,          5.07737802,         53.26030186
        226.00000000,          5.07741884,         53.30747662
        226.20000000,          5.07745955,         53.35465137
        226.40000000,          5.07750015,         53.40182613
        226.60000000,          5.07754065,         53.44900089
        226.80000000,          5.07758104,         53.49617565
        227.00000000,          5.07762132,         53.54335041
        227.20000000,          5.07766150,         53.59052517
        227.40000000,          5.07770158,         53.63769992
        227.60000000,          5.07774155,         53.68487468
        227.80000000,          5.07778141,         53.73204944
        228.00000000,          5.07782118,         53.77922420
        228.20000000,          5.07786083,         53.82639896
        228.40000000,          5.07790039,         53.87357371
        228.60000000,          5.07793984,         53.92074847
        228.80000000,          5.07797919,         53.96792323
        229.00000000,          5.07801844,         54.01509799
        229.20000000,          5.07805758,         54.06227275
        229.40000000,          5.07809663,         54.10944750
        229.60000000,          5.07813557,         54.15662226
        229.80000000,          5.07817441,         54.20379702
        230.00000000,          5.07821315,         54.25097178
        230.20000000,          5.07825180,         54.29814654
        230.40000000,          5.07829034,         54.34532129
        230.60000000,          5.07832878,         54.39249605
        230.80000000,          5.07836713,         54.43967081
        231.00000000,          5.07840537,         54.48684557
        231.20000000,          5.07844352,         54.53402033
        231.40000000,          5.07848157,         54.58119508
        231.60000000,          5.07851952,         54.62836984
        231.80000000,          5.07855737,         54.67554460
        232.00000000,          5.07859513,         54.72271936
        232.20000000,          5.07863279,         54.76989412
        232.40000000,          5.07867035,         54.81706887
        232.60000000,          5.07870782,         54.86424363
        232.80000000,          5.07874519,         54.91141839
        233.00000000,          5.07878247,         54.95859315
        233.20000000,          5.07881965,         55.00576791
        233.40000000,          5.07885674,         55.05294267
        233.60000000,          5.07889373,         55.10011742
        233.80000000,          5.07893063,         55.14729218
        234.00000000,          5.07896743,         55.19446694
        234.20000000,          5.07900414,         55.24164170
        234.40000000,          5.07904076,         55.28881646
        234.60000000,          5.07907729,         55.33599121
        234.80000000,          5.07911372,         55.38316597
        235.00000000,          5.07915006,         55.43034073
        235.20000000,          5.07918631,         55.47751549
        235.40000000,          5.07922246,         55.52469025
        235.60000000,          5.07925853,         55.57186500
        235.80000000,          5.07929451,         55.61903976
        236.00000000,          5.07933039,         55.66621452
        236.20000000,          5.07936618,         55.71338928
        236.40000000,          5.07940189,         55.76056404
        236.60000000,          5.07943750,         55.80773879
        236.80000000,          5.07947302,         55.85491355
        237.00000000,          5.07950846,         55.90208831
        237.20000000,          5.07954381,         55.94926307
        237.40000000,          5.07957906,         55.99643783
        237.60000000,          5.07961423,         56.04361258
        237.80000000,          5.07964932,         56.09078734
        238.00000000,          5.07968431,         56.13796210
        238.20000000,          5.07971922,         56.18513686
        238.40000000,          5.07975404,         56.23231162
        238.60000000,          5.07978877,         56.27948638
        238.80000000,          5.07982341,         56.32666113
        239.00000000,          5.07985797,         56.37383589
        239.20000000,          5.07989245,         56.42101065
        239.40000000,          5.07992684,         56.46818541
        239.60000000,          5.07996114,         56.51536017
        239.80000000,          5.07999536,         56.56253492
        240.00000000,          5.08002949,         56.60970968
        240.20000000,          5.08006354,         56.65688444
        240.40000000,          5.08009750,         56.70405920
        240.60000000,          5.08013138,         56.75123396
        240.80000000,          5.08016518,         56.79840871
        241.00000000,          5.08019889,         56.84558347
        241.20000000,          5.08023252,         56.89275823
        241.40000000,          5.08026607,         56.93993299
        241.60000000,          5.08029953,         56.98710775
        241.80000000,          5.08033292,         57.03428250
        242.00000000,          5.08036622,         57.08145726
        242.20000000,          5.08039943,         57.12863202
        242.40000000,          5.08043257,         57.17580678
        242.60000000,          5.08046563,         57.22298154
        242.80000000,          5.08049860,         57.27015629
        243.00000000,          5.08053149,         57.31733105
        243.20000000,          5.08056431,         57.36450581
        243.40000000,          5.08059704,         57.41168057
        243.60000000,          5.08062969,         57.45885533
        243.80000000,          5.08066227,         57.50603008
        244.00000000,          5.08069476,         57.55320484
        244.20000000,          5.08072717,         57.60037960
        244.40000000,          5.08075951,         57.64755436
        244.60000000,          5.08079177,         57.69472912
        244.80000000,          5.08082395,         57.74190388
        245.00000000,          5.08085605,         57.78907863
        245.20000000,          5.08088807,         57.83625339
        245.40000000,          5.08092001,         57.88342815
        245.60000000,          5.08095188,         57.93060291
        245.80000000,          5.08098367,         57.97777767
        246.00000000,          5.08101539,         58.02495242
        246.20000000,          5.08104702,         58.07212718
        246.40000000,          5.08107858,         58.11930194
        246.60000000,          5.08111007,         58.16647670
        246.80000000,          5.08114147,         58.21365146
        247.00000000,          5.08117281,         58.26082621
        247.20000000,          5.08120406,         58.30800097
        247.40000000,          5.08123525,         58.35517573
        247.60000000,          5.08126635,         58.40235049
        247.80000000,          5.08129739,         58.44952525
        248.00000000,          5.08132834,         58.49670000
        248.20000000,          5.08135923,         58.54387476
        248.40000000,          5.08139004,         58.59104952
        248.60000000,          5.08142077,         58.63822428
        248.80000000,          5.08145143,         58.68539904
        249.00000000,          5.08148202,         58.73257379
        249.20000000,          5.08151254,         58.77974855
        249.40000000,          5.08154298,         58.82692331
        249.60000000,          5.08157335,         58.87409807
        249.80000000,          5.08160365,         58.92127283
        250.00000000,          5.08163388,         58.96844758
        250.20000000,          5.08166403,         59.01562234
        250.40000000,          5.08169411,         59.06279710
        250.60000000,          5.08172412,         59.10997186
        250.80000000,          5.08175406,         59.15714662
        251.00000000,          5.08178393,         59.20432138
        251.20000000,          5.08181373,         59.25149613
        251.40000000,          5.08184346,         59.29867089
        251.60000000,          5.08187311,         59.34584565
        251.80000000,          5.08190270,         59.39302041
        252.00000000,          5.08193222,         59.44019517
        252.20000000,          5.08196166,         59.48736992
        252.40000000,          5.08199104,         59.53454468
        252.60000000,          5.08202035,         59.58171944
        252.80000000,          5.08204959,         59.62889420
        253.00000000,          5.08207876,         59.67606896
        253.20000000,          5.08210786,         59.72324371
        253.40000000,          5.08213689,         59.77041847
        253.60000000,          5.08216586,         59.81759323
        253.80000000,          5.08219476,         59.86476799
        254.00000000,          5.08222359,         59.91194275
        254.20000000,          5.08225235,         59.95911750
        254.40000000,          5.08228104,         60.00629226
        254.60000000,          5.08230967,         60.05346702
        254.80000000,          5.08233823,         60.10064178
        255.00000000,          5.08236673,         60.14781654
        255.20000000,          5.08239515,         60.19499129
        255.40000000,          5.08242352,         60.24216605
        255.60000000,          5.08245181,         60.28934081
        255.80000000,          5.08248004,         60.33651557
        256.00000000,          5.08250820,         60.38369033
        256.20000000,          5.08253630,         60.43086509
        256.40000000,          5.08256434,         60.47803984
        256.60000000,          5.08259230,         60.52521460
        256.80000000,          5.08262021,         60.57238936
        257.00000000,          5.08264804,         60.61956412
        257.20000000,          5.08267582,         60.66673888
        257.40000000,          5.08270353,         60.71391363
        257.60000000,          5.08273117,         60.76108839
        257.80000000,          5.08275876,         60.80826315
        258.00000000,          5.08278627,         60.85543791
        258.20000000,          5.08281373,         60.90261267
        258.40000000,          5.08284112,         60.94978742
        258.60000000,          5.08286845,         60.99696218
        258.80000000,          5.08289571,         61.04413694
        259.00000000,          5.08292292,         61.09131170
        259.20000000,          5.08295006,         61.13848646
        259.40000000,          5.08297713,         61.18566121
        259.60000000,          5.08300415,         61.23283597
        259.80000000,          5.08303110,         61.28001073
        260.00000000,          5.08305800,         61.32718549
        260.20000000,          5.08308483,         61.37436025
        260.40000000,          5.08311160,         61.42153500
        260.60000000,          5.08313830,         61.46870976
        260.80000000,          5.08316495,         61.51588452
        261.00000000,          5.08319154,         61.56305928
        261.20000000,          5.08321806,         61.61023404
        261.40000000,          5.08324453,         61.65740879
        261.60000000,          5.08327093,         61.70458355
        261.80000000,          5.08329728,         61.75175831
        262.00000000,          5.08332356,         61.79893307
        262.20000000,          5.08334979,         61.84610783
        262.40000000,          5.08337595,         61.89328259
        262.60000000,          5.08340206,         61.94045734
        262.80000000,          5.08342810,         61.98763210
        263.00000000,          5.08345409,         62.03480686
        263.20000000,          5.08348002,         62.08198162
        263.40000000,          5.08350589,         62.12915638
        263.60000000,          5.08353170,         62.17633113
        263.80000000,          5.08355746,         62.22350589
        264.00000000,          5.08358315,         62.27068065
        264.20000000,          5.08360879,         62.31785541
        264.40000000,          5.08363437,         62.36503017
        264.60000000,          5.08365989,         62.41220492
        264.80000000,          5.08368536,         62.45937968
        265.00000000,          5.08371077,         62.50655444
        265.20000000,          5.08373612,         62.55372920
        265.40000000,          5.08376141,         62.60090396
        265.60000000,          5.08378665,         62.64807871
        265.80000000,          5.08381183,         62.69525347
        266.00000000,          5.08383695,         62.74242823
        266.20000000,          5.08386202,         62.78960299
        266.40000000,          5.08388703,         62.83677775
        266.60000000,          5.08391199,         62.88395250
        266.80000000,          5.08393689,         62.93112726
        267.00000000,          5.08396173,         62.97830202
        267.20000000,          5.08398652,         63.02547678
        267.40000000,          5.08401125,         63.07265154
        267.60000000,          5.08403593,         63.11982629
        267.80000000,          5.08406056,         63.16700105
        268.00000000,          5.08408513,         63.21417581
        268.20000000,          5.08410964,         63.26135057
        268.40000000,          5.08413410,         63.30852533
        268.60000000,          5.08415851,         63.35570009
        268.80000000,          5.08418286,         63.40287484
        269.00000000,          5.08420715,         63.45004960
        269.20000000,          5.08423140,         63.49722436
        269.40000000,          5.08425559,         63.54439912
        269.60000000,          5.08427973,         63.59157388
        269.80000000,          5.08430381,         63.63874863
        270.00000000,          5.08432784,         63.68592339
        270.20000000,          5.08435182,         63.73309815
        270.40000000,          5.08437574,         63.78027291
        270.60000000,          5.08439961,         63.82744767
        270.80000000,          5.08442343,         63.87462242
        271.00000000,          5.08444720,         63.92179718
        271.20000000,          5.08447091,         63.96897194
        271.40000000,          5.08449458,         64.01614670
        271.60000000,          5.08451819,         64.06332146
        271.80000000,          5.08454175,         64.11049621
        272.00000000,          5.08456525,         64.15767097
        272.20000000,          5.08458871,         64.20484573
        272.40000000,          5.08461211,         64.25202049
        272.60000000,          5.08463547,         64.29919525
        272.80000000,          5.08465877,         64.34637000
        273.00000000,          5.08468202,         64.39354476
        273.20000000,          5.08470522,         64.44071952
        273.40000000,          5.08472837,         64.48789428
        273.60000000,          5.08475147,         64.53506904
        273.80000000,          5.08477452,         64.58224379
        274.00000000,          5.08479752,         64.62941855
        274.20000000,          5.08482047,         64.67659331
        274.40000000,          5.08484337,         64.72376807
        274.60000000,          5.08486622,         64.77094283
        274.80000000,          5.08488902,         64.81811759
        275.00000000,          5.08491177,         64.86529234
        275.20000000,          5.08493447,         64.91246710
        275.40000000,          5.08495712,         64.95964186
        275.60000000,          5.08497972,         65.00681662
        275.80000000,          5.08500228,         65.05399138
        276.00000000,          5.08502478,         65.10116613
        276.20000000,          5.08504724,         65.14834089
        276.40000000,          5.08506965,         65.19551565
        276.60000000,          5.08509201,         65.24269041
        276.80000000,          5.08511432,         65.28986517
        277.00000000,          5.08513659,         65.33703992
        277.20000000,          5.08515880,         65.38421468
        277.40000000,          5.08518097,         65.43138944
        277.60000000,          5.08520309,         65.47856420
        277.80000000,          5.08522517,         65.52573896
        278.00000000,          5.08524719,         65.57291371
        278.20000000,          5.08526917,         65.62008847
        278.40000000,          5.08529110,         65.66726323
        278.60000000,          5.08531299,         65.71443799
        278.80000000,          5.08533483,         65.76161275
        279.00000000,          5.08535662,         65.80878750
        279.20000000,          5.08537836,         65.85596226
        279.40000000,          5.08540006,         65.90313702
        279.60000000,          5.08542171,         65.95031178
        279.80000000,          5.08544332,         65.99748654
        280.00000000,          5.08546488,         66.04466130
        280.20000000,          5.08548639,         66.09183605
        280.40000000,          5.08550786,         66.13901081
        280.60000000,          5.08552929,         66.18618557
        280.80000000,          5.08555066,         66.23336033
        281.00000000,          5.08557200,         66.28053509
        281.20000000,          5.08559328,         66.32770984
        281.40000000,          5.08561452,         66.37488460
        281.60000000,          5.08563572,         66.42205936
        281.80000000,          5.08565687,         66.46923412
        282.00000000,          5.08567798,         66.51640888
        282.20000000,          5.08569904,         66.56358363
        282.40000000,          5.08572006,         66.61075839
        282.60000000,          5.08574103,         66.65793315
        282.80000000,          5.08576196,         66.70510791
        283.00000000,          5.08578285,         66.75228267
        283.20000000,          5.08580369,         66.79945742
        283.40000000,          5.08582449,         66.84663218
        283.60000000,          5.08584524,         66.89380694
        283.80000000,          5.08586595,         66.94098170
        284.00000000,          5.08588662,         66.98815646
        284.20000000,          5.08590724,         67.03533121
        284.40000000,          5.08592782,         67.08250597
        284.60000000,          5.08594836,         67.12968073
        284.80000000,          5.08596885,         67.17685549
        285.00000000,          5.08598930,         67.22403025
        285.20000000,          5.08600971,         67.27120500
        285.40000000,          5.08603008,         67.31837976
        285.60000000,          5.08605040,         67.36555452
        285.80000000,          5.08607068,         67.41272928
        286.00000000,          5.08609092,         67.45990404
        286.20000000,          5.08611112,         67.50707880
        286.40000000,          5.08613127,         67.55425355
        286.60000000,          5.08615138,         67.60142831
        286.80000000,          5.08617145,         67.64860307
        287.00000000,          5.08619148,         67.69577783
        287.20000000,          5.08621147,         67.74295259
        287.40000000,          5.08623142,         67.79012734
        287.60000000,          5.08625132,         67.83730210
        287.80000000,          5.08627118,         67.88447686
        288.00000000,          5.08629101,         67.93165162
        288.20000000,          5.08631079,         67.97882638
        288.40000000,          5.08633053,         68.02600113
        288.60000000,          5.08635023,         68.07317589
        288.80000000,          5.08636988,         68.12035065
        289.00000000,          5.08638950,         68.16752541
        289.20000000,          5.08640908,         68.21470017
        289.40000000,          5.08642862,         68.26187492
        289.60000000,          5.08644811,         68.30904968
        289.80000000,          5.08646757,         68.35622444
        290.00000000,          5.08648699,         68.40339920
        290.20000000,          5.08650636,         68.45057396
        290.40000000,          5.08652570,         68.49774871
        290.60000000,          5.08654500,         68.54492347
        290.80000000,          5.08656426,         68.59209823
        291.00000000,          5.08658347,         68.63927299
        291.20000000,          5.08660265,         68.68644775
        291.40000000,          5.08662179,         68.73362250
        291.60000000,          5.08664089,         68.78079726
        291.80000000,          5.08665996,         68.82797202
        292.00000000,          5.08667898,         68.87514678
