 Hz,A
       2486.00000000,           .10437728
       2487.00000000,           .10433531
       2488.00000000,           .10429338
       2489.00000000,           .10425148
       2490.00000000,           .10420962
       2491.00000000,           .10416779
       2492.00000000,           .10412599
       2493.00000000,           .10408423
       2494.00000000,           .10404249
       2495.00000000,           .10400080
       2496.00000000,           .10395913
       2497.00000000,           .10391750
       2498.00000000,           .10387591
       2499.00000000,           .10383434
       2500.00000000,           .10379281
       2501.00000000,           .10375131
       2502.00000000,           .10370985
       2503.00000000,           .10366842
       2504.00000000,           .10362702
       2505.00000000,           .10358566
       2506.00000000,           .10354432
       2507.00000000,           .10350302
       2508.00000000,           .10346176
       2509.00000000,           .10342053
       2510.00000000,           .10337933
       2511.00000000,           .10333816
       2512.00000000,           .10329702
       2513.00000000,           .10325592
       2514.00000000,           .10321485
       2515.00000000,           .10317381
       2516.00000000,           .10313281
       2517.00000000,           .10309184
       2518.00000000,           .10305090
       2519.00000000,           .10300999
       2520.00000000,           .10296912
       2521.00000000,           .10292828
       2522.00000000,           .10288747
       2523.00000000,           .10284669
       2524.00000000,           .10280595
       2525.00000000,           .10276524
       2526.00000000,           .10272456
       2527.00000000,           .10268391
       2528.00000000,           .10264329
       2529.00000000,           .10260271
       2530.00000000,           .10256216
       2531.00000000,           .10252164
       2532.00000000,           .10248115
       2533.00000000,           .10244069
       2534.00000000,           .10240027
       2535.00000000,           .10235988
       2536.00000000,           .10231952
       2537.00000000,           .10227919
       2538.00000000,           .10223890
       2539.00000000,           .10219863
       2540.00000000,           .10215840
       2541.00000000,           .10211820
       2542.00000000,           .10207803
       2543.00000000,           .10203789
       2544.00000000,           .10199778
       2545.00000000,           .10195771
       2546.00000000,           .10191767
       2547.00000000,           .10187765
       2548.00000000,           .10183767
       2549.00000000,           .10179772
       2550.00000000,           .10175781
       2551.00000000,           .10171792
       2552.00000000,           .10167806
       2553.00000000,           .10163824
       2554.00000000,           .10159845
       2555.00000000,           .10155869
       2556.00000000,           .10151896
       2557.00000000,           .10147926
       2558.00000000,           .10143959
       2559.00000000,           .10139995
       2560.00000000,           .10136034
       2561.00000000,           .10132077
       2562.00000000,           .10128122
       2563.00000000,           .10124171
       2564.00000000,           .10120223
       2565.00000000,           .10116277
       2566.00000000,           .10112335
       2567.00000000,           .10108396
       2568.00000000,           .10104460
       2569.00000000,           .10100527
       2570.00000000,           .10096597
       2571.00000000,           .10092670
       2572.00000000,           .10088747
       2573.00000000,           .10084826
       2574.00000000,           .10080908
       2575.00000000,           .10076994
       2576.00000000,           .10073082
       2577.00000000,           .10069173
       2578.00000000,           .10065268
       2579.00000000,           .10061365
       2580.00000000,           .10057466
       2581.00000000,           .10053569
       2582.00000000,           .10049676
       2583.00000000,           .10045786
       2584.00000000,           .10041898
       2585.00000000,           .10038014
       2586.00000000,           .10034132
       2587.00000000,           .10030254
       2588.00000000,           .10026379
       2589.00000000,           .10022506
       2590.00000000,           .10018637
       2591.00000000,           .10014770
       2592.00000000,           .10010907
       2593.00000000,           .10007046
       2594.00000000,           .10003189
       2595.00000000,           .09999334
       2596.00000000,           .09995483
       2597.00000000,           .09991634
       2598.00000000,           .09987789
       2599.00000000,           .09983946
       2600.00000000,           .09980106
       2601.00000000,           .09976269
       2602.00000000,           .09972436
       2603.00000000,           .09968605
       2604.00000000,           .09964777
       2605.00000000,           .09960952
       2606.00000000,           .09957130
       2607.00000000,           .09953311
       2608.00000000,           .09949494
       2609.00000000,           .09945681
       2610.00000000,           .09941871
       2611.00000000,           .09938063
       2612.00000000,           .09934259
       2613.00000000,           .09930457
       2614.00000000,           .09926659
       2615.00000000,           .09922863
       2616.00000000,           .09919070
       2617.00000000,           .09915280
       2618.00000000,           .09911493
       2619.00000000,           .09907709
       2620.00000000,           .09903927
       2621.00000000,           .09900149
       2622.00000000,           .09896373
       2623.00000000,           .09892601
       2624.00000000,           .09888831
       2625.00000000,           .09885064
       2626.00000000,           .09881300
       2627.00000000,           .09877539
       2628.00000000,           .09873780
       2629.00000000,           .09870025
       2630.00000000,           .09866272
       2631.00000000,           .09862523
       2632.00000000,           .09858776
       2633.00000000,           .09855032
       2634.00000000,           .09851290
       2635.00000000,           .09847552
       2636.00000000,           .09843817
       2637.00000000,           .09840084
       2638.00000000,           .09836354
       2639.00000000,           .09832627
       2640.00000000,           .09828903
       2641.00000000,           .09825181
       2642.00000000,           .09821463
       2643.00000000,           .09817747
       2644.00000000,           .09814034
       2645.00000000,           .09810324
       2646.00000000,           .09806616
       2647.00000000,           .09802912
       2648.00000000,           .09799210
       2649.00000000,           .09795511
       2650.00000000,           .09791815
       2651.00000000,           .09788122
       2652.00000000,           .09784431
       2653.00000000,           .09780743
       2654.00000000,           .09777058
       2655.00000000,           .09773376
       2656.00000000,           .09769696
       2657.00000000,           .09766020
       2658.00000000,           .09762346
       2659.00000000,           .09758674
       2660.00000000,           .09755006
       2661.00000000,           .09751340
       2662.00000000,           .09747677
       2663.00000000,           .09744017
       2664.00000000,           .09740360
       2665.00000000,           .09736705
       2666.00000000,           .09733053
       2667.00000000,           .09729404
       2668.00000000,           .09725758
       2669.00000000,           .09722114
       2670.00000000,           .09718473
       2671.00000000,           .09714835
       2672.00000000,           .09711199
       2673.00000000,           .09707566
       2674.00000000,           .09703936
       2675.00000000,           .09700309
       2676.00000000,           .09696684
       2677.00000000,           .09693062
       2678.00000000,           .09689443
       2679.00000000,           .09685826
       2680.00000000,           .09682212
       2681.00000000,           .09678601
       2682.00000000,           .09674993
       2683.00000000,           .09671387
       2684.00000000,           .09667784
       2685.00000000,           .09664183
       2686.00000000,           .09660585
       2687.00000000,           .09656990
       2688.00000000,           .09653398
       2689.00000000,           .09649808
       2690.00000000,           .09646221
       2691.00000000,           .09642637
       2692.00000000,           .09639055
       2693.00000000,           .09635476
       2694.00000000,           .09631900
       2695.00000000,           .09628326
       2696.00000000,           .09624755
       2697.00000000,           .09621186
       2698.00000000,           .09617621
       2699.00000000,           .09614057
       2700.00000000,           .09610497
       2701.00000000,           .09606939
       2702.00000000,           .09603384
       2703.00000000,           .09599831
       2704.00000000,           .09596281
       2705.00000000,           .09592734
       2706.00000000,           .09589189
       2707.00000000,           .09585647
       2708.00000000,           .09582107
       2709.00000000,           .09578570
       2710.00000000,           .09575036
       2711.00000000,           .09571504
       2712.00000000,           .09567975
       2713.00000000,           .09564449
       2714.00000000,           .09560925
       2715.00000000,           .09557404
       2716.00000000,           .09553885
       2717.00000000,           .09550369
       2718.00000000,           .09546855
       2719.00000000,           .09543344
       2720.00000000,           .09539836
       2721.00000000,           .09536330
       2722.00000000,           .09532827
       2723.00000000,           .09529326
       2724.00000000,           .09525828
       2725.00000000,           .09522333
       2726.00000000,           .09518840
       2727.00000000,           .09515349
       2728.00000000,           .09511862
       2729.00000000,           .09508376
       2730.00000000,           .09504894
       2731.00000000,           .09501413
       2732.00000000,           .09497936
       2733.00000000,           .09494461
       2734.00000000,           .09490988
       2735.00000000,           .09487518
       2736.00000000,           .09484051
       2737.00000000,           .09480586
       2738.00000000,           .09477124
       2739.00000000,           .09473664
       2740.00000000,           .09470206
       2741.00000000,           .09466752
       2742.00000000,           .09463299
       2743.00000000,           .09459850
       2744.00000000,           .09456402
       2745.00000000,           .09452958
       2746.00000000,           .09449515
       2747.00000000,           .09446076
       2748.00000000,           .09442638
       2749.00000000,           .09439204
       2750.00000000,           .09435771
       2751.00000000,           .09432342
       2752.00000000,           .09428914
       2753.00000000,           .09425490
       2754.00000000,           .09422067
       2755.00000000,           .09418648
       2756.00000000,           .09415230
       2757.00000000,           .09411816
       2758.00000000,           .09408403
       2759.00000000,           .09404993
       2760.00000000,           .09401586
       2761.00000000,           .09398181
       2762.00000000,           .09394779
       2763.00000000,           .09391379
       2764.00000000,           .09387981
       2765.00000000,           .09384586
       2766.00000000,           .09381193
       2767.00000000,           .09377803
       2768.00000000,           .09374415
       2769.00000000,           .09371030
       2770.00000000,           .09367647
       2771.00000000,           .09364267
       2772.00000000,           .09360889
       2773.00000000,           .09357513
       2774.00000000,           .09354140
       2775.00000000,           .09350770
       2776.00000000,           .09347401
       2777.00000000,           .09344036
       2778.00000000,           .09340672
       2779.00000000,           .09337311
       2780.00000000,           .09333953
       2781.00000000,           .09330597
       2782.00000000,           .09327243
       2783.00000000,           .09323892
       2784.00000000,           .09320543
       2785.00000000,           .09317196
       2786.00000000,           .09313852
       2787.00000000,           .09310510
       2788.00000000,           .09307171
       2789.00000000,           .09303834
       2790.00000000,           .09300500
       2791.00000000,           .09297168
       2792.00000000,           .09293838
       2793.00000000,           .09290511
       2794.00000000,           .09287186
       2795.00000000,           .09283863
       2796.00000000,           .09280543
       2797.00000000,           .09277225
       2798.00000000,           .09273909
       2799.00000000,           .09270596
       2800.00000000,           .09267286
       2801.00000000,           .09263977
       2802.00000000,           .09260671
       2803.00000000,           .09257368
       2804.00000000,           .09254066
       2805.00000000,           .09250767
       2806.00000000,           .09247471
       2807.00000000,           .09244177
       2808.00000000,           .09240885
       2809.00000000,           .09237595
       2810.00000000,           .09234308
       2811.00000000,           .09231023
       2812.00000000,           .09227741
       2813.00000000,           .09224460
       2814.00000000,           .09221182
       2815.00000000,           .09217907
       2816.00000000,           .09214634
       2817.00000000,           .09211363
       2818.00000000,           .09208094
       2819.00000000,           .09204828
       2820.00000000,           .09201564
       2821.00000000,           .09198302
       2822.00000000,           .09195043
       2823.00000000,           .09191786
       2824.00000000,           .09188531
       2825.00000000,           .09185279
       2826.00000000,           .09182029
       2827.00000000,           .09178781
       2828.00000000,           .09175536
       2829.00000000,           .09172293
       2830.00000000,           .09169052
       2831.00000000,           .09165813
       2832.00000000,           .09162577
       2833.00000000,           .09159343
       2834.00000000,           .09156111
       2835.00000000,           .09152881
       2836.00000000,           .09149654
       2837.00000000,           .09146429
       2838.00000000,           .09143207
       2839.00000000,           .09139986
       2840.00000000,           .09136768
       2841.00000000,           .09133552
       2842.00000000,           .09130339
       2843.00000000,           .09127127
       2844.00000000,           .09123918
       2845.00000000,           .09120711
       2846.00000000,           .09117507
       2847.00000000,           .09114305
       2848.00000000,           .09111104
       2849.00000000,           .09107907
       2850.00000000,           .09104711
       2851.00000000,           .09101518
       2852.00000000,           .09098327
       2853.00000000,           .09095138
       2854.00000000,           .09091951
       2855.00000000,           .09088767
       2856.00000000,           .09085585
       2857.00000000,           .09082405
       2858.00000000,           .09079227
       2859.00000000,           .09076052
       2860.00000000,           .09072878
       2861.00000000,           .09069707
       2862.00000000,           .09066538
       2863.00000000,           .09063372
       2864.00000000,           .09060207
       2865.00000000,           .09057045
       2866.00000000,           .09053885
       2867.00000000,           .09050727
       2868.00000000,           .09047572
       2869.00000000,           .09044418
       2870.00000000,           .09041267
       2871.00000000,           .09038118
       2872.00000000,           .09034971
       2873.00000000,           .09031827
       2874.00000000,           .09028684
       2875.00000000,           .09025544
       2876.00000000,           .09022406
       2877.00000000,           .09019270
       2878.00000000,           .09016137
       2879.00000000,           .09013005
       2880.00000000,           .09009876
       2881.00000000,           .09006749
       2882.00000000,           .09003624
       2883.00000000,           .09000501
       2884.00000000,           .08997380
       2885.00000000,           .08994262
       2886.00000000,           .08991145
       2887.00000000,           .08988031
       2888.00000000,           .08984919
       2889.00000000,           .08981809
       2890.00000000,           .08978701
       2891.00000000,           .08975596
       2892.00000000,           .08972492
       2893.00000000,           .08969391
       2894.00000000,           .08966292
       2895.00000000,           .08963195
       2896.00000000,           .08960100
       2897.00000000,           .08957007
       2898.00000000,           .08953917
       2899.00000000,           .08950828
       2900.00000000,           .08947742
       2901.00000000,           .08944658
       2902.00000000,           .08941576
       2903.00000000,           .08938496
       2904.00000000,           .08935418
       2905.00000000,           .08932342
       2906.00000000,           .08929269
       2907.00000000,           .08926197
       2908.00000000,           .08923128
       2909.00000000,           .08920061
       2910.00000000,           .08916996
       2911.00000000,           .08913933
       2912.00000000,           .08910872
       2913.00000000,           .08907813
       2914.00000000,           .08904756
       2915.00000000,           .08901701
       2916.00000000,           .08898649
       2917.00000000,           .08895598
       2918.00000000,           .08892550
       2919.00000000,           .08889504
       2920.00000000,           .08886460
       2921.00000000,           .08883417
       2922.00000000,           .08880377
       2923.00000000,           .08877340
       2924.00000000,           .08874304
       2925.00000000,           .08871270
       2926.00000000,           .08868238
       2927.00000000,           .08865209
       2928.00000000,           .08862181
       2929.00000000,           .08859155
       2930.00000000,           .08856132
       2931.00000000,           .08853111
       2932.00000000,           .08850091
       2933.00000000,           .08847074
       2934.00000000,           .08844059
       2935.00000000,           .08841046
       2936.00000000,           .08838035
       2937.00000000,           .08835026
       2938.00000000,           .08832019
       2939.00000000,           .08829014
       2940.00000000,           .08826011
       2941.00000000,           .08823010
       2942.00000000,           .08820011
       2943.00000000,           .08817014
       2944.00000000,           .08814020
       2945.00000000,           .08811027
       2946.00000000,           .08808036
       2947.00000000,           .08805048
       2948.00000000,           .08802061
       2949.00000000,           .08799076
       2950.00000000,           .08796094
       2951.00000000,           .08793113
       2952.00000000,           .08790135
       2953.00000000,           .08787158
       2954.00000000,           .08784184
       2955.00000000,           .08781211
       2956.00000000,           .08778241
       2957.00000000,           .08775272
       2958.00000000,           .08772306
       2959.00000000,           .08769341
       2960.00000000,           .08766379
       2961.00000000,           .08763418
       2962.00000000,           .08760460
       2963.00000000,           .08757503
       2964.00000000,           .08754549
       2965.00000000,           .08751596
       2966.00000000,           .08748646
       2967.00000000,           .08745697
       2968.00000000,           .08742751
       2969.00000000,           .08739806
       2970.00000000,           .08736864
       2971.00000000,           .08733923
       2972.00000000,           .08730985
       2973.00000000,           .08728048
       2974.00000000,           .08725114
       2975.00000000,           .08722181
       2976.00000000,           .08719250
       2977.00000000,           .08716321
       2978.00000000,           .08713395
       2979.00000000,           .08710470
       2980.00000000,           .08707547
       2981.00000000,           .08704626
       2982.00000000,           .08701707
       2983.00000000,           .08698790
       2984.00000000,           .08695875
       2985.00000000,           .08692962
       2986.00000000,           .08690051
       2987.00000000,           .08687142
       2988.00000000,           .08684235
       2989.00000000,           .08681330
       2990.00000000,           .08678426
       2991.00000000,           .08675525
       2992.00000000,           .08672626
       2993.00000000,           .08669728
       2994.00000000,           .08666833
       2995.00000000,           .08663939
       2996.00000000,           .08661047
       2997.00000000,           .08658158
       2998.00000000,           .08655270
       2999.00000000,           .08652384
       3000.00000000,           .08649500
       3001.00000000,           .08646618
       3002.00000000,           .08643738
       3003.00000000,           .08640859
       3004.00000000,           .08637983
       3005.00000000,           .08635109
       3006.00000000,           .08632236
       3007.00000000,           .08629366
       3008.00000000,           .08626497
       3009.00000000,           .08623630
       3010.00000000,           .08620765
       3011.00000000,           .08617902
       3012.00000000,           .08615041
       3013.00000000,           .08612182
       3014.00000000,           .08609325
       3015.00000000,           .08606470
       3016.00000000,           .08603616
       3017.00000000,           .08600765
       3018.00000000,           .08597915
       3019.00000000,           .08595067
       3020.00000000,           .08592221
       3021.00000000,           .08589377
       3022.00000000,           .08586535
       3023.00000000,           .08583695
       3024.00000000,           .08580857
       3025.00000000,           .08578020
       3026.00000000,           .08575185
       3027.00000000,           .08572353
       3028.00000000,           .08569522
       3029.00000000,           .08566693
       3030.00000000,           .08563866
       3031.00000000,           .08561040
       3032.00000000,           .08558217
       3033.00000000,           .08555395
       3034.00000000,           .08552576
       3035.00000000,           .08549758
       3036.00000000,           .08546942
       3037.00000000,           .08544128
       3038.00000000,           .08541315
       3039.00000000,           .08538505
       3040.00000000,           .08535696
       3041.00000000,           .08532890
       3042.00000000,           .08530085
       3043.00000000,           .08527282
       3044.00000000,           .08524481
       3045.00000000,           .08521681
       3046.00000000,           .08518884
       3047.00000000,           .08516088
       3048.00000000,           .08513294
       3049.00000000,           .08510502
       3050.00000000,           .08507712
       3051.00000000,           .08504924
       3052.00000000,           .08502137
       3053.00000000,           .08499352
       3054.00000000,           .08496569
       3055.00000000,           .08493788
       3056.00000000,           .08491009
       3057.00000000,           .08488232
       3058.00000000,           .08485456
       3059.00000000,           .08482682
       3060.00000000,           .08479910
       3061.00000000,           .08477140
       3062.00000000,           .08474372
       3063.00000000,           .08471605
       3064.00000000,           .08468841
       3065.00000000,           .08466078
       3066.00000000,           .08463316
       3067.00000000,           .08460557
       3068.00000000,           .08457800
       3069.00000000,           .08455044
       3070.00000000,           .08452290
       3071.00000000,           .08449538
       3072.00000000,           .08446787
       3073.00000000,           .08444039
       3074.00000000,           .08441292
       3075.00000000,           .08438547
       3076.00000000,           .08435804
       3077.00000000,           .08433062
       3078.00000000,           .08430323
       3079.00000000,           .08427585
       3080.00000000,           .08424849
       3081.00000000,           .08422114
       3082.00000000,           .08419382
       3083.00000000,           .08416651
       3084.00000000,           .08413922
       3085.00000000,           .08411195
       3086.00000000,           .08408469
       3087.00000000,           .08405746
       3088.00000000,           .08403024
       3089.00000000,           .08400304
       3090.00000000,           .08397585
       3091.00000000,           .08394869
       3092.00000000,           .08392154
       3093.00000000,           .08389440
       3094.00000000,           .08386729
       3095.00000000,           .08384019
       3096.00000000,           .08381312
       3097.00000000,           .08378605
       3098.00000000,           .08375901
       3099.00000000,           .08373198
       3100.00000000,           .08370497
       3101.00000000,           .08367798
       3102.00000000,           .08365101
       3103.00000000,           .08362405
       3104.00000000,           .08359711
       3105.00000000,           .08357019
       3106.00000000,           .08354329
       3107.00000000,           .08351640
       3108.00000000,           .08348953
       3109.00000000,           .08346268
       3110.00000000,           .08343584
       3111.00000000,           .08340902
       3112.00000000,           .08338222
       3113.00000000,           .08335544
       3114.00000000,           .08332867
       3115.00000000,           .08330192
       3116.00000000,           .08327519
       3117.00000000,           .08324847
       3118.00000000,           .08322178
       3119.00000000,           .08319509
       3120.00000000,           .08316843
       3121.00000000,           .08314178
       3122.00000000,           .08311515
       3123.00000000,           .08308854
       3124.00000000,           .08306195
       3125.00000000,           .08303537
       3126.00000000,           .08300881
       3127.00000000,           .08298226
       3128.00000000,           .08295573
       3129.00000000,           .08292922
       3130.00000000,           .08290273
       3131.00000000,           .08287625
       3132.00000000,           .08284979
       3133.00000000,           .08282335
       3134.00000000,           .08279692
       3135.00000000,           .08277051
       3136.00000000,           .08274412
       3137.00000000,           .08271775
       3138.00000000,           .08269139
       3139.00000000,           .08266505
       3140.00000000,           .08263872
       3141.00000000,           .08261241
       3142.00000000,           .08258612
       3143.00000000,           .08255985
       3144.00000000,           .08253359
       3145.00000000,           .08250735
       3146.00000000,           .08248112
       3147.00000000,           .08245491
       3148.00000000,           .08242872
       3149.00000000,           .08240255
       3150.00000000,           .08237639
       3151.00000000,           .08235025
       3152.00000000,           .08232412
       3153.00000000,           .08229801
       3154.00000000,           .08227192
       3155.00000000,           .08224584
       3156.00000000,           .08221979
       3157.00000000,           .08219374
       3158.00000000,           .08216772
       3159.00000000,           .08214171
       3160.00000000,           .08211572
       3161.00000000,           .08208974
       3162.00000000,           .08206378
       3163.00000000,           .08203783
       3164.00000000,           .08201191
       3165.00000000,           .08198600
       3166.00000000,           .08196010
       3167.00000000,           .08193422
       3168.00000000,           .08190836
       3169.00000000,           .08188252
       3170.00000000,           .08185669
       3171.00000000,           .08183087
       3172.00000000,           .08180508
       3173.00000000,           .08177930
       3174.00000000,           .08175353
       3175.00000000,           .08172778
       3176.00000000,           .08170205
       3177.00000000,           .08167634
       3178.00000000,           .08165064
       3179.00000000,           .08162496
       3180.00000000,           .08159929
       3181.00000000,           .08157364
       3182.00000000,           .08154800
       3183.00000000,           .08152238
       3184.00000000,           .08149678
       3185.00000000,           .08147119
       3186.00000000,           .08144562
       3187.00000000,           .08142007
       3188.00000000,           .08139453
       3189.00000000,           .08136901
       3190.00000000,           .08134350
       3191.00000000,           .08131801
       3192.00000000,           .08129254
       3193.00000000,           .08126708
       3194.00000000,           .08124164
       3195.00000000,           .08121621
       3196.00000000,           .08119080
       3197.00000000,           .08116540
       3198.00000000,           .08114003
       3199.00000000,           .08111466
       3200.00000000,           .08108932
       3201.00000000,           .08106398
       3202.00000000,           .08103867
       3203.00000000,           .08101337
       3204.00000000,           .08098809
       3205.00000000,           .08096282
       3206.00000000,           .08093756
       3207.00000000,           .08091233
       3208.00000000,           .08088711
       3209.00000000,           .08086190
       3210.00000000,           .08083671
       3211.00000000,           .08081154
       3212.00000000,           .08078638
       3213.00000000,           .08076124
       3214.00000000,           .08073611
       3215.00000000,           .08071100
       3216.00000000,           .08068590
       3217.00000000,           .08066082
       3218.00000000,           .08063576
       3219.00000000,           .08061071
       3220.00000000,           .08058568
       3221.00000000,           .08056066
       3222.00000000,           .08053566
       3223.00000000,           .08051067
       3224.00000000,           .08048570
       3225.00000000,           .08046074
       3226.00000000,           .08043580
       3227.00000000,           .08041088
       3228.00000000,           .08038597
       3229.00000000,           .08036108
       3230.00000000,           .08033620
       3231.00000000,           .08031134
       3232.00000000,           .08028649
       3233.00000000,           .08026166
       3234.00000000,           .08023684
       3235.00000000,           .08021204
       3236.00000000,           .08018725
       3237.00000000,           .08016248
       3238.00000000,           .08013772
       3239.00000000,           .08011298
       3240.00000000,           .08008826
       3241.00000000,           .08006355
       3242.00000000,           .08003885
       3243.00000000,           .08001417
       3244.00000000,           .07998951
       3245.00000000,           .07996486
       3246.00000000,           .07994023
       3247.00000000,           .07991561
       3248.00000000,           .07989101
       3249.00000000,           .07986642
       3250.00000000,           .07984184
       3251.00000000,           .07981729
       3252.00000000,           .07979274
       3253.00000000,           .07976821
       3254.00000000,           .07974370
       3255.00000000,           .07971920
       3256.00000000,           .07969472
       3257.00000000,           .07967025
       3258.00000000,           .07964580
       3259.00000000,           .07962136
       3260.00000000,           .07959694
       3261.00000000,           .07957253
       3262.00000000,           .07954814
       3263.00000000,           .07952376
       3264.00000000,           .07949940
       3265.00000000,           .07947505
       3266.00000000,           .07945072
       3267.00000000,           .07942640
       3268.00000000,           .07940210
       3269.00000000,           .07937781
       3270.00000000,           .07935354
       3271.00000000,           .07932928
       3272.00000000,           .07930503
       3273.00000000,           .07928080
       3274.00000000,           .07925659
       3275.00000000,           .07923239
       3276.00000000,           .07920821
       3277.00000000,           .07918404
       3278.00000000,           .07915988
       3279.00000000,           .07913574
       3280.00000000,           .07911161
       3281.00000000,           .07908750
       3282.00000000,           .07906341
       3283.00000000,           .07903933
       3284.00000000,           .07901526
       3285.00000000,           .07899121
       3286.00000000,           .07896717
       3287.00000000,           .07894315
       3288.00000000,           .07891914
       3289.00000000,           .07889514
       3290.00000000,           .07887116
       3291.00000000,           .07884720
       3292.00000000,           .07882325
       3293.00000000,           .07879931
       3294.00000000,           .07877539
       3295.00000000,           .07875149
       3296.00000000,           .07872759
       3297.00000000,           .07870372
       3298.00000000,           .07867985
       3299.00000000,           .07865601
       3300.00000000,           .07863217
       3301.00000000,           .07860835
       3302.00000000,           .07858455
       3303.00000000,           .07856076
       3304.00000000,           .07853698
       3305.00000000,           .07851322
       3306.00000000,           .07848947
       3307.00000000,           .07846574
       3308.00000000,           .07844202
       3309.00000000,           .07841831
       3310.00000000,           .07839462
       3311.00000000,           .07837095
       3312.00000000,           .07834728
       3313.00000000,           .07832364
       3314.00000000,           .07830000
       3315.00000000,           .07827638
       3316.00000000,           .07825278
       3317.00000000,           .07822919
       3318.00000000,           .07820561
       3319.00000000,           .07818205
       3320.00000000,           .07815850
       3321.00000000,           .07813497
       3322.00000000,           .07811145
       3323.00000000,           .07808795
       3324.00000000,           .07806445
       3325.00000000,           .07804098
       3326.00000000,           .07801751
       3327.00000000,           .07799407
       3328.00000000,           .07797063
       3329.00000000,           .07794721
       3330.00000000,           .07792380
       3331.00000000,           .07790041
       3332.00000000,           .07787703
       3333.00000000,           .07785367
       3334.00000000,           .07783032
       3335.00000000,           .07780698
       3336.00000000,           .07778366
       3337.00000000,           .07776035
       3338.00000000,           .07773706
       3339.00000000,           .07771377
       3340.00000000,           .07769051
       3341.00000000,           .07766726
       3342.00000000,           .07764402
       3343.00000000,           .07762079
       3344.00000000,           .07759758
       3345.00000000,           .07757438
       3346.00000000,           .07755120
       3347.00000000,           .07752803
       3348.00000000,           .07750488
       3349.00000000,           .07748173
       3350.00000000,           .07745861
       3351.00000000,           .07743549
       3352.00000000,           .07741239
       3353.00000000,           .07738930
       3354.00000000,           .07736623
       3355.00000000,           .07734317
       3356.00000000,           .07732013
       3357.00000000,           .07729710
       3358.00000000,           .07727408
       3359.00000000,           .07725107
       3360.00000000,           .07722808
       3361.00000000,           .07720511
       3362.00000000,           .07718214
       3363.00000000,           .07715919
       3364.00000000,           .07713626
       3365.00000000,           .07711334
       3366.00000000,           .07709043
       3367.00000000,           .07706753
       3368.00000000,           .07704465
       3369.00000000,           .07702178
       3370.00000000,           .07699893
       3371.00000000,           .07697609
       3372.00000000,           .07695326
       3373.00000000,           .07693045
       3374.00000000,           .07690765
       3375.00000000,           .07688486
       3376.00000000,           .07686209
       3377.00000000,           .07683933
       3378.00000000,           .07681658
       3379.00000000,           .07679385
       3380.00000000,           .07677113
       3381.00000000,           .07674843
       3382.00000000,           .07672573
       3383.00000000,           .07670305
       3384.00000000,           .07668039
       3385.00000000,           .07665774
       3386.00000000,           .07663510
       3387.00000000,           .07661247
       3388.00000000,           .07658986
       3389.00000000,           .07656726
       3390.00000000,           .07654468
       3391.00000000,           .07652211
       3392.00000000,           .07649955
       3393.00000000,           .07647700
       3394.00000000,           .07645447
       3395.00000000,           .07643195
       3396.00000000,           .07640944
       3397.00000000,           .07638695
       3398.00000000,           .07636447
       3399.00000000,           .07634201
       3400.00000000,           .07631956
       3401.00000000,           .07629712
       3402.00000000,           .07627469
       3403.00000000,           .07625228
       3404.00000000,           .07622988
       3405.00000000,           .07620749
       3406.00000000,           .07618512
       3407.00000000,           .07616276
       3408.00000000,           .07614041
       3409.00000000,           .07611807
       3410.00000000,           .07609575
       3411.00000000,           .07607345
       3412.00000000,           .07605115
       3413.00000000,           .07602887
       3414.00000000,           .07600660
       3415.00000000,           .07598434
       3416.00000000,           .07596210
       3417.00000000,           .07593987
       3418.00000000,           .07591765
       3419.00000000,           .07589545
       3420.00000000,           .07587326
       3421.00000000,           .07585108
       3422.00000000,           .07582892
       3423.00000000,           .07580677
       3424.00000000,           .07578463
       3425.00000000,           .07576250
       3426.00000000,           .07574039
       3427.00000000,           .07571829
       3428.00000000,           .07569620
       3429.00000000,           .07567413
       3430.00000000,           .07565206
       3431.00000000,           .07563002
       3432.00000000,           .07560798
       3433.00000000,           .07558596
       3434.00000000,           .07556395
       3435.00000000,           .07554195
       3436.00000000,           .07551996
       3437.00000000,           .07549799
       3438.00000000,           .07547603
       3439.00000000,           .07545409
       3440.00000000,           .07543215
       3441.00000000,           .07541023
       3442.00000000,           .07538832
       3443.00000000,           .07536643
       3444.00000000,           .07534455
       3445.00000000,           .07532268
       3446.00000000,           .07530082
       3447.00000000,           .07527898
       3448.00000000,           .07525714
       3449.00000000,           .07523532
       3450.00000000,           .07521352
       3451.00000000,           .07519172
       3452.00000000,           .07516994
       3453.00000000,           .07514817
       3454.00000000,           .07512642
       3455.00000000,           .07510468
       3456.00000000,           .07508294
       3457.00000000,           .07506123
       3458.00000000,           .07503952
       3459.00000000,           .07501783
       3460.00000000,           .07499615
       3461.00000000,           .07497448
       3462.00000000,           .07495282
       3463.00000000,           .07493118
       3464.00000000,           .07490955
       3465.00000000,           .07488793
       3466.00000000,           .07486633
       3467.00000000,           .07484473
       3468.00000000,           .07482315
       3469.00000000,           .07480158
       3470.00000000,           .07478003
       3471.00000000,           .07475848
       3472.00000000,           .07473695
       3473.00000000,           .07471543
       3474.00000000,           .07469393
       3475.00000000,           .07467243
       3476.00000000,           .07465095
       3477.00000000,           .07462948
       3478.00000000,           .07460803
       3479.00000000,           .07458658
       3480.00000000,           .07456515
       3481.00000000,           .07454373
       3482.00000000,           .07452232
       3483.00000000,           .07450093
       3484.00000000,           .07447955
