 Hertz,Ohm
       1317.00000000,        152.27970721
       1318.00000000,        152.39530226
       1319.00000000,        152.51089733
       1320.00000000,        152.62649243
       1321.00000000,        152.74208755
       1322.00000000,        152.85768269
       1323.00000000,        152.97327786
       1324.00000000,        153.08887305
       1325.00000000,        153.20446826
       1326.00000000,        153.32006350
       1327.00000000,        153.43565876
       1328.00000000,        153.55125404
       1329.00000000,        153.66684935
       1330.00000000,        153.78244468
       1331.00000000,        153.89804003
       1332.00000000,        154.01363540
       1333.00000000,        154.12923080
       1334.00000000,        154.24482622
       1335.00000000,        154.36042167
       1336.00000000,        154.47601713
       1337.00000000,        154.59161262
       1338.00000000,        154.70720813
       1339.00000000,        154.82280367
       1340.00000000,        154.93839922
       1341.00000000,        155.05399480
       1342.00000000,        155.16959040
       1343.00000000,        155.28518603
       1344.00000000,        155.40078167
       1345.00000000,        155.51637734
       1346.00000000,        155.63197303
       1347.00000000,        155.74756874
       1348.00000000,        155.86316448
       1349.00000000,        155.97876023
       1350.00000000,        156.09435601
       1351.00000000,        156.20995181
       1352.00000000,        156.32554764
       1353.00000000,        156.44114348
       1354.00000000,        156.55673935
       1355.00000000,        156.67233524
       1356.00000000,        156.78793114
       1357.00000000,        156.90352708
       1358.00000000,        157.01912303
       1359.00000000,        157.13471900
       1360.00000000,        157.25031500
       1361.00000000,        157.36591102
       1362.00000000,        157.48150706
       1363.00000000,        157.59710312
       1364.00000000,        157.71269920
       1365.00000000,        157.82829530
       1366.00000000,        157.94389143
       1367.00000000,        158.05948757
       1368.00000000,        158.17508374
       1369.00000000,        158.29067993
       1370.00000000,        158.40627614
       1371.00000000,        158.52187237
       1372.00000000,        158.63746862
       1373.00000000,        158.75306489
       1374.00000000,        158.86866118
       1375.00000000,        158.98425750
       1376.00000000,        159.09985383
       1377.00000000,        159.21545018
       1378.00000000,        159.33104656
       1379.00000000,        159.44664296
       1380.00000000,        159.56223937
       1381.00000000,        159.67783581
       1382.00000000,        159.79343227
       1383.00000000,        159.90902875
       1384.00000000,        160.02462525
       1385.00000000,        160.14022177
       1386.00000000,        160.25581831
       1387.00000000,        160.37141487
       1388.00000000,        160.48701145
       1389.00000000,        160.60260805
       1390.00000000,        160.71820467
       1391.00000000,        160.83380131
       1392.00000000,        160.94939797
       1393.00000000,        161.06499465
       1394.00000000,        161.18059135
       1395.00000000,        161.29618807
       1396.00000000,        161.41178481
       1397.00000000,        161.52738157
       1398.00000000,        161.64297835
       1399.00000000,        161.75857515
       1400.00000000,        161.87417197
       1401.00000000,        161.98976881
       1402.00000000,        162.10536567
       1403.00000000,        162.22096255
       1404.00000000,        162.33655945
       1405.00000000,        162.45215637
       1406.00000000,        162.56775331
       1407.00000000,        162.68335026
       1408.00000000,        162.79894724
       1409.00000000,        162.91454423
       1410.00000000,        163.03014125
       1411.00000000,        163.14573828
       1412.00000000,        163.26133534
       1413.00000000,        163.37693241
       1414.00000000,        163.49252950
       1415.00000000,        163.60812661
       1416.00000000,        163.72372374
       1417.00000000,        163.83932089
       1418.00000000,        163.95491806
       1419.00000000,        164.07051525
       1420.00000000,        164.18611245
       1421.00000000,        164.30170968
       1422.00000000,        164.41730692
       1423.00000000,        164.53290418
       1424.00000000,        164.64850147
       1425.00000000,        164.76409877
       1426.00000000,        164.87969608
       1427.00000000,        164.99529342
       1428.00000000,        165.11089078
       1429.00000000,        165.22648815
       1430.00000000,        165.34208554
       1431.00000000,        165.45768296
       1432.00000000,        165.57328039
       1433.00000000,        165.68887783
       1434.00000000,        165.80447530
       1435.00000000,        165.92007279
       1436.00000000,        166.03567029
       1437.00000000,        166.15126781
       1438.00000000,        166.26686535
       1439.00000000,        166.38246291
       1440.00000000,        166.49806048
       1441.00000000,        166.61365808
       1442.00000000,        166.72925569
       1443.00000000,        166.84485332
       1444.00000000,        166.96045097
       1445.00000000,        167.07604864
       1446.00000000,        167.19164632
       1447.00000000,        167.30724402
       1448.00000000,        167.42284174
       1449.00000000,        167.53843948
       1450.00000000,        167.65403723
       1451.00000000,        167.76963501
       1452.00000000,        167.88523280
       1453.00000000,        168.00083061
       1454.00000000,        168.11642843
       1455.00000000,        168.23202628
       1456.00000000,        168.34762414
       1457.00000000,        168.46322202
       1458.00000000,        168.57881991
       1459.00000000,        168.69441783
       1460.00000000,        168.81001576
       1461.00000000,        168.92561370
       1462.00000000,        169.04121167
       1463.00000000,        169.15680965
       1464.00000000,        169.27240765
       1465.00000000,        169.38800567
       1466.00000000,        169.50360371
       1467.00000000,        169.61920176
       1468.00000000,        169.73479983
       1469.00000000,        169.85039791
       1470.00000000,        169.96599602
       1471.00000000,        170.08159414
       1472.00000000,        170.19719227
       1473.00000000,        170.31279043
       1474.00000000,        170.42838860
       1475.00000000,        170.54398678
       1476.00000000,        170.65958499
       1477.00000000,        170.77518321
       1478.00000000,        170.89078145
       1479.00000000,        171.00637970
       1480.00000000,        171.12197798
       1481.00000000,        171.23757626
       1482.00000000,        171.35317457
       1483.00000000,        171.46877289
       1484.00000000,        171.58437123
       1485.00000000,        171.69996958
       1486.00000000,        171.81556795
       1487.00000000,        171.93116634
       1488.00000000,        172.04676475
       1489.00000000,        172.16236317
       1490.00000000,        172.27796160
       1491.00000000,        172.39356006
       1492.00000000,        172.50915853
       1493.00000000,        172.62475701
       1494.00000000,        172.74035551
       1495.00000000,        172.85595403
       1496.00000000,        172.97155257
       1497.00000000,        173.08715112
       1498.00000000,        173.20274968
       1499.00000000,        173.31834827
       1500.00000000,        173.43394686
       1501.00000000,        173.54954548
       1502.00000000,        173.66514411
       1503.00000000,        173.78074276
       1504.00000000,        173.89634142
       1505.00000000,        174.01194010
       1506.00000000,        174.12753879
       1507.00000000,        174.24313750
       1508.00000000,        174.35873623
       1509.00000000,        174.47433497
       1510.00000000,        174.58993373
       1511.00000000,        174.70553250
       1512.00000000,        174.82113129
       1513.00000000,        174.93673009
       1514.00000000,        175.05232891
       1515.00000000,        175.16792775
       1516.00000000,        175.28352660
       1517.00000000,        175.39912547
       1518.00000000,        175.51472435
       1519.00000000,        175.63032325
       1520.00000000,        175.74592216
       1521.00000000,        175.86152109
       1522.00000000,        175.97712003
       1523.00000000,        176.09271899
       1524.00000000,        176.20831796
       1525.00000000,        176.32391695
       1526.00000000,        176.43951596
       1527.00000000,        176.55511498
       1528.00000000,        176.67071401
       1529.00000000,        176.78631306
       1530.00000000,        176.90191213
       1531.00000000,        177.01751121
       1532.00000000,        177.13311031
       1533.00000000,        177.24870942
       1534.00000000,        177.36430854
       1535.00000000,        177.47990768
       1536.00000000,        177.59550684
       1537.00000000,        177.71110601
       1538.00000000,        177.82670520
       1539.00000000,        177.94230440
       1540.00000000,        178.05790361
       1541.00000000,        178.17350284
       1542.00000000,        178.28910209
       1543.00000000,        178.40470134
       1544.00000000,        178.52030062
       1545.00000000,        178.63589991
       1546.00000000,        178.75149921
       1547.00000000,        178.86709853
       1548.00000000,        178.98269786
       1549.00000000,        179.09829721
       1550.00000000,        179.21389657
       1551.00000000,        179.32949595
       1552.00000000,        179.44509534
       1553.00000000,        179.56069474
       1554.00000000,        179.67629416
       1555.00000000,        179.79189360
       1556.00000000,        179.90749305
       1557.00000000,        180.02309251
       1558.00000000,        180.13869199
       1559.00000000,        180.25429148
       1560.00000000,        180.36989098
       1561.00000000,        180.48549050
       1562.00000000,        180.60109004
       1563.00000000,        180.71668958
       1564.00000000,        180.83228915
       1565.00000000,        180.94788872
       1566.00000000,        181.06348831
       1567.00000000,        181.17908792
       1568.00000000,        181.29468754
       1569.00000000,        181.41028717
       1570.00000000,        181.52588682
       1571.00000000,        181.64148648
       1572.00000000,        181.75708615
       1573.00000000,        181.87268584
       1574.00000000,        181.98828554
       1575.00000000,        182.10388526
       1576.00000000,        182.21948499
       1577.00000000,        182.33508474
       1578.00000000,        182.45068449
       1579.00000000,        182.56628426
       1580.00000000,        182.68188405
       1581.00000000,        182.79748385
       1582.00000000,        182.91308366
       1583.00000000,        183.02868349
       1584.00000000,        183.14428333
       1585.00000000,        183.25988318
       1586.00000000,        183.37548305
       1587.00000000,        183.49108293
       1588.00000000,        183.60668282
       1589.00000000,        183.72228273
       1590.00000000,        183.83788265
       1591.00000000,        183.95348259
       1592.00000000,        184.06908253
       1593.00000000,        184.18468250
       1594.00000000,        184.30028247
       1595.00000000,        184.41588246
       1596.00000000,        184.53148246
       1597.00000000,        184.64708247
       1598.00000000,        184.76268250
       1599.00000000,        184.87828254
       1600.00000000,        184.99388260
       1601.00000000,        185.10948267
       1602.00000000,        185.22508275
       1603.00000000,        185.34068284
       1604.00000000,        185.45628295
       1605.00000000,        185.57188307
       1606.00000000,        185.68748320
       1607.00000000,        185.80308335
       1608.00000000,        185.91868351
       1609.00000000,        186.03428368
       1610.00000000,        186.14988386
       1611.00000000,        186.26548406
       1612.00000000,        186.38108427
       1613.00000000,        186.49668450
       1614.00000000,        186.61228474
       1615.00000000,        186.72788499
       1616.00000000,        186.84348525
       1617.00000000,        186.95908552
       1618.00000000,        187.07468581
       1619.00000000,        187.19028611
       1620.00000000,        187.30588643
       1621.00000000,        187.42148675
       1622.00000000,        187.53708709
       1623.00000000,        187.65268744
       1624.00000000,        187.76828781
       1625.00000000,        187.88388819
       1626.00000000,        187.99948857
       1627.00000000,        188.11508898
       1628.00000000,        188.23068939
       1629.00000000,        188.34628982
       1630.00000000,        188.46189026
       1631.00000000,        188.57749071
       1632.00000000,        188.69309118
       1633.00000000,        188.80869165
       1634.00000000,        188.92429214
       1635.00000000,        189.03989264
       1636.00000000,        189.15549316
       1637.00000000,        189.27109369
       1638.00000000,        189.38669422
       1639.00000000,        189.50229478
       1640.00000000,        189.61789534
       1641.00000000,        189.73349592
       1642.00000000,        189.84909650
       1643.00000000,        189.96469710
       1644.00000000,        190.08029772
       1645.00000000,        190.19589834
       1646.00000000,        190.31149898
       1647.00000000,        190.42709963
       1648.00000000,        190.54270029
       1649.00000000,        190.65830096
       1650.00000000,        190.77390165
       1651.00000000,        190.88950234
       1652.00000000,        191.00510305
       1653.00000000,        191.12070377
       1654.00000000,        191.23630451
       1655.00000000,        191.35190525
       1656.00000000,        191.46750601
       1657.00000000,        191.58310678
       1658.00000000,        191.69870756
       1659.00000000,        191.81430835
       1660.00000000,        191.92990915
       1661.00000000,        192.04550997
       1662.00000000,        192.16111080
       1663.00000000,        192.27671164
       1664.00000000,        192.39231249
       1665.00000000,        192.50791335
       1666.00000000,        192.62351423
       1667.00000000,        192.73911512
       1668.00000000,        192.85471601
       1669.00000000,        192.97031692
       1670.00000000,        193.08591785
       1671.00000000,        193.20151878
       1672.00000000,        193.31711972
       1673.00000000,        193.43272068
       1674.00000000,        193.54832165
       1675.00000000,        193.66392263
       1676.00000000,        193.77952362
       1677.00000000,        193.89512462
       1678.00000000,        194.01072563
       1679.00000000,        194.12632666
       1680.00000000,        194.24192770
       1681.00000000,        194.35752874
       1682.00000000,        194.47312980
       1683.00000000,        194.58873088
       1684.00000000,        194.70433196
       1685.00000000,        194.81993305
       1686.00000000,        194.93553416
       1687.00000000,        195.05113527
       1688.00000000,        195.16673640
       1689.00000000,        195.28233754
       1690.00000000,        195.39793869
       1691.00000000,        195.51353985
       1692.00000000,        195.62914102
       1693.00000000,        195.74474220
       1694.00000000,        195.86034340
       1695.00000000,        195.97594460
       1696.00000000,        196.09154582
       1697.00000000,        196.20714705
       1698.00000000,        196.32274829
       1699.00000000,        196.43834954
       1700.00000000,        196.55395080
       1701.00000000,        196.66955207
       1702.00000000,        196.78515335
       1703.00000000,        196.90075465
       1704.00000000,        197.01635595
       1705.00000000,        197.13195727
       1706.00000000,        197.24755859
       1707.00000000,        197.36315993
       1708.00000000,        197.47876128
       1709.00000000,        197.59436264
       1710.00000000,        197.70996401
       1711.00000000,        197.82556539
       1712.00000000,        197.94116678
       1713.00000000,        198.05676818
       1714.00000000,        198.17236960
       1715.00000000,        198.28797102
       1716.00000000,        198.40357246
       1717.00000000,        198.51917390
       1718.00000000,        198.63477536
       1719.00000000,        198.75037682
       1720.00000000,        198.86597830
       1721.00000000,        198.98157979
       1722.00000000,        199.09718129
       1723.00000000,        199.21278280
       1724.00000000,        199.32838432
       1725.00000000,        199.44398585
       1726.00000000,        199.55958739
       1727.00000000,        199.67518894
       1728.00000000,        199.79079050
       1729.00000000,        199.90639207
       1730.00000000,        200.02199366
       1731.00000000,        200.13759525
       1732.00000000,        200.25319685
       1733.00000000,        200.36879847
       1734.00000000,        200.48440009
       1735.00000000,        200.60000173
       1736.00000000,        200.71560337
       1737.00000000,        200.83120503
       1738.00000000,        200.94680669
       1739.00000000,        201.06240837
       1740.00000000,        201.17801005
       1741.00000000,        201.29361175
       1742.00000000,        201.40921346
       1743.00000000,        201.52481517
       1744.00000000,        201.64041690
       1745.00000000,        201.75601864
       1746.00000000,        201.87162039
       1747.00000000,        201.98722214
       1748.00000000,        202.10282391
       1749.00000000,        202.21842569
       1750.00000000,        202.33402748
       1751.00000000,        202.44962928
       1752.00000000,        202.56523108
       1753.00000000,        202.68083290
       1754.00000000,        202.79643473
       1755.00000000,        202.91203657
       1756.00000000,        203.02763842
       1757.00000000,        203.14324028
       1758.00000000,        203.25884214
       1759.00000000,        203.37444402
       1760.00000000,        203.49004591
       1761.00000000,        203.60564781
       1762.00000000,        203.72124972
       1763.00000000,        203.83685163
       1764.00000000,        203.95245356
       1765.00000000,        204.06805550
       1766.00000000,        204.18365745
       1767.00000000,        204.29925940
       1768.00000000,        204.41486137
       1769.00000000,        204.53046335
       1770.00000000,        204.64606533
       1771.00000000,        204.76166733
       1772.00000000,        204.87726934
       1773.00000000,        204.99287135
       1774.00000000,        205.10847338
       1775.00000000,        205.22407541
       1776.00000000,        205.33967746
       1777.00000000,        205.45527951
       1778.00000000,        205.57088158
       1779.00000000,        205.68648365
       1780.00000000,        205.80208573
       1781.00000000,        205.91768783
       1782.00000000,        206.03328993
       1783.00000000,        206.14889204
       1784.00000000,        206.26449416
       1785.00000000,        206.38009629
       1786.00000000,        206.49569843
       1787.00000000,        206.61130058
       1788.00000000,        206.72690274
       1789.00000000,        206.84250491
       1790.00000000,        206.95810709
       1791.00000000,        207.07370928
       1792.00000000,        207.18931148
       1793.00000000,        207.30491368
       1794.00000000,        207.42051590
       1795.00000000,        207.53611812
       1796.00000000,        207.65172036
       1797.00000000,        207.76732260
       1798.00000000,        207.88292486
       1799.00000000,        207.99852712
       1800.00000000,        208.11412939
       1801.00000000,        208.22973167
       1802.00000000,        208.34533396
       1803.00000000,        208.46093626
       1804.00000000,        208.57653857
       1805.00000000,        208.69214089
       1806.00000000,        208.80774322
       1807.00000000,        208.92334555
       1808.00000000,        209.03894790
       1809.00000000,        209.15455025
       1810.00000000,        209.27015262
       1811.00000000,        209.38575499
       1812.00000000,        209.50135737
       1813.00000000,        209.61695976
       1814.00000000,        209.73256216
       1815.00000000,        209.84816457
       1816.00000000,        209.96376699
       1817.00000000,        210.07936942
       1818.00000000,        210.19497185
       1819.00000000,        210.31057430
       1820.00000000,        210.42617675
       1821.00000000,        210.54177922
       1822.00000000,        210.65738169
       1823.00000000,        210.77298417
       1824.00000000,        210.88858666
       1825.00000000,        211.00418916
       1826.00000000,        211.11979167
       1827.00000000,        211.23539418
       1828.00000000,        211.35099671
       1829.00000000,        211.46659925
       1830.00000000,        211.58220179
       1831.00000000,        211.69780434
       1832.00000000,        211.81340690
       1833.00000000,        211.92900947
       1834.00000000,        212.04461205
       1835.00000000,        212.16021464
       1836.00000000,        212.27581723
       1837.00000000,        212.39141984
       1838.00000000,        212.50702245
       1839.00000000,        212.62262507
       1840.00000000,        212.73822770
       1841.00000000,        212.85383034
       1842.00000000,        212.96943299
       1843.00000000,        213.08503565
       1844.00000000,        213.20063832
       1845.00000000,        213.31624099
       1846.00000000,        213.43184367
       1847.00000000,        213.54744636
       1848.00000000,        213.66304906
       1849.00000000,        213.77865177
       1850.00000000,        213.89425449
       1851.00000000,        214.00985721
       1852.00000000,        214.12545995
       1853.00000000,        214.24106269
       1854.00000000,        214.35666544
       1855.00000000,        214.47226820
       1856.00000000,        214.58787097
       1857.00000000,        214.70347375
       1858.00000000,        214.81907653
       1859.00000000,        214.93467932
       1860.00000000,        215.05028213
       1861.00000000,        215.16588494
       1862.00000000,        215.28148776
       1863.00000000,        215.39709058
       1864.00000000,        215.51269342
       1865.00000000,        215.62829626
       1866.00000000,        215.74389911
       1867.00000000,        215.85950197
       1868.00000000,        215.97510484
       1869.00000000,        216.09070772
       1870.00000000,        216.20631060
       1871.00000000,        216.32191350
       1872.00000000,        216.43751640
       1873.00000000,        216.55311931
       1874.00000000,        216.66872223
       1875.00000000,        216.78432515
       1876.00000000,        216.89992809
       1877.00000000,        217.01553103
       1878.00000000,        217.13113398
       1879.00000000,        217.24673694
       1880.00000000,        217.36233991
       1881.00000000,        217.47794288
       1882.00000000,        217.59354587
       1883.00000000,        217.70914886
       1884.00000000,        217.82475186
       1885.00000000,        217.94035487
       1886.00000000,        218.05595788
       1887.00000000,        218.17156091
       1888.00000000,        218.28716394
       1889.00000000,        218.40276698
       1890.00000000,        218.51837003
       1891.00000000,        218.63397308
       1892.00000000,        218.74957615
       1893.00000000,        218.86517922
       1894.00000000,        218.98078230
       1895.00000000,        219.09638539
       1896.00000000,        219.21198848
       1897.00000000,        219.32759159
       1898.00000000,        219.44319470
       1899.00000000,        219.55879782
       1900.00000000,        219.67440094
       1901.00000000,        219.79000408
       1902.00000000,        219.90560722
       1903.00000000,        220.02121037
       1904.00000000,        220.13681353
       1905.00000000,        220.25241670
       1906.00000000,        220.36801987
       1907.00000000,        220.48362306
       1908.00000000,        220.59922625
       1909.00000000,        220.71482945
       1910.00000000,        220.83043265
       1911.00000000,        220.94603586
       1912.00000000,        221.06163909
       1913.00000000,        221.17724231
       1914.00000000,        221.29284555
       1915.00000000,        221.40844880
       1916.00000000,        221.52405205
       1917.00000000,        221.63965531
       1918.00000000,        221.75525858
       1919.00000000,        221.87086185
       1920.00000000,        221.98646513
       1921.00000000,        222.10206842
       1922.00000000,        222.21767172
       1923.00000000,        222.33327503
       1924.00000000,        222.44887834
       1925.00000000,        222.56448166
       1926.00000000,        222.68008499
       1927.00000000,        222.79568833
       1928.00000000,        222.91129167
       1929.00000000,        223.02689502
       1930.00000000,        223.14249838
       1931.00000000,        223.25810175
       1932.00000000,        223.37370512
       1933.00000000,        223.48930850
       1934.00000000,        223.60491189
       1935.00000000,        223.72051528
       1936.00000000,        223.83611869
       1937.00000000,        223.95172210
       1938.00000000,        224.06732552
       1939.00000000,        224.18292894
       1940.00000000,        224.29853238
       1941.00000000,        224.41413582
       1942.00000000,        224.52973927
       1943.00000000,        224.64534272
       1944.00000000,        224.76094618
       1945.00000000,        224.87654965
       1946.00000000,        224.99215313
       1947.00000000,        225.10775662
       1948.00000000,        225.22336011
       1949.00000000,        225.33896361
       1950.00000000,        225.45456711
       1951.00000000,        225.57017063
       1952.00000000,        225.68577415
       1953.00000000,        225.80137768
       1954.00000000,        225.91698121
       1955.00000000,        226.03258476
       1956.00000000,        226.14818831
       1957.00000000,        226.26379187
       1958.00000000,        226.37939543
       1959.00000000,        226.49499900
       1960.00000000,        226.61060258
       1961.00000000,        226.72620617
       1962.00000000,        226.84180976
       1963.00000000,        226.95741336
       1964.00000000,        227.07301697
       1965.00000000,        227.18862059
       1966.00000000,        227.30422421
       1967.00000000,        227.41982784
       1968.00000000,        227.53543147
       1969.00000000,        227.65103512
       1970.00000000,        227.76663877
       1971.00000000,        227.88224242
       1972.00000000,        227.99784609
       1973.00000000,        228.11344976
       1974.00000000,        228.22905344
       1975.00000000,        228.34465712
       1976.00000000,        228.46026082
       1977.00000000,        228.57586452
       1978.00000000,        228.69146822
       1979.00000000,        228.80707194
       1980.00000000,        228.92267566
       1981.00000000,        229.03827939
       1982.00000000,        229.15388312
       1983.00000000,        229.26948686
       1984.00000000,        229.38509061
       1985.00000000,        229.50069437
       1986.00000000,        229.61629813
       1987.00000000,        229.73190190
       1988.00000000,        229.84750567
       1989.00000000,        229.96310946
       1990.00000000,        230.07871325
       1991.00000000,        230.19431704
       1992.00000000,        230.30992085
       1993.00000000,        230.42552466
       1994.00000000,        230.54112847
       1995.00000000,        230.65673230
       1996.00000000,        230.77233613
       1997.00000000,        230.88793997
       1998.00000000,        231.00354381
       1999.00000000,        231.11914766
       2000.00000000,        231.23475152
       2001.00000000,        231.35035539
       2002.00000000,        231.46595926
       2003.00000000,        231.58156313
       2004.00000000,        231.69716702
       2005.00000000,        231.81277091
       2006.00000000,        231.92837481
       2007.00000000,        232.04397871
       2008.00000000,        232.15958263
       2009.00000000,        232.27518655
       2010.00000000,        232.39079047
       2011.00000000,        232.50639440
       2012.00000000,        232.62199834
       2013.00000000,        232.73760229
       2014.00000000,        232.85320624
       2015.00000000,        232.96881020
       2016.00000000,        233.08441416
       2017.00000000,        233.20001813
       2018.00000000,        233.31562211
       2019.00000000,        233.43122609
       2020.00000000,        233.54683009
       2021.00000000,        233.66243408
       2022.00000000,        233.77803809
       2023.00000000,        233.89364210
       2024.00000000,        234.00924612
       2025.00000000,        234.12485014
       2026.00000000,        234.24045417
       2027.00000000,        234.35605821
       2028.00000000,        234.47166225
       2029.00000000,        234.58726630
       2030.00000000,        234.70287036
       2031.00000000,        234.81847442
       2032.00000000,        234.93407849
       2033.00000000,        235.04968256
       2034.00000000,        235.16528665
       2035.00000000,        235.28089074
       2036.00000000,        235.39649483
       2037.00000000,        235.51209893
       2038.00000000,        235.62770304
       2039.00000000,        235.74330715
       2040.00000000,        235.85891127
       2041.00000000,        235.97451540
       2042.00000000,        236.09011953
       2043.00000000,        236.20572367
       2044.00000000,        236.32132782
       2045.00000000,        236.43693197
       2046.00000000,        236.55253613
       2047.00000000,        236.66814030
       2048.00000000,        236.78374447
       2049.00000000,        236.89934864
       2050.00000000,        237.01495283
       2051.00000000,        237.13055702
       2052.00000000,        237.24616121
       2053.00000000,        237.36176542
       2054.00000000,        237.47736963
       2055.00000000,        237.59297384
       2056.00000000,        237.70857806
       2057.00000000,        237.82418229
       2058.00000000,        237.93978652
       2059.00000000,        238.05539076
       2060.00000000,        238.17099501
       2061.00000000,        238.28659926
       2062.00000000,        238.40220352
       2063.00000000,        238.51780778
       2064.00000000,        238.63341206
       2065.00000000,        238.74901633
       2066.00000000,        238.86462062
       2067.00000000,        238.98022490
       2068.00000000,        239.09582920
       2069.00000000,        239.21143350
       2070.00000000,        239.32703781
       2071.00000000,        239.44264212
       2072.00000000,        239.55824644
       2073.00000000,        239.67385077
       2074.00000000,        239.78945510
       2075.00000000,        239.90505944
       2076.00000000,        240.02066378
       2077.00000000,        240.13626813
       2078.00000000,        240.25187249
       2079.00000000,        240.36747685
       2080.00000000,        240.48308122
       2081.00000000,        240.59868559
       2082.00000000,        240.71428997
       2083.00000000,        240.82989436
       2084.00000000,        240.94549875
       2085.00000000,        241.06110315
       2086.00000000,        241.17670755
       2087.00000000,        241.29231196
       2088.00000000,        241.40791638
       2089.00000000,        241.52352080
       2090.00000000,        241.63912523
       2091.00000000,        241.75472966
       2092.00000000,        241.87033410
       2093.00000000,        241.98593855
       2094.00000000,        242.10154300
       2095.00000000,        242.21714746
       2096.00000000,        242.33275192
       2097.00000000,        242.44835639
       2098.00000000,        242.56396086
       2099.00000000,        242.67956534
       2100.00000000,        242.79516983
       2101.00000000,        242.91077432
       2102.00000000,        243.02637882
       2103.00000000,        243.14198332
       2104.00000000,        243.25758783
       2105.00000000,        243.37319235
       2106.00000000,        243.48879687
       2107.00000000,        243.60440140
       2108.00000000,        243.72000593
       2109.00000000,        243.83561047
       2110.00000000,        243.95121502
       2111.00000000,        244.06681957
       2112.00000000,        244.18242412
       2113.00000000,        244.29802868
       2114.00000000,        244.41363325
       2115.00000000,        244.52923782
       2116.00000000,        244.64484240
       2117.00000000,        244.76044699
       2118.00000000,        244.87605158
       2119.00000000,        244.99165617
       2120.00000000,        245.10726078
       2121.00000000,        245.22286538
       2122.00000000,        245.33847000
       2123.00000000,        245.45407462
       2124.00000000,        245.56967924
       2125.00000000,        245.68528387
       2126.00000000,        245.80088851
       2127.00000000,        245.91649315
       2128.00000000,        246.03209779
       2129.00000000,        246.14770245
       2130.00000000,        246.26330710
       2131.00000000,        246.37891177
       2132.00000000,        246.49451644
       2133.00000000,        246.61012111
       2134.00000000,        246.72572579
       2135.00000000,        246.84133048
       2136.00000000,        246.95693517
       2137.00000000,        247.07253987
       2138.00000000,        247.18814457
       2139.00000000,        247.30374928
       2140.00000000,        247.41935399
       2141.00000000,        247.53495871
       2142.00000000,        247.65056344
       2143.00000000,        247.76616817
       2144.00000000,        247.88177290
       2145.00000000,        247.99737764
       2146.00000000,        248.11298239
       2147.00000000,        248.22858714
       2148.00000000,        248.34419190
       2149.00000000,        248.45979666
       2150.00000000,        248.57540143
       2151.00000000,        248.69100621
       2152.00000000,        248.80661098
       2153.00000000,        248.92221577
       2154.00000000,        249.03782056
       2155.00000000,        249.15342536
       2156.00000000,        249.26903016
       2157.00000000,        249.38463496
       2158.00000000,        249.50023977
       2159.00000000,        249.61584459
       2160.00000000,        249.73144941
       2161.00000000,        249.84705424
       2162.00000000,        249.96265908
       2163.00000000,        250.07826391
       2164.00000000,        250.19386876
       2165.00000000,        250.30947361
       2166.00000000,        250.42507846
       2167.00000000,        250.54068332
       2168.00000000,        250.65628819
       2169.00000000,        250.77189306
       2170.00000000,        250.88749793
       2171.00000000,        251.00310281
       2172.00000000,        251.11870770
       2173.00000000,        251.23431259
       2174.00000000,        251.34991749
       2175.00000000,        251.46552239
       2176.00000000,        251.58112730
       2177.00000000,        251.69673221
       2178.00000000,        251.81233713
       2179.00000000,        251.92794205
       2180.00000000,        252.04354698
       2181.00000000,        252.15915192
       2182.00000000,        252.27475685
       2183.00000000,        252.39036180
       2184.00000000,        252.50596675
       2185.00000000,        252.62157170
       2186.00000000,        252.73717666
       2187.00000000,        252.85278163
       2188.00000000,        252.96838660
       2189.00000000,        253.08399157
       2190.00000000,        253.19959655
       2191.00000000,        253.31520154
       2192.00000000,        253.43080653
       2193.00000000,        253.54641152
       2194.00000000,        253.66201652
       2195.00000000,        253.77762153
       2196.00000000,        253.89322654
       2197.00000000,        254.00883156
       2198.00000000,        254.12443658
       2199.00000000,        254.24004161
       2200.00000000,        254.35564664
       2201.00000000,        254.47125167
       2202.00000000,        254.58685671
       2203.00000000,        254.70246176
       2204.00000000,        254.81806681
       2205.00000000,        254.93367187
       2206.00000000,        255.04927693
       2207.00000000,        255.16488200
       2208.00000000,        255.28048707
       2209.00000000,        255.39609215
       2210.00000000,        255.51169723
       2211.00000000,        255.62730232
       2212.00000000,        255.74290741
       2213.00000000,        255.85851250
       2214.00000000,        255.97411761
       2215.00000000,        256.08972271
       2216.00000000,        256.20532783
       2217.00000000,        256.32093294
       2218.00000000,        256.43653806
       2219.00000000,        256.55214319
       2220.00000000,        256.66774832
       2221.00000000,        256.78335346
       2222.00000000,        256.89895860
       2223.00000000,        257.01456375
       2224.00000000,        257.13016890
       2225.00000000,        257.24577405
       2226.00000000,        257.36137922
       2227.00000000,        257.47698438
       2228.00000000,        257.59258955
       2229.00000000,        257.70819473
       2230.00000000,        257.82379991
       2231.00000000,        257.93940510
       2232.00000000,        258.05501029
       2233.00000000,        258.17061548
       2234.00000000,        258.28622068
       2235.00000000,        258.40182589
       2236.00000000,        258.51743110
       2237.00000000,        258.63303631
       2238.00000000,        258.74864153
       2239.00000000,        258.86424676
       2240.00000000,        258.97985198
       2241.00000000,        259.09545722
       2242.00000000,        259.21106246
       2243.00000000,        259.32666770
       2244.00000000,        259.44227295
       2245.00000000,        259.55787820
       2246.00000000,        259.67348346
       2247.00000000,        259.78908872
       2248.00000000,        259.90469399
