 Hz,A/m,Oe
       2704.00000000,        160.36602885,          2.01521901
       2705.00000000,        160.30674760,          2.01447406
       2706.00000000,        160.24751016,          2.01372966
       2707.00000000,        160.18831649,          2.01298581
       2708.00000000,        160.12916652,          2.01224251
       2709.00000000,        160.07006023,          2.01149976
       2710.00000000,        160.01099754,          2.01075755
       2711.00000000,        159.95197843,          2.01001590
       2712.00000000,        159.89300284,          2.00927479
       2713.00000000,        159.83407072,          2.00853423
       2714.00000000,        159.77518202,          2.00779421
       2715.00000000,        159.71633670,          2.00705474
       2716.00000000,        159.65753471,          2.00631581
       2717.00000000,        159.59877600,          2.00557742
       2718.00000000,        159.54006052,          2.00483958
       2719.00000000,        159.48138822,          2.00410229
       2720.00000000,        159.42275907,          2.00336553
       2721.00000000,        159.36417300,          2.00262932
       2722.00000000,        159.30562997,          2.00189364
       2723.00000000,        159.24712994,          2.00115851
       2724.00000000,        159.18867286,          2.00042392
       2725.00000000,        159.13025868,          1.99968986
       2726.00000000,        159.07188735,          1.99895635
       2727.00000000,        159.01355883,          1.99822337
       2728.00000000,        158.95527306,          1.99749093
       2729.00000000,        158.89703001,          1.99675902
       2730.00000000,        158.83882962,          1.99602766
       2731.00000000,        158.78067185,          1.99529682
       2732.00000000,        158.72255665,          1.99456653
       2733.00000000,        158.66448398,          1.99383676
       2734.00000000,        158.60645378,          1.99310754
       2735.00000000,        158.54846602,          1.99237884
       2736.00000000,        158.49052064,          1.99165068
       2737.00000000,        158.43261759,          1.99092305
       2738.00000000,        158.37475684,          1.99019595
       2739.00000000,        158.31693834,          1.98946938
       2740.00000000,        158.25916203,          1.98874334
       2741.00000000,        158.20142788,          1.98801783
       2742.00000000,        158.14373584,          1.98729285
       2743.00000000,        158.08608585,          1.98656840
       2744.00000000,        158.02847788,          1.98584448
       2745.00000000,        157.97091188,          1.98512108
       2746.00000000,        157.91338781,          1.98439821
       2747.00000000,        157.85590561,          1.98367587
       2748.00000000,        157.79846524,          1.98295405
       2749.00000000,        157.74106666,          1.98223276
       2750.00000000,        157.68370982,          1.98151199
       2751.00000000,        157.62639467,          1.98079175
       2752.00000000,        157.56912118,          1.98007203
       2753.00000000,        157.51188928,          1.97935283
       2754.00000000,        157.45469895,          1.97863416
       2755.00000000,        157.39755013,          1.97791600
       2756.00000000,        157.34044278,          1.97719837
       2757.00000000,        157.28337685,          1.97648126
       2758.00000000,        157.22635230,          1.97576467
       2759.00000000,        157.16936909,          1.97504860
       2760.00000000,        157.11242716,          1.97433304
       2761.00000000,        157.05552648,          1.97361801
       2762.00000000,        156.99866699,          1.97290349
       2763.00000000,        156.94184866,          1.97218949
       2764.00000000,        156.88507144,          1.97147601
       2765.00000000,        156.82833528,          1.97076304
       2766.00000000,        156.77164014,          1.97005059
       2767.00000000,        156.71498598,          1.96933865
       2768.00000000,        156.65837275,          1.96862723
       2769.00000000,        156.60180041,          1.96791632
       2770.00000000,        156.54526891,          1.96720592
       2771.00000000,        156.48877821,          1.96649604
       2772.00000000,        156.43232826,          1.96578667
       2773.00000000,        156.37591902,          1.96507781
       2774.00000000,        156.31955045,          1.96436946
       2775.00000000,        156.26322251,          1.96366162
       2776.00000000,        156.20693514,          1.96295429
       2777.00000000,        156.15068830,          1.96224748
       2778.00000000,        156.09448195,          1.96154117
       2779.00000000,        156.03831606,          1.96083536
       2780.00000000,        155.98219056,          1.96013007
       2781.00000000,        155.92610543,          1.95942528
       2782.00000000,        155.87006061,          1.95872100
       2783.00000000,        155.81405607,          1.95801723
       2784.00000000,        155.75809175,          1.95731396
       2785.00000000,        155.70216762,          1.95661120
       2786.00000000,        155.64628363,          1.95590894
       2787.00000000,        155.59043975,          1.95520718
       2788.00000000,        155.53463592,          1.95450593
       2789.00000000,        155.47887210,          1.95380518
       2790.00000000,        155.42314825,          1.95310494
       2791.00000000,        155.36746434,          1.95240519
       2792.00000000,        155.31182030,          1.95170595
       2793.00000000,        155.25621611,          1.95100721
       2794.00000000,        155.20065172,          1.95030896
       2795.00000000,        155.14512708,          1.94961122
       2796.00000000,        155.08964216,          1.94891398
       2797.00000000,        155.03419690,          1.94821723
       2798.00000000,        154.97879128,          1.94752098
       2799.00000000,        154.92342524,          1.94682523
       2800.00000000,        154.86809875,          1.94612998
       2801.00000000,        154.81281175,          1.94543522
       2802.00000000,        154.75756422,          1.94474096
       2803.00000000,        154.70235610,          1.94404720
       2804.00000000,        154.64718736,          1.94335392
       2805.00000000,        154.59205795,          1.94266115
       2806.00000000,        154.53696783,          1.94196887
       2807.00000000,        154.48191696,          1.94127708
       2808.00000000,        154.42690530,          1.94058578
       2809.00000000,        154.37193280,          1.93989497
       2810.00000000,        154.31699942,          1.93920466
       2811.00000000,        154.26210512,          1.93851484
       2812.00000000,        154.20724987,          1.93782551
       2813.00000000,        154.15243361,          1.93713667
       2814.00000000,        154.09765630,          1.93644831
       2815.00000000,        154.04291792,          1.93576045
       2816.00000000,        153.98821840,          1.93507308
       2817.00000000,        153.93355772,          1.93438619
       2818.00000000,        153.87893583,          1.93369979
       2819.00000000,        153.82435268,          1.93301388
       2820.00000000,        153.76980825,          1.93232845
       2821.00000000,        153.71530248,          1.93164351
       2822.00000000,        153.66083534,          1.93095906
       2823.00000000,        153.60640678,          1.93027509
       2824.00000000,        153.55201677,          1.92959160
       2825.00000000,        153.49766526,          1.92890860
       2826.00000000,        153.44335221,          1.92822609
       2827.00000000,        153.38907758,          1.92754405
       2828.00000000,        153.33484133,          1.92686250
       2829.00000000,        153.28064342,          1.92618143
       2830.00000000,        153.22648381,          1.92550084
       2831.00000000,        153.17236246,          1.92482073
       2832.00000000,        153.11827933,          1.92414110
       2833.00000000,        153.06423438,          1.92346195
       2834.00000000,        153.01022756,          1.92278328
       2835.00000000,        152.95625884,          1.92210509
       2836.00000000,        152.90232817,          1.92142738
       2837.00000000,        152.84843553,          1.92075014
       2838.00000000,        152.79458085,          1.92007338
       2839.00000000,        152.74076412,          1.91939710
       2840.00000000,        152.68698528,          1.91872130
       2841.00000000,        152.63324429,          1.91804597
       2842.00000000,        152.57954112,          1.91737112
       2843.00000000,        152.52587573,          1.91669674
       2844.00000000,        152.47224807,          1.91602283
       2845.00000000,        152.41865811,          1.91534940
       2846.00000000,        152.36510581,          1.91467644
       2847.00000000,        152.31159112,          1.91400396
       2848.00000000,        152.25811401,          1.91333194
       2849.00000000,        152.20467444,          1.91266040
       2850.00000000,        152.15127236,          1.91198933
       2851.00000000,        152.09790775,          1.91131873
       2852.00000000,        152.04458055,          1.91064860
       2853.00000000,        151.99129074,          1.90997894
       2854.00000000,        151.93803826,          1.90930975
       2855.00000000,        151.88482309,          1.90864103
       2856.00000000,        151.83164518,          1.90797278
       2857.00000000,        151.77850449,          1.90730499
       2858.00000000,        151.72540098,          1.90663767
       2859.00000000,        151.67233462,          1.90597082
       2860.00000000,        151.61930537,          1.90530444
       2861.00000000,        151.56631319,          1.90463852
       2862.00000000,        151.51335803,          1.90397306
       2863.00000000,        151.46043986,          1.90330807
       2864.00000000,        151.40755864,          1.90264355
       2865.00000000,        151.35471434,          1.90197949
       2866.00000000,        151.30190691,          1.90131589
       2867.00000000,        151.24913631,          1.90065275
       2868.00000000,        151.19640251,          1.89999008
       2869.00000000,        151.14370547,          1.89932787
       2870.00000000,        151.09104515,          1.89866612
       2871.00000000,        151.03842151,          1.89800483
       2872.00000000,        150.98583451,          1.89734401
       2873.00000000,        150.93328412,          1.89668364
       2874.00000000,        150.88077029,          1.89602373
       2875.00000000,        150.82829299,          1.89536428
       2876.00000000,        150.77585218,          1.89470529
       2877.00000000,        150.72344783,          1.89404676
       2878.00000000,        150.67107989,          1.89338868
       2879.00000000,        150.61874832,          1.89273107
       2880.00000000,        150.56645309,          1.89207390
       2881.00000000,        150.51419417,          1.89141720
       2882.00000000,        150.46197150,          1.89076095
       2883.00000000,        150.40978506,          1.89010516
       2884.00000000,        150.35763481,          1.88944982
       2885.00000000,        150.30552071,          1.88879493
       2886.00000000,        150.25344271,          1.88814050
       2887.00000000,        150.20140080,          1.88748652
       2888.00000000,        150.14939492,          1.88683300
       2889.00000000,        150.09742504,          1.88617992
       2890.00000000,        150.04549112,          1.88552730
       2891.00000000,        149.99359313,          1.88487513
       2892.00000000,        149.94173103,          1.88422342
       2893.00000000,        149.88990477,          1.88357215
       2894.00000000,        149.83811433,          1.88292133
       2895.00000000,        149.78635967,          1.88227096
       2896.00000000,        149.73464074,          1.88162104
       2897.00000000,        149.68295752,          1.88097157
       2898.00000000,        149.63130996,          1.88032255
       2899.00000000,        149.57969803,          1.87967397
       2900.00000000,        149.52812169,          1.87902585
       2901.00000000,        149.47658091,          1.87837817
       2902.00000000,        149.42507565,          1.87773093
       2903.00000000,        149.37360586,          1.87708414
       2904.00000000,        149.32217152,          1.87643780
       2905.00000000,        149.27077259,          1.87579190
       2906.00000000,        149.21940903,          1.87514645
       2907.00000000,        149.16808080,          1.87450144
       2908.00000000,        149.11678788,          1.87385687
       2909.00000000,        149.06553021,          1.87321275
       2910.00000000,        149.01430777,          1.87256907
       2911.00000000,        148.96312052,          1.87192583
       2912.00000000,        148.91196843,          1.87128304
       2913.00000000,        148.86085145,          1.87064068
       2914.00000000,        148.80976955,          1.86999877
       2915.00000000,        148.75872270,          1.86935729
       2916.00000000,        148.70771085,          1.86871626
       2917.00000000,        148.65673398,          1.86807567
       2918.00000000,        148.60579204,          1.86743551
       2919.00000000,        148.55488501,          1.86679579
       2920.00000000,        148.50401284,          1.86615651
       2921.00000000,        148.45317549,          1.86551767
       2922.00000000,        148.40237295,          1.86487927
       2923.00000000,        148.35160516,          1.86424130
       2924.00000000,        148.30087209,          1.86360377
       2925.00000000,        148.25017371,          1.86296668
       2926.00000000,        148.19950998,          1.86233002
       2927.00000000,        148.14888086,          1.86169379
       2928.00000000,        148.09828633,          1.86105801
       2929.00000000,        148.04772634,          1.86042265
       2930.00000000,        147.99720085,          1.85978773
       2931.00000000,        147.94670985,          1.85915324
       2932.00000000,        147.89625328,          1.85851918
       2933.00000000,        147.84583111,          1.85788556
       2934.00000000,        147.79544331,          1.85725237
       2935.00000000,        147.74508985,          1.85661961
       2936.00000000,        147.69477068,          1.85598728
       2937.00000000,        147.64448578,          1.85535538
       2938.00000000,        147.59423510,          1.85472391
       2939.00000000,        147.54401862,          1.85409287
       2940.00000000,        147.49383629,          1.85346226
       2941.00000000,        147.44368809,          1.85283208
       2942.00000000,        147.39357398,          1.85220233
       2943.00000000,        147.34349392,          1.85157300
       2944.00000000,        147.29344788,          1.85094411
       2945.00000000,        147.24343582,          1.85031564
       2946.00000000,        147.19345771,          1.84968759
       2947.00000000,        147.14351352,          1.84905998
       2948.00000000,        147.09360321,          1.84843278
       2949.00000000,        147.04372675,          1.84780602
       2950.00000000,        146.99388410,          1.84717968
       2951.00000000,        146.94407522,          1.84655376
       2952.00000000,        146.89430009,          1.84592827
       2953.00000000,        146.84455867,          1.84530320
       2954.00000000,        146.79485092,          1.84467855
       2955.00000000,        146.74517681,          1.84405433
       2956.00000000,        146.69553631,          1.84343053
       2957.00000000,        146.64592938,          1.84280715
       2958.00000000,        146.59635599,          1.84218419
       2959.00000000,        146.54681610,          1.84156165
       2960.00000000,        146.49730968,          1.84093954
       2961.00000000,        146.44783670,          1.84031784
       2962.00000000,        146.39839713,          1.83969657
       2963.00000000,        146.34899092,          1.83907571
       2964.00000000,        146.29961804,          1.83845527
       2965.00000000,        146.25027847,          1.83783525
       2966.00000000,        146.20097216,          1.83721565
       2967.00000000,        146.15169909,          1.83659647
       2968.00000000,        146.10245922,          1.83597770
       2969.00000000,        146.05325251,          1.83535935
       2970.00000000,        146.00407894,          1.83474142
       2971.00000000,        145.95493847,          1.83412390
       2972.00000000,        145.90583106,          1.83350680
       2973.00000000,        145.85675669,          1.83289011
       2974.00000000,        145.80771532,          1.83227384
       2975.00000000,        145.75870691,          1.83165798
       2976.00000000,        145.70973143,          1.83104254
       2977.00000000,        145.66078886,          1.83042751
       2978.00000000,        145.61187915,          1.82981289
       2979.00000000,        145.56300228,          1.82919869
       2980.00000000,        145.51415821,          1.82858489
       2981.00000000,        145.46534690,          1.82797151
       2982.00000000,        145.41656833,          1.82735854
       2983.00000000,        145.36782246,          1.82674598
       2984.00000000,        145.31910926,          1.82613384
       2985.00000000,        145.27042870,          1.82552210
       2986.00000000,        145.22178074,          1.82491077
       2987.00000000,        145.17316535,          1.82429985
       2988.00000000,        145.12458250,          1.82368934
       2989.00000000,        145.07603215,          1.82307924
       2990.00000000,        145.02751428,          1.82246954
       2991.00000000,        144.97902884,          1.82186026
       2992.00000000,        144.93057582,          1.82125138
       2993.00000000,        144.88215517,          1.82064291
       2994.00000000,        144.83376686,          1.82003484
       2995.00000000,        144.78541086,          1.81942718
       2996.00000000,        144.73708714,          1.81881993
       2997.00000000,        144.68879566,          1.81821308
       2998.00000000,        144.64053640,          1.81760664
       2999.00000000,        144.59230932,          1.81700060
       3000.00000000,        144.54411439,          1.81639496
       3001.00000000,        144.49595157,          1.81578973
       3002.00000000,        144.44782084,          1.81518490
       3003.00000000,        144.39972216,          1.81458048
       3004.00000000,        144.35165551,          1.81397645
       3005.00000000,        144.30362084,          1.81337283
       3006.00000000,        144.25561813,          1.81276961
       3007.00000000,        144.20764734,          1.81216679
       3008.00000000,        144.15970845,          1.81156437
       3009.00000000,        144.11180141,          1.81096236
       3010.00000000,        144.06392621,          1.81036074
       3011.00000000,        144.01608280,          1.80975952
       3012.00000000,        143.96827116,          1.80915870
       3013.00000000,        143.92049126,          1.80855828
       3014.00000000,        143.87274306,          1.80795826
       3015.00000000,        143.82502652,          1.80735864
       3016.00000000,        143.77734163,          1.80675941
       3017.00000000,        143.72968835,          1.80616058
       3018.00000000,        143.68206664,          1.80556215
       3019.00000000,        143.63447648,          1.80496411
       3020.00000000,        143.58691784,          1.80436648
       3021.00000000,        143.53939067,          1.80376923
       3022.00000000,        143.49189496,          1.80317238
       3023.00000000,        143.44443067,          1.80257593
       3024.00000000,        143.39699777,          1.80197987
       3025.00000000,        143.34959623,          1.80138420
       3026.00000000,        143.30222601,          1.80078893
       3027.00000000,        143.25488709,          1.80019405
       3028.00000000,        143.20757943,          1.79959957
       3029.00000000,        143.16030301,          1.79900547
       3030.00000000,        143.11305780,          1.79841177
       3031.00000000,        143.06584375,          1.79781846
       3032.00000000,        143.01866085,          1.79722555
       3033.00000000,        142.97150905,          1.79663302
       3034.00000000,        142.92438834,          1.79604088
       3035.00000000,        142.87729867,          1.79544914
       3036.00000000,        142.83024003,          1.79485778
       3037.00000000,        142.78321237,          1.79426681
       3038.00000000,        142.73621567,          1.79367624
       3039.00000000,        142.68924989,          1.79308605
       3040.00000000,        142.64231502,          1.79249625
       3041.00000000,        142.59541100,          1.79190683
       3042.00000000,        142.54853783,          1.79131781
       3043.00000000,        142.50169545,          1.79072917
       3044.00000000,        142.45488386,          1.79014092
       3045.00000000,        142.40810300,          1.78955305
       3046.00000000,        142.36135286,          1.78896557
       3047.00000000,        142.31463341,          1.78837848
       3048.00000000,        142.26794461,          1.78779177
       3049.00000000,        142.22128643,          1.78720544
       3050.00000000,        142.17465884,          1.78661950
       3051.00000000,        142.12806182,          1.78603395
       3052.00000000,        142.08149533,          1.78544878
       3053.00000000,        142.03495934,          1.78486399
       3054.00000000,        141.98845383,          1.78427958
       3055.00000000,        141.94197876,          1.78369556
       3056.00000000,        141.89553410,          1.78311192
       3057.00000000,        141.84911983,          1.78252866
       3058.00000000,        141.80273591,          1.78194578
       3059.00000000,        141.75638231,          1.78136329
       3060.00000000,        141.71005901,          1.78078117
       3061.00000000,        141.66376598,          1.78019944
       3062.00000000,        141.61750317,          1.77961808
       3063.00000000,        141.57127058,          1.77903710
       3064.00000000,        141.52506816,          1.77845651
       3065.00000000,        141.47889588,          1.77787629
       3066.00000000,        141.43275372,          1.77729645
       3067.00000000,        141.38664165,          1.77671699
       3068.00000000,        141.34055964,          1.77613790
       3069.00000000,        141.29450765,          1.77555920
       3070.00000000,        141.24848567,          1.77498087
       3071.00000000,        141.20249365,          1.77440292
       3072.00000000,        141.15653158,          1.77382534
       3073.00000000,        141.11059941,          1.77324814
       3074.00000000,        141.06469713,          1.77267131
       3075.00000000,        141.01882470,          1.77209486
       3076.00000000,        140.97298209,          1.77151879
       3077.00000000,        140.92716928,          1.77094309
       3078.00000000,        140.88138624,          1.77036776
       3079.00000000,        140.83563293,          1.76979281
       3080.00000000,        140.78990933,          1.76921823
       3081.00000000,        140.74421541,          1.76864402
       3082.00000000,        140.69855114,          1.76807019
       3083.00000000,        140.65291649,          1.76749673
       3084.00000000,        140.60731143,          1.76692364
       3085.00000000,        140.56173593,          1.76635092
       3086.00000000,        140.51618997,          1.76577857
       3087.00000000,        140.47067352,          1.76520659
       3088.00000000,        140.42518654,          1.76463499
       3089.00000000,        140.37972901,          1.76406375
       3090.00000000,        140.33430090,          1.76349288
       3091.00000000,        140.28890219,          1.76292239
       3092.00000000,        140.24353284,          1.76235226
       3093.00000000,        140.19819282,          1.76178250
       3094.00000000,        140.15288210,          1.76121311
       3095.00000000,        140.10760067,          1.76064408
       3096.00000000,        140.06234849,          1.76007543
       3097.00000000,        140.01712552,          1.75950714
       3098.00000000,        139.97193175,          1.75893922
       3099.00000000,        139.92676714,          1.75837166
       3100.00000000,        139.88163167,          1.75780447
       3101.00000000,        139.83652531,          1.75723765
       3102.00000000,        139.79144803,          1.75667119
       3103.00000000,        139.74639980,          1.75610510
       3104.00000000,        139.70138059,          1.75553937
       3105.00000000,        139.65639038,          1.75497401
       3106.00000000,        139.61142914,          1.75440901
       3107.00000000,        139.56649684,          1.75384437
       3108.00000000,        139.52159344,          1.75328010
       3109.00000000,        139.47671894,          1.75271619
       3110.00000000,        139.43187329,          1.75215264
       3111.00000000,        139.38705646,          1.75158946
       3112.00000000,        139.34226844,          1.75102664
       3113.00000000,        139.29750919,          1.75046417
       3114.00000000,        139.25277869,          1.74990207
       3115.00000000,        139.20807690,          1.74934034
       3116.00000000,        139.16340380,          1.74877896
       3117.00000000,        139.11875937,          1.74821794
       3118.00000000,        139.07414357,          1.74765728
       3119.00000000,        139.02955637,          1.74709698
       3120.00000000,        138.98499776,          1.74653704
       3121.00000000,        138.94046770,          1.74597746
       3122.00000000,        138.89596616,          1.74541824
       3123.00000000,        138.85149312,          1.74485937
       3124.00000000,        138.80704855,          1.74430086
       3125.00000000,        138.76263242,          1.74374271
       3126.00000000,        138.71824470,          1.74318492
       3127.00000000,        138.67388538,          1.74262749
       3128.00000000,        138.62955441,          1.74207041
       3129.00000000,        138.58525178,          1.74151368
       3130.00000000,        138.54097746,          1.74095732
       3131.00000000,        138.49673141,          1.74040130
       3132.00000000,        138.45251362,          1.73984565
       3133.00000000,        138.40832405,          1.73929034
       3134.00000000,        138.36416268,          1.73873540
       3135.00000000,        138.32002948,          1.73818080
       3136.00000000,        138.27592443,          1.73762656
       3137.00000000,        138.23184749,          1.73707267
       3138.00000000,        138.18779864,          1.73651914
       3139.00000000,        138.14377786,          1.73596596
       3140.00000000,        138.09978511,          1.73541313
       3141.00000000,        138.05582038,          1.73486065
       3142.00000000,        138.01188362,          1.73430853
       3143.00000000,        137.96797482,          1.73375675
       3144.00000000,        137.92409396,          1.73320533
       3145.00000000,        137.88024099,          1.73265426
       3146.00000000,        137.83641590,          1.73210353
       3147.00000000,        137.79261867,          1.73155316
       3148.00000000,        137.74884925,          1.73100314
       3149.00000000,        137.70510764,          1.73045347
       3150.00000000,        137.66139379,          1.72990414
       3151.00000000,        137.61770769,          1.72935517
       3152.00000000,        137.57404930,          1.72880654
       3153.00000000,        137.53041861,          1.72825826
       3154.00000000,        137.48681558,          1.72771033
       3155.00000000,        137.44324019,          1.72716274
       3156.00000000,        137.39969241,          1.72661551
       3157.00000000,        137.35617222,          1.72606861
       3158.00000000,        137.31267959,          1.72552207
       3159.00000000,        137.26921449,          1.72497587
       3160.00000000,        137.22577690,          1.72443002
       3161.00000000,        137.18236679,          1.72388451
       3162.00000000,        137.13898414,          1.72333935
       3163.00000000,        137.09562891,          1.72279453
       3164.00000000,        137.05230109,          1.72225006
       3165.00000000,        137.00900065,          1.72170593
       3166.00000000,        136.96572756,          1.72116214
       3167.00000000,        136.92248179,          1.72061870
       3168.00000000,        136.87926332,          1.72007560
       3169.00000000,        136.83607213,          1.71953284
       3170.00000000,        136.79290819,          1.71899043
       3171.00000000,        136.74977146,          1.71844836
       3172.00000000,        136.70666194,          1.71790663
       3173.00000000,        136.66357958,          1.71736524
       3174.00000000,        136.62052437,          1.71682419
       3175.00000000,        136.57749628,          1.71628348
       3176.00000000,        136.53449529,          1.71574312
       3177.00000000,        136.49152136,          1.71520309
       3178.00000000,        136.44857448,          1.71466340
       3179.00000000,        136.40565461,          1.71412406
       3180.00000000,        136.36276173,          1.71358505
       3181.00000000,        136.31989582,          1.71304638
       3182.00000000,        136.27705685,          1.71250805
       3183.00000000,        136.23424480,          1.71197006
       3184.00000000,        136.19145964,          1.71143240
       3185.00000000,        136.14870134,          1.71089509
       3186.00000000,        136.10596988,          1.71035811
       3187.00000000,        136.06326523,          1.70982147
       3188.00000000,        136.02058738,          1.70928516
       3189.00000000,        135.97793628,          1.70874919
       3190.00000000,        135.93531193,          1.70821356
       3191.00000000,        135.89271429,          1.70767826
       3192.00000000,        135.85014334,          1.70714330
       3193.00000000,        135.80759905,          1.70660867
       3194.00000000,        135.76508140,          1.70607438
       3195.00000000,        135.72259037,          1.70554042
       3196.00000000,        135.68012592,          1.70500679
       3197.00000000,        135.63768803,          1.70447350
       3198.00000000,        135.59527669,          1.70394055
       3199.00000000,        135.55289185,          1.70340792
       3200.00000000,        135.51053351,          1.70287563
       3201.00000000,        135.46820163,          1.70234368
       3202.00000000,        135.42589619,          1.70181205
       3203.00000000,        135.38361716,          1.70128076
       3204.00000000,        135.34136452,          1.70074979
       3205.00000000,        135.29913825,          1.70021916
       3206.00000000,        135.25693832,          1.69968886
       3207.00000000,        135.21476470,          1.69915889
       3208.00000000,        135.17261738,          1.69862925
       3209.00000000,        135.13049632,          1.69809995
       3210.00000000,        135.08840150,          1.69757097
       3211.00000000,        135.04633290,          1.69704232
       3212.00000000,        135.00429049,          1.69651400
       3213.00000000,        134.96227426,          1.69598600
       3214.00000000,        134.92028416,          1.69545834
       3215.00000000,        134.87832019,          1.69493101
       3216.00000000,        134.83638231,          1.69440400
       3217.00000000,        134.79447050,          1.69387732
       3218.00000000,        134.75258474,          1.69335097
       3219.00000000,        134.71072500,          1.69282494
       3220.00000000,        134.66889125,          1.69229924
       3221.00000000,        134.62708349,          1.69177387
       3222.00000000,        134.58530167,          1.69124883
       3223.00000000,        134.54354577,          1.69072411
       3224.00000000,        134.50181578,          1.69019971
       3225.00000000,        134.46011167,          1.68967564
       3226.00000000,        134.41843341,          1.68915190
       3227.00000000,        134.37678098,          1.68862848
       3228.00000000,        134.33515435,          1.68810538
       3229.00000000,        134.29355350,          1.68758261
       3230.00000000,        134.25197842,          1.68706016
       3231.00000000,        134.21042906,          1.68653804
       3232.00000000,        134.16890542,          1.68601624
       3233.00000000,        134.12740746,          1.68549476
       3234.00000000,        134.08593516,          1.68497360
       3235.00000000,        134.04448850,          1.68445277
       3236.00000000,        134.00306746,          1.68393226
       3237.00000000,        133.96167200,          1.68341207
       3238.00000000,        133.92030211,          1.68289220
       3239.00000000,        133.87895777,          1.68237265
       3240.00000000,        133.83763894,          1.68185342
       3241.00000000,        133.79634561,          1.68133451
       3242.00000000,        133.75507776,          1.68081593
       3243.00000000,        133.71383535,          1.68029766
       3244.00000000,        133.67261837,          1.67977971
       3245.00000000,        133.63142679,          1.67926208
       3246.00000000,        133.59026058,          1.67874477
       3247.00000000,        133.54911973,          1.67822778
       3248.00000000,        133.50800422,          1.67771111
       3249.00000000,        133.46691401,          1.67719475
       3250.00000000,        133.42584908,          1.67667872
       3251.00000000,        133.38480942,          1.67616300
       3252.00000000,        133.34379499,          1.67564759
       3253.00000000,        133.30280578,          1.67513251
       3254.00000000,        133.26184176,          1.67461774
       3255.00000000,        133.22090291,          1.67410329
       3256.00000000,        133.17998921,          1.67358915
       3257.00000000,        133.13910062,          1.67307533
       3258.00000000,        133.09823714,          1.67256182
       3259.00000000,        133.05739873,          1.67204863
       3260.00000000,        133.01658537,          1.67153576
       3261.00000000,        132.97579704,          1.67102319
       3262.00000000,        132.93503372,          1.67051095
       3263.00000000,        132.89429539,          1.66999901
       3264.00000000,        132.85358201,          1.66948740
       3265.00000000,        132.81289357,          1.66897609
       3266.00000000,        132.77223005,          1.66846510
       3267.00000000,        132.73159141,          1.66795442
       3268.00000000,        132.69097765,          1.66744405
       3269.00000000,        132.65038873,          1.66693399
       3270.00000000,        132.60982464,          1.66642425
       3271.00000000,        132.56928535,          1.66591482
       3272.00000000,        132.52877083,          1.66540570
       3273.00000000,        132.48828107,          1.66489689
       3274.00000000,        132.44781604,          1.66438839
       3275.00000000,        132.40737572,          1.66388020
       3276.00000000,        132.36696009,          1.66337232
       3277.00000000,        132.32656913,          1.66286476
       3278.00000000,        132.28620280,          1.66235750
       3279.00000000,        132.24586110,          1.66185055
       3280.00000000,        132.20554399,          1.66134391
       3281.00000000,        132.16525146,          1.66083758
       3282.00000000,        132.12498348,          1.66033156
       3283.00000000,        132.08474003,          1.65982584
       3284.00000000,        132.04452108,          1.65932044
       3285.00000000,        132.00432662,          1.65881534
       3286.00000000,        131.96415663,          1.65831055
       3287.00000000,        131.92401107,          1.65780606
       3288.00000000,        131.88388993,          1.65730189
       3289.00000000,        131.84379319,          1.65679801
       3290.00000000,        131.80372082,          1.65629445
       3291.00000000,        131.76367280,          1.65579119
       3292.00000000,        131.72364911,          1.65528824
       3293.00000000,        131.68364973,          1.65478559
       3294.00000000,        131.64367463,          1.65428325
       3295.00000000,        131.60372379,          1.65378121
       3296.00000000,        131.56379720,          1.65327948
       3297.00000000,        131.52389482,          1.65277805
       3298.00000000,        131.48401664,          1.65227693
       3299.00000000,        131.44416263,          1.65177611
       3300.00000000,        131.40433278,          1.65127559
       3301.00000000,        131.36452706,          1.65077538
       3302.00000000,        131.32474544,          1.65027547
       3303.00000000,        131.28498791,          1.64977586
       3304.00000000,        131.24525445,          1.64927655
       3305.00000000,        131.20554503,          1.64877755
       3306.00000000,        131.16585963,          1.64827885
       3307.00000000,        131.12619823,          1.64778045
       3308.00000000,        131.08656081,          1.64728235
       3309.00000000,        131.04694734,          1.64678455
       3310.00000000,        131.00735781,          1.64628706
       3311.00000000,        130.96779219,          1.64578986
       3312.00000000,        130.92825046,          1.64529296
       3313.00000000,        130.88873260,          1.64479637
       3314.00000000,        130.84923858,          1.64430007
       3315.00000000,        130.80976840,          1.64380408
       3316.00000000,        130.77032201,          1.64330838
       3317.00000000,        130.73089941,          1.64281298
       3318.00000000,        130.69150057,          1.64231788
       3319.00000000,        130.65212548,          1.64182308
       3320.00000000,        130.61277410,          1.64132857
       3321.00000000,        130.57344641,          1.64083437
       3322.00000000,        130.53414241,          1.64034046
       3323.00000000,        130.49486205,          1.63984685
       3324.00000000,        130.45560533,          1.63935353
       3325.00000000,        130.41637222,          1.63886051
       3326.00000000,        130.37716270,          1.63836779
       3327.00000000,        130.33797675,          1.63787537
       3328.00000000,        130.29881435,          1.63738324
       3329.00000000,        130.25967548,          1.63689140
       3330.00000000,        130.22056011,          1.63639987
       3331.00000000,        130.18146822,          1.63590862
       3332.00000000,        130.14239980,          1.63541767
       3333.00000000,        130.10335482,          1.63492702
       3334.00000000,        130.06433326,          1.63443666
       3335.00000000,        130.02533510,          1.63394660
       3336.00000000,        129.98636032,          1.63345682
       3337.00000000,        129.94740889,          1.63296735
       3338.00000000,        129.90848081,          1.63247816
